Time_Index,Gas-z1,Gas-z2,Gas turbine-z1,Gas turbine-z2,Wind-z1,Wind-z2,Solar-z1,Solar-z2,Nuclear-z1,Nuclear-z2,Coal-z1,Coal-z2
1,1.0,1.0,1.0,1.0,0.763308138,0.686977,0.0,0.0,1.0,1.0,1.0,1.0
2,1.0,1.0,1.0,1.0,0.750113883,0.675102,0.0,0.0,1.0,1.0,1.0,1.0
3,1.0,1.0,1.0,1.0,0.729198684,0.656279,0.0,0.0,1.0,1.0,1.0,1.0
4,1.0,1.0,1.0,1.0,0.694957807,0.625462,0.0,0.0,1.0,1.0,1.0,1.0
5,1.0,1.0,1.0,1.0,0.664635076,0.598172,0.0,0.0,1.0,1.0,1.0,1.0
6,1.0,1.0,1.0,1.0,0.652681994,0.587414,0.0,0.0,1.0,1.0,1.0,1.0
7,1.0,1.0,1.0,1.0,0.654510032,0.589059,0.0,0.0,1.0,1.0,1.0,1.0
8,1.0,1.0,1.0,1.0,0.656831793,0.591149,0.033664686,0.030298,1.0,1.0,1.0,1.0
9,1.0,1.0,1.0,1.0,0.685611835,0.617051,0.269130372,0.242217,1.0,1.0,1.0,1.0
10,1.0,1.0,1.0,1.0,0.710704834,0.639634,0.423271241,0.380944,1.0,1.0,1.0,1.0
11,1.0,1.0,1.0,1.0,0.73184699,0.658662,0.405947109,0.365352,1.0,1.0,1.0,1.0
12,1.0,1.0,1.0,1.0,0.753444744,0.6781,0.385453311,0.346908,1.0,1.0,1.0,1.0
13,1.0,1.0,1.0,1.0,0.783215495,0.704894,0.415553129,0.373998,1.0,1.0,1.0,1.0
14,1.0,1.0,1.0,1.0,0.810086679,0.729078,0.49704918,0.447344,1.0,1.0,1.0,1.0
15,1.0,1.0,1.0,1.0,0.832747843,0.749473,0.510486648,0.459438,1.0,1.0,1.0,1.0
16,1.0,1.0,1.0,1.0,0.843621487,0.759259,0.215279193,0.193751,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0,0.839757786,0.755782,0.00886383,0.007977,1.0,1.0,1.0,1.0
18,1.0,1.0,1.0,1.0,0.848142109,0.763328,0.0,0.0,1.0,1.0,1.0,1.0
19,1.0,1.0,1.0,1.0,0.847643654,0.762879,0.0,0.0,1.0,1.0,1.0,1.0
20,1.0,1.0,1.0,1.0,0.840592293,0.756533,0.0,0.0,1.0,1.0,1.0,1.0
21,1.0,1.0,1.0,1.0,0.835683266,0.752115,0.0,0.0,1.0,1.0,1.0,1.0
22,1.0,1.0,1.0,1.0,0.815284137,0.733756,0.0,0.0,1.0,1.0,1.0,1.0
23,1.0,1.0,1.0,1.0,0.792055638,0.71285,0.0,0.0,1.0,1.0,1.0,1.0
24,1.0,1.0,1.0,1.0,0.776937487,0.699244,0.0,0.0,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0,0.43149767,0.388348,0.0,0.0,1.0,1.0,1.0,1.0
26,1.0,1.0,1.0,1.0,0.393727013,0.354354,0.0,0.0,1.0,1.0,1.0,1.0
27,1.0,1.0,1.0,1.0,0.361296601,0.325167,0.0,0.0,1.0,1.0,1.0,1.0
28,1.0,1.0,1.0,1.0,0.336974562,0.303277,0.0,0.0,1.0,1.0,1.0,1.0
29,1.0,1.0,1.0,1.0,0.318128874,0.286316,0.0,0.0,1.0,1.0,1.0,1.0
30,1.0,1.0,1.0,1.0,0.309727393,0.278755,0.0,0.0,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0,0.311040381,0.279936,0.0,0.0,1.0,1.0,1.0,1.0
32,1.0,1.0,1.0,1.0,0.314111227,0.2827,0.029004877,0.026104,1.0,1.0,1.0,1.0
33,1.0,1.0,1.0,1.0,0.280067151,0.25206,0.201024316,0.180922,1.0,1.0,1.0,1.0
34,1.0,1.0,1.0,1.0,0.223588126,0.201229,0.296363731,0.266727,1.0,1.0,1.0,1.0
35,1.0,1.0,1.0,1.0,0.193847051,0.174462,0.315791007,0.284212,1.0,1.0,1.0,1.0
36,1.0,1.0,1.0,1.0,0.190936124,0.171843,0.335422084,0.30188,1.0,1.0,1.0,1.0
37,1.0,1.0,1.0,1.0,0.195754848,0.176179,0.371414312,0.334273,1.0,1.0,1.0,1.0
38,1.0,1.0,1.0,1.0,0.212122055,0.19091,0.427631776,0.384869,1.0,1.0,1.0,1.0
39,1.0,1.0,1.0,1.0,0.241139272,0.217025,0.443954122,0.399559,1.0,1.0,1.0,1.0
40,1.0,1.0,1.0,1.0,0.36607496,0.329467,0.211102564,0.189992,1.0,1.0,1.0,1.0
41,1.0,1.0,1.0,1.0,0.537630601,0.483868,0.013594043,0.012235,1.0,1.0,1.0,1.0
42,1.0,1.0,1.0,1.0,0.621383904,0.559246,0.0,0.0,1.0,1.0,1.0,1.0
43,1.0,1.0,1.0,1.0,0.658604396,0.592744,0.0,0.0,1.0,1.0,1.0,1.0
44,1.0,1.0,1.0,1.0,0.672093817,0.604884,0.0,0.0,1.0,1.0,1.0,1.0
45,1.0,1.0,1.0,1.0,0.684583284,0.616125,0.0,0.0,1.0,1.0,1.0,1.0
46,1.0,1.0,1.0,1.0,0.688792848,0.619914,0.0,0.0,1.0,1.0,1.0,1.0
47,1.0,1.0,1.0,1.0,0.693991557,0.624592,0.0,0.0,1.0,1.0,1.0,1.0
48,1.0,1.0,1.0,1.0,0.697919064,0.628127,0.0,0.0,1.0,1.0,1.0,1.0
49,1.0,1.0,1.0,1.0,0.575304016,0.517774,0.0,0.0,1.0,1.0,1.0,1.0
50,1.0,1.0,1.0,1.0,0.538433387,0.48459,0.0,0.0,1.0,1.0,1.0,1.0
51,1.0,1.0,1.0,1.0,0.505744956,0.45517,0.0,0.0,1.0,1.0,1.0,1.0
52,1.0,1.0,1.0,1.0,0.453400951,0.408061,0.0,0.0,1.0,1.0,1.0,1.0
53,1.0,1.0,1.0,1.0,0.394475254,0.355028,0.0,0.0,1.0,1.0,1.0,1.0
54,1.0,1.0,1.0,1.0,0.355742412,0.320168,0.0,0.0,1.0,1.0,1.0,1.0
55,1.0,1.0,1.0,1.0,0.333905566,0.300515,1.37e-05,1.2e-05,1.0,1.0,1.0,1.0
56,1.0,1.0,1.0,1.0,0.311722503,0.28055,0.040167616,0.036151,1.0,1.0,1.0,1.0
57,1.0,1.0,1.0,1.0,0.189466138,0.17052,0.183103664,0.164793,1.0,1.0,1.0,1.0
58,1.0,1.0,1.0,1.0,0.142179827,0.127962,0.319193153,0.287274,1.0,1.0,1.0,1.0
59,1.0,1.0,1.0,1.0,0.117916566,0.106125,0.345323968,0.310792,1.0,1.0,1.0,1.0
60,1.0,1.0,1.0,1.0,0.117340714,0.105607,0.330485679,0.297437,1.0,1.0,1.0,1.0
61,1.0,1.0,1.0,1.0,0.136567815,0.122911,0.326342824,0.293709,1.0,1.0,1.0,1.0
62,1.0,1.0,1.0,1.0,0.147979876,0.133182,0.310705891,0.279635,1.0,1.0,1.0,1.0
63,1.0,1.0,1.0,1.0,0.167872246,0.151085,0.272429486,0.245187,1.0,1.0,1.0,1.0
64,1.0,1.0,1.0,1.0,0.207551044,0.186796,0.161130512,0.145017,1.0,1.0,1.0,1.0
65,1.0,1.0,1.0,1.0,0.292386399,0.263148,0.026703707,0.024033,1.0,1.0,1.0,1.0
66,1.0,1.0,1.0,1.0,0.372990262,0.335691,0.0,0.0,1.0,1.0,1.0,1.0
67,1.0,1.0,1.0,1.0,0.405543747,0.364989,0.0,0.0,1.0,1.0,1.0,1.0
68,1.0,1.0,1.0,1.0,0.404972617,0.364475,0.0,0.0,1.0,1.0,1.0,1.0
69,1.0,1.0,1.0,1.0,0.408190218,0.367371,0.0,0.0,1.0,1.0,1.0,1.0
70,1.0,1.0,1.0,1.0,0.413194334,0.371875,0.0,0.0,1.0,1.0,1.0,1.0
71,1.0,1.0,1.0,1.0,0.431937618,0.388744,0.0,0.0,1.0,1.0,1.0,1.0
72,1.0,1.0,1.0,1.0,0.468269486,0.421443,0.0,0.0,1.0,1.0,1.0,1.0
73,1.0,1.0,1.0,1.0,0.50111864,0.451007,0.0,0.0,1.0,1.0,1.0,1.0
74,1.0,1.0,1.0,1.0,0.4736287,0.426266,0.0,0.0,1.0,1.0,1.0,1.0
75,1.0,1.0,1.0,1.0,0.43317298,0.389856,0.0,0.0,1.0,1.0,1.0,1.0
76,1.0,1.0,1.0,1.0,0.424272987,0.381846,0.0,0.0,1.0,1.0,1.0,1.0
77,1.0,1.0,1.0,1.0,0.438399476,0.39456,0.0,0.0,1.0,1.0,1.0,1.0
78,1.0,1.0,1.0,1.0,0.44458115,0.400123,0.0,0.0,1.0,1.0,1.0,1.0
79,1.0,1.0,1.0,1.0,0.451707499,0.406537,0.001452917,0.001308,1.0,1.0,1.0,1.0
80,1.0,1.0,1.0,1.0,0.440434925,0.396391,0.200079796,0.180072,1.0,1.0,1.0,1.0
81,1.0,1.0,1.0,1.0,0.370648474,0.333584,0.651101063,0.585991,1.0,1.0,1.0,1.0
82,1.0,1.0,1.0,1.0,0.311751594,0.280576,0.74822013,0.673398,1.0,1.0,1.0,1.0
83,1.0,1.0,1.0,1.0,0.290169735,0.261153,0.675685083,0.608117,1.0,1.0,1.0,1.0
84,1.0,1.0,1.0,1.0,0.285504536,0.256954,0.616821134,0.555139,1.0,1.0,1.0,1.0
85,1.0,1.0,1.0,1.0,0.29630291,0.266673,0.61277817,0.5515,1.0,1.0,1.0,1.0
86,1.0,1.0,1.0,1.0,0.316455845,0.28481,0.648374548,0.583537,1.0,1.0,1.0,1.0
87,1.0,1.0,1.0,1.0,0.328117524,0.295306,0.65896699,0.59307,1.0,1.0,1.0,1.0
88,1.0,1.0,1.0,1.0,0.356341935,0.320708,0.476333433,0.4287,1.0,1.0,1.0,1.0
89,1.0,1.0,1.0,1.0,0.470200676,0.423181,0.11098876,0.09989,1.0,1.0,1.0,1.0
90,1.0,1.0,1.0,1.0,0.560463736,0.504417,0.000144117,0.00013,1.0,1.0,1.0,1.0
91,1.0,1.0,1.0,1.0,0.593732373,0.534359,0.0,0.0,1.0,1.0,1.0,1.0
92,1.0,1.0,1.0,1.0,0.586803567,0.528123,0.0,0.0,1.0,1.0,1.0,1.0
93,1.0,1.0,1.0,1.0,0.58407097,0.525664,0.0,0.0,1.0,1.0,1.0,1.0
94,1.0,1.0,1.0,1.0,0.572210894,0.51499,0.0,0.0,1.0,1.0,1.0,1.0
95,1.0,1.0,1.0,1.0,0.556498695,0.500849,0.0,0.0,1.0,1.0,1.0,1.0
96,1.0,1.0,1.0,1.0,0.551550217,0.496395,0.0,0.0,1.0,1.0,1.0,1.0
97,1.0,1.0,1.0,1.0,0.606316585,0.545685,0.0,0.0,1.0,1.0,1.0,1.0
98,1.0,1.0,1.0,1.0,0.600398982,0.540359,0.0,0.0,1.0,1.0,1.0,1.0
99,1.0,1.0,1.0,1.0,0.603879529,0.543492,0.0,0.0,1.0,1.0,1.0,1.0
100,1.0,1.0,1.0,1.0,0.610281104,0.549253,0.0,0.0,1.0,1.0,1.0,1.0
101,1.0,1.0,1.0,1.0,0.619528082,0.557575,0.0,0.0,1.0,1.0,1.0,1.0
102,1.0,1.0,1.0,1.0,0.644263449,0.579837,0.0,0.0,1.0,1.0,1.0,1.0
103,1.0,1.0,1.0,1.0,0.673576228,0.606219,0.020942944,0.018849,1.0,1.0,1.0,1.0
104,1.0,1.0,1.0,1.0,0.646577162,0.581919,0.342037963,0.307834,1.0,1.0,1.0,1.0
105,1.0,1.0,1.0,1.0,0.589953038,0.530958,0.774053454,0.696648,1.0,1.0,1.0,1.0
106,1.0,1.0,1.0,1.0,0.606316341,0.545685,0.827740323,0.744966,1.0,1.0,1.0,1.0
107,1.0,1.0,1.0,1.0,0.644326451,0.579894,0.754876388,0.679389,1.0,1.0,1.0,1.0
108,1.0,1.0,1.0,1.0,0.684992603,0.616493,0.691392055,0.622253,1.0,1.0,1.0,1.0
109,1.0,1.0,1.0,1.0,0.726721093,0.654049,0.693901044,0.624511,1.0,1.0,1.0,1.0
110,1.0,1.0,1.0,1.0,0.763822726,0.68744,0.755208144,0.679687,1.0,1.0,1.0,1.0
111,1.0,1.0,1.0,1.0,0.784289423,0.70586,0.83035955,0.747324,1.0,1.0,1.0,1.0
112,1.0,1.0,1.0,1.0,0.765130973,0.688618,0.760100958,0.684091,1.0,1.0,1.0,1.0
113,1.0,1.0,1.0,1.0,0.715142356,0.643628,0.295889216,0.2663,1.0,1.0,1.0,1.0
114,1.0,1.0,1.0,1.0,0.758563007,0.682707,0.012227514,0.011005,1.0,1.0,1.0,1.0
115,1.0,1.0,1.0,1.0,0.761893987,0.685705,0.0,0.0,1.0,1.0,1.0,1.0
116,1.0,1.0,1.0,1.0,0.747505626,0.672755,0.0,0.0,1.0,1.0,1.0,1.0
117,1.0,1.0,1.0,1.0,0.729670126,0.656703,0.0,0.0,1.0,1.0,1.0,1.0
118,1.0,1.0,1.0,1.0,0.704074289,0.633667,0.0,0.0,1.0,1.0,1.0,1.0
119,1.0,1.0,1.0,1.0,0.665683958,0.599116,0.0,0.0,1.0,1.0,1.0,1.0
120,1.0,1.0,1.0,1.0,0.61094805,0.549853,0.0,0.0,1.0,1.0,1.0,1.0
121,1.0,1.0,1.0,1.0,0.89784385,0.808059,0.0,0.0,1.0,1.0,1.0,1.0
122,1.0,1.0,1.0,1.0,0.901713538,0.811542,0.0,0.0,1.0,1.0,1.0,1.0
123,1.0,1.0,1.0,1.0,0.905425685,0.814883,0.0,0.0,1.0,1.0,1.0,1.0
124,1.0,1.0,1.0,1.0,0.907145897,0.816431,0.0,0.0,1.0,1.0,1.0,1.0
125,1.0,1.0,1.0,1.0,0.907533718,0.81678,0.0,0.0,1.0,1.0,1.0,1.0
126,1.0,1.0,1.0,1.0,0.90855305,0.817698,0.0,0.0,1.0,1.0,1.0,1.0
127,1.0,1.0,1.0,1.0,0.901552048,0.811397,0.053555655,0.0482,1.0,1.0,1.0,1.0
128,1.0,1.0,1.0,1.0,0.898182099,0.808364,0.357402818,0.321663,1.0,1.0,1.0,1.0
129,1.0,1.0,1.0,1.0,0.902312702,0.812081,0.641347568,0.577213,1.0,1.0,1.0,1.0
130,1.0,1.0,1.0,1.0,0.896660022,0.806994,0.729978743,0.656981,1.0,1.0,1.0,1.0
131,1.0,1.0,1.0,1.0,0.901861273,0.811675,0.706246783,0.635622,1.0,1.0,1.0,1.0
132,1.0,1.0,1.0,1.0,0.923065013,0.830759,0.635913071,0.572322,1.0,1.0,1.0,1.0
133,1.0,1.0,1.0,1.0,0.937976927,0.844179,0.583354909,0.525019,1.0,1.0,1.0,1.0
134,1.0,1.0,1.0,1.0,0.943812585,0.849431,0.540353594,0.486318,1.0,1.0,1.0,1.0
135,1.0,1.0,1.0,1.0,0.948761863,0.853886,0.474499207,0.427049,1.0,1.0,1.0,1.0
136,1.0,1.0,1.0,1.0,0.937628949,0.843866,0.339045614,0.305141,1.0,1.0,1.0,1.0
137,1.0,1.0,1.0,1.0,0.930461537,0.837415,0.141807256,0.127627,1.0,1.0,1.0,1.0
138,1.0,1.0,1.0,1.0,0.918610523,0.826749,0.013234707,0.011911,1.0,1.0,1.0,1.0
139,1.0,1.0,1.0,1.0,0.904669243,0.814202,0.0,0.0,1.0,1.0,1.0,1.0
140,1.0,1.0,1.0,1.0,0.893048905,0.803744,0.0,0.0,1.0,1.0,1.0,1.0
141,1.0,1.0,1.0,1.0,0.894349308,0.804914,0.0,0.0,1.0,1.0,1.0,1.0
142,1.0,1.0,1.0,1.0,0.894149564,0.804735,0.0,0.0,1.0,1.0,1.0,1.0
143,1.0,1.0,1.0,1.0,0.901992091,0.811793,0.0,0.0,1.0,1.0,1.0,1.0
144,1.0,1.0,1.0,1.0,0.921323297,0.829191,0.0,0.0,1.0,1.0,1.0,1.0
145,1.0,1.0,1.0,1.0,0.629391469,0.566452,0.0,0.0,1.0,1.0,1.0,1.0
146,1.0,1.0,1.0,1.0,0.57822959,0.520407,0.0,0.0,1.0,1.0,1.0,1.0
147,1.0,1.0,1.0,1.0,0.527691592,0.474922,0.0,0.0,1.0,1.0,1.0,1.0
148,1.0,1.0,1.0,1.0,0.468756803,0.421881,0.0,0.0,1.0,1.0,1.0,1.0
149,1.0,1.0,1.0,1.0,0.385941546,0.347347,0.0,0.0,1.0,1.0,1.0,1.0
150,1.0,1.0,1.0,1.0,0.317047803,0.285343,0.001891479,0.001702,1.0,1.0,1.0,1.0
151,1.0,1.0,1.0,1.0,0.246882364,0.222194,0.107525936,0.096773,1.0,1.0,1.0,1.0
152,1.0,1.0,1.0,1.0,0.147364227,0.132628,0.399557432,0.359602,1.0,1.0,1.0,1.0
153,1.0,1.0,1.0,1.0,0.061900419,0.05571,0.589717663,0.530746,1.0,1.0,1.0,1.0
154,1.0,1.0,1.0,1.0,0.025873747,0.023286,0.672892606,0.605603,1.0,1.0,1.0,1.0
155,1.0,1.0,1.0,1.0,0.016463918,0.014818,0.687558068,0.618802,1.0,1.0,1.0,1.0
156,1.0,1.0,1.0,1.0,0.019043318,0.017139,0.660006553,0.594006,1.0,1.0,1.0,1.0
157,1.0,1.0,1.0,1.0,0.024265378,0.021839,0.633789213,0.57041,1.0,1.0,1.0,1.0
158,1.0,1.0,1.0,1.0,0.036743437,0.033069,0.600745745,0.540671,1.0,1.0,1.0,1.0
159,1.0,1.0,1.0,1.0,0.050755363,0.04568,0.556780519,0.501102,1.0,1.0,1.0,1.0
160,1.0,1.0,1.0,1.0,0.073628979,0.066266,0.504437084,0.453993,1.0,1.0,1.0,1.0
161,1.0,1.0,1.0,1.0,0.118502206,0.106652,0.334597547,0.301138,1.0,1.0,1.0,1.0
162,1.0,1.0,1.0,1.0,0.187911653,0.16912,0.066387187,0.059748,1.0,1.0,1.0,1.0
163,1.0,1.0,1.0,1.0,0.25906922,0.233162,0.0,0.0,1.0,1.0,1.0,1.0
164,1.0,1.0,1.0,1.0,0.292125564,0.262913,0.0,0.0,1.0,1.0,1.0,1.0
165,1.0,1.0,1.0,1.0,0.302489973,0.272241,0.0,0.0,1.0,1.0,1.0,1.0
166,1.0,1.0,1.0,1.0,0.301131665,0.271018,0.0,0.0,1.0,1.0,1.0,1.0
167,1.0,1.0,1.0,1.0,0.275977078,0.248379,0.0,0.0,1.0,1.0,1.0,1.0
168,1.0,1.0,1.0,1.0,0.24642883,0.221786,0.0,0.0,1.0,1.0,1.0,1.0
169,1.0,1.0,1.0,1.0,0.758758159,0.682882,0.0,0.0,1.0,1.0,1.0,1.0
170,1.0,1.0,1.0,1.0,0.715124569,0.643612,0.0,0.0,1.0,1.0,1.0,1.0
171,1.0,1.0,1.0,1.0,0.721784601,0.649606,0.0,0.0,1.0,1.0,1.0,1.0
172,1.0,1.0,1.0,1.0,0.732993817,0.659694,0.0,0.0,1.0,1.0,1.0,1.0
173,1.0,1.0,1.0,1.0,0.74967268,0.674705,0.0,0.0,1.0,1.0,1.0,1.0
174,1.0,1.0,1.0,1.0,0.765089039,0.68858,0.056151798,0.050537,1.0,1.0,1.0,1.0
175,1.0,1.0,1.0,1.0,0.738047668,0.664243,0.486702705,0.438032,1.0,1.0,1.0,1.0
176,1.0,1.0,1.0,1.0,0.729625692,0.656663,0.89188402,0.802696,1.0,1.0,1.0,1.0
177,1.0,1.0,1.0,1.0,0.741272889,0.667146,0.958125403,0.862313,1.0,1.0,1.0,1.0
178,1.0,1.0,1.0,1.0,0.757101887,0.681392,0.959048457,0.863144,1.0,1.0,1.0,1.0
179,1.0,1.0,1.0,1.0,0.773254163,0.695929,0.925834796,0.833251,1.0,1.0,1.0,1.0
180,1.0,1.0,1.0,1.0,0.788609908,0.709749,0.898475895,0.808628,1.0,1.0,1.0,1.0
181,1.0,1.0,1.0,1.0,0.80515739,0.724642,0.900052562,0.810047,1.0,1.0,1.0,1.0
182,1.0,1.0,1.0,1.0,0.800173066,0.720156,0.928871931,0.835985,1.0,1.0,1.0,1.0
183,1.0,1.0,1.0,1.0,0.790296107,0.711266,0.955475852,0.859928,1.0,1.0,1.0,1.0
184,1.0,1.0,1.0,1.0,0.769952793,0.692958,0.914203335,0.822783,1.0,1.0,1.0,1.0
185,1.0,1.0,1.0,1.0,0.710293854,0.639264,0.685817889,0.617236,1.0,1.0,1.0,1.0
186,1.0,1.0,1.0,1.0,0.65019114,0.585172,0.204622334,0.18416,1.0,1.0,1.0,1.0
187,1.0,1.0,1.0,1.0,0.716585621,0.644927,0.003743539,0.003369,1.0,1.0,1.0,1.0
188,1.0,1.0,1.0,1.0,0.714230955,0.642808,0.0,0.0,1.0,1.0,1.0,1.0
189,1.0,1.0,1.0,1.0,0.677582721,0.609824,0.0,0.0,1.0,1.0,1.0,1.0
190,1.0,1.0,1.0,1.0,0.633874268,0.570487,0.0,0.0,1.0,1.0,1.0,1.0
191,1.0,1.0,1.0,1.0,0.597761169,0.537985,0.0,0.0,1.0,1.0,1.0,1.0
192,1.0,1.0,1.0,1.0,0.530655531,0.47759,0.0,0.0,1.0,1.0,1.0,1.0
193,1.0,1.0,1.0,1.0,0.616539877,0.554886,0.0,0.0,1.0,1.0,1.0,1.0
194,1.0,1.0,1.0,1.0,0.629419569,0.566478,0.0,0.0,1.0,1.0,1.0,1.0
195,1.0,1.0,1.0,1.0,0.630525773,0.567473,0.0,0.0,1.0,1.0,1.0,1.0
196,1.0,1.0,1.0,1.0,0.634215346,0.570794,0.0,0.0,1.0,1.0,1.0,1.0
197,1.0,1.0,1.0,1.0,0.636359789,0.572724,0.0,0.0,1.0,1.0,1.0,1.0
198,1.0,1.0,1.0,1.0,0.636729638,0.573057,0.036126608,0.032514,1.0,1.0,1.0,1.0
199,1.0,1.0,1.0,1.0,0.56173375,0.50556,0.223093875,0.200784,1.0,1.0,1.0,1.0
200,1.0,1.0,1.0,1.0,0.475903709,0.428313,0.435678166,0.39211,1.0,1.0,1.0,1.0
201,1.0,1.0,1.0,1.0,0.489538624,0.440585,0.516963688,0.465267,1.0,1.0,1.0,1.0
202,1.0,1.0,1.0,1.0,0.521111665,0.469,0.569970178,0.512973,1.0,1.0,1.0,1.0
203,1.0,1.0,1.0,1.0,0.53827374,0.484446,0.581723442,0.523551,1.0,1.0,1.0,1.0
204,1.0,1.0,1.0,1.0,0.540977954,0.48688,0.562189458,0.505971,1.0,1.0,1.0,1.0
205,1.0,1.0,1.0,1.0,0.547139465,0.492426,0.551526651,0.496374,1.0,1.0,1.0,1.0
206,1.0,1.0,1.0,1.0,0.538064346,0.484258,0.534384989,0.480946,1.0,1.0,1.0,1.0
207,1.0,1.0,1.0,1.0,0.527343461,0.474609,0.498090965,0.448282,1.0,1.0,1.0,1.0
208,1.0,1.0,1.0,1.0,0.492050603,0.442846,0.429350067,0.386415,1.0,1.0,1.0,1.0
209,1.0,1.0,1.0,1.0,0.43316641,0.38985,0.309393617,0.278454,1.0,1.0,1.0,1.0
210,1.0,1.0,1.0,1.0,0.350609487,0.315549,0.11185697,0.100671,1.0,1.0,1.0,1.0
211,1.0,1.0,1.0,1.0,0.352749723,0.317475,0.004375839,0.003938,1.0,1.0,1.0,1.0
212,1.0,1.0,1.0,1.0,0.356494066,0.320845,0.0,0.0,1.0,1.0,1.0,1.0
213,1.0,1.0,1.0,1.0,0.380194576,0.342175,0.0,0.0,1.0,1.0,1.0,1.0
214,1.0,1.0,1.0,1.0,0.37000215,0.333002,0.0,0.0,1.0,1.0,1.0,1.0
215,1.0,1.0,1.0,1.0,0.346877681,0.31219,0.0,0.0,1.0,1.0,1.0,1.0
216,1.0,1.0,1.0,1.0,0.326070303,0.293463,0.0,0.0,1.0,1.0,1.0,1.0
217,1.0,1.0,1.0,1.0,0.460614395,0.414553,0.0,0.0,1.0,1.0,1.0,1.0
218,1.0,1.0,1.0,1.0,0.437757606,0.393982,0.0,0.0,1.0,1.0,1.0,1.0
219,1.0,1.0,1.0,1.0,0.412315912,0.371084,0.0,0.0,1.0,1.0,1.0,1.0
220,1.0,1.0,1.0,1.0,0.387270217,0.348543,0.0,0.0,1.0,1.0,1.0,1.0
221,1.0,1.0,1.0,1.0,0.352906814,0.317616,0.001558587,0.001403,1.0,1.0,1.0,1.0
222,1.0,1.0,1.0,1.0,0.300887056,0.270798,0.101565235,0.091409,1.0,1.0,1.0,1.0
223,1.0,1.0,1.0,1.0,0.197159275,0.177443,0.421542997,0.379389,1.0,1.0,1.0,1.0
224,1.0,1.0,1.0,1.0,0.107600228,0.09684,0.645068697,0.580562,1.0,1.0,1.0,1.0
225,1.0,1.0,1.0,1.0,0.09594634,0.086352,0.717175251,0.645458,1.0,1.0,1.0,1.0
226,1.0,1.0,1.0,1.0,0.128847363,0.115963,0.711915426,0.640724,1.0,1.0,1.0,1.0
227,1.0,1.0,1.0,1.0,0.190454168,0.171409,0.669360619,0.602425,1.0,1.0,1.0,1.0
228,1.0,1.0,1.0,1.0,0.274257763,0.246832,0.626805939,0.564125,1.0,1.0,1.0,1.0
229,1.0,1.0,1.0,1.0,0.361185174,0.325067,0.60981387,0.548832,1.0,1.0,1.0,1.0
230,1.0,1.0,1.0,1.0,0.458154883,0.412339,0.624748348,0.562274,1.0,1.0,1.0,1.0
231,1.0,1.0,1.0,1.0,0.533306486,0.479976,0.612747365,0.551473,1.0,1.0,1.0,1.0
232,1.0,1.0,1.0,1.0,0.570343703,0.513309,0.574628597,0.517166,1.0,1.0,1.0,1.0
233,1.0,1.0,1.0,1.0,0.569066772,0.51216,0.480444453,0.4324,1.0,1.0,1.0,1.0
234,1.0,1.0,1.0,1.0,0.54986064,0.494875,0.211504094,0.190354,1.0,1.0,1.0,1.0
235,1.0,1.0,1.0,1.0,0.647012119,0.582311,0.016832893,0.01515,1.0,1.0,1.0,1.0
236,1.0,1.0,1.0,1.0,0.719019045,0.647117,0.0,0.0,1.0,1.0,1.0,1.0
237,1.0,1.0,1.0,1.0,0.7300604,0.657054,0.0,0.0,1.0,1.0,1.0,1.0
238,1.0,1.0,1.0,1.0,0.722755689,0.65048,0.0,0.0,1.0,1.0,1.0,1.0
239,1.0,1.0,1.0,1.0,0.694046352,0.624642,0.0,0.0,1.0,1.0,1.0,1.0
240,1.0,1.0,1.0,1.0,0.66149942,0.595349,0.0,0.0,1.0,1.0,1.0,1.0
241,1.0,1.0,1.0,1.0,0.02672698,0.024054,0.0,0.0,1.0,1.0,1.0,1.0
242,1.0,1.0,1.0,1.0,0.025119924,0.022608,0.0,0.0,1.0,1.0,1.0,1.0
243,1.0,1.0,1.0,1.0,0.024823274,0.022341,0.0,0.0,1.0,1.0,1.0,1.0
