Time_index,Demand-z1,Demand-z2
179,13259.57464,6629.8
180,13593.29665,6796.6
181,13722.08514,6861.0
182,13690.12304,6845.1
183,13479.54915,6739.8
184,13349.82059,6674.9
185,13358.28115,6679.1
186,13677.90223,6839.0
187,14602.92325,7301.5
188,15607.84953,7803.9
189,15372.83403,7686.4
190,14798.45615,7399.2
191,13861.21432,6930.6
192,12711.51849,6355.8
193,12385.31697,6192.7
194,11639.8478,5819.9
195,11244.08169,5622.0
196,11044.78854,5522.4
197,11040.08823,5520.0
198,11349.36863,5674.7
199,12439.84056,6219.9
200,14076.48852,7038.2
201,14936.64526,7468.3
202,14947.926,7474.0
203,14856.73999,7428.4
204,14774.01453,7387.0
205,14593.52263,7296.8
206,14373.54812,7186.8
207,14250.39999,7125.2
208,13988.12269,6994.1
209,13856.51401,6928.3
210,14058.62734,7029.3
211,14849.21949,7424.6
212,15887.04795,7943.5
213,15643.57189,7821.8
214,15023.13097,7511.6
215,13995.64319,6997.8
216,12620.33247,6310.2
217,11825.98007,5913.0
218,11137.85468,5568.9
219,10930.10098,5465.1
220,10723.28734,5361.6
221,10535.27493,5267.6
222,10477.93115,5239.0
223,10635.86157,5317.9
224,11017.52675,5508.8
225,11443.37484,5721.7
226,12092.95768,6046.5
227,12694.59737,6347.3
228,13017.03864,6508.5
229,13094.12372,6547.1
230,13001.05758,6500.5
231,12738.78028,6369.4
232,12431.38001,6215.7
233,12239.60736,6119.8
234,12302.59151,6151.3
235,12652.29458,6326.1
236,13280.256,6640.1
237,14370.72793,7185.4
238,14156.39379,7078.2
239,13293.41687,6646.7
240,12188.84401,6094.4
241,11441.49471,5720.7
242,10598.25909,5299.1
243,10123.52777,5061.8
244,9925.174691,4962.6
245,9868.77097,4934.4
246,10109.42684,5054.7
247,11079.57084,5539.8
248,12940.89362,6470.4
249,14112.21088,7056.1
250,14484.47543,7242.2
251,14678.12821,7339.1
252,14845.45925,7422.7
253,14867.08067,7433.5
254,14759.9136,7380.0
255,14692.22914,7346.1
256,14506.09686,7253.0
257,14366.02762,7183.0
258,14338.76582,7169.4
259,14379.18849,7189.6
260,14520.19779,7260.1
261,14877.42135,7438.7
262,14471.31457,7235.7
263,13715.50471,6857.8
264,12648.53433,6324.3
265,10750.54913,5375.3
266,10034.22188,5017.1
267,9661.017266,4830.5
268,9512.487469,4756.2
269,9548.209825,4774.1
270,9884.752024,4942.4
271,10983.68451,5491.8
272,12892.01039,6446.0
273,14042.64629,7021.3
274,14379.18849,7189.6
275,14534.29872,7267.1
276,14619.84436,7309.9
277,14513.61736,7256.8
278,14293.64285,7146.8
279,14140.41274,7070.2
280,13885.65593,6942.8
281,13677.90223,6839.0
282,13662.86124,6831.4
283,13864.03451,6932.0
284,14020.0848,7010.0
285,14789.99559,7395.0
286,14849.21949,7424.6
287,13958.04071,6979.0
288,12617.51228,6308.8
289,10264.53708,5132.3
290,9600.853298,4800.4
291,9267.131284,4633.6
292,9145.863285,4572.9
293,9156.203967,4578.1
294,9486.165733,4743.1
295,10553.13611,5276.6
296,12294.13095,6147.1
297,13483.30939,6741.7
298,13893.17643,6946.6
299,14086.8292,7043.4
300,14230.65869,7115.3
301,14229.71863,7114.9
302,14131.95218,7066.0
303,14023.84505,7011.9
304,13806.69073,6903.3
305,13645.00006,6822.5
306,13648.76031,6824.4
307,13818.91153,6909.5
308,13939.23947,6969.6
309,14518.31767,7259.2
310,14536.17884,7268.1
311,13549.11374,6774.6
312,12139.96078,6070.0
313,10204.37311,5102.2
314,9440.102694,4720.1
315,8969.131628,4484.6
316,8702.154017,4351.1
317,8587.466452,4293.7
318,8606.267692,4303.1
319,8808.381024,4404.2
320,9078.178821,4539.1
321,9769.124397,4884.6
322,10712.94665,5356.5
323,11422.69347,5711.3
324,11812.8192,5906.4
325,12019.63285,6009.8
326,12067.57601,6033.8
327,11969.80956,5984.9
328,11891.78441,5945.9
329,11920.92634,5960.5
330,12113.63905,6056.8
331,12405.05827,6202.5
332,12521.62596,6260.8
333,12980.37622,6490.2
334,13169.32868,6584.7
335,12415.39895,6207.7
336,11370.05,5685.0
337,10572.87741,5286.4
338,9787.925637,4894.0
339,9269.011408,4634.5
340,8953.150573,4476.6
341,8779.239102,4389.6
342,8767.018296,4383.5
343,8920.248403,4460.1
344,9137.402727,4568.7
345,9798.26632,4899.1
346,10722.34727,5361.2
347,11512.93942,5756.5
348,12010.23223,6005.1
349,12337.37381,6168.7
350,12501.88466,6250.9
351,12484.96354,6242.5
352,12445.48094,6222.7
353,12497.18435,6248.6
354,12761.34177,6380.7
355,13079.08273,6539.5
356,13319.73861,6659.9
357,13497.41032,6748.7
358,13297.17712,6648.6
359,12395.65765,6197.8
360,11307.06584,5653.5
361,10694.14541,5347.1
362,9853.729978,4926.9
363,9390.279408,4695.1
364,9145.863285,4572.9
365,9079.118883,4539.6
366,9351.736865,4675.9
367,10184.63181,5092.3
368,11818.45958,5909.2
369,13211.63147,6605.8
370,13831.13234,6915.6
371,14262.6208,7131.3
372,14643.34591,7321.7
373,14868.9608,7434.5
374,14925.36452,7462.7
375,14940.40551,7470.2
376,14810.67695,7405.3
377,14665.9074,7333.0
378,14649.92635,7325.0
379,14694.10926,7347.1
380,14584.12201,7292.1
381,14588.82232,7294.4
382,14693.1692,7346.6
383,13753.10719,6876.6
384,12326.09306,6163.0
385,12075.09651,6037.5
386,11071.11028,5535.6
387,10507.07307,5253.5
388,10194.03243,5097.0
389,10079.34486,5039.7
390,10287.09856,5143.5
391,11113.41307,5556.7
392,12863.80853,6431.9
393,14443.11271,7221.6
394,15372.83403,7686.4
395,16147.44513,8073.7
396,16906.07517,8453.0
397,17535.91672,8768.0
398,17986.20642,8993.1
399,18386.67283,9193.3
400,18576.56536,9288.3
401,18739.19609,9369.6
402,18863.28427,9431.6
403,18721.33491,9360.7
404,18213.70142,9106.9
405,17833.91637,8917.0
406,17597.96081,8799.0
407,16338.27772,8169.1
408,14608.56362,7304.3
409,11503.5388,5751.8
410,10565.35692,5282.7
411,10000.37965,5000.2
412,9701.439933,4850.7
413,9594.272864,4797.1
414,9817.06756,4908.5
415,10432.80818,5216.4
416,11951.94838,5976.0
417,13477.66902,6738.8
418,14353.80682,7176.9
419,14902.80303,7451.4
420,15357.79304,7678.9
421,15670.83369,7835.4
422,15823.12374,7911.6
423,16019.59669,8009.8
424,16048.73862,8024.4
425,15978.23397,7989.1
426,15979.17403,7989.6
427,15934.99111,7967.5
428,15683.0545,7841.5
429,15495.04209,7747.5
430,15710.31629,7855.2
431,15389.75515,7694.9
432,14014.44443,7007.2
433,14680.94839,7340.5
434,13392.12338,6696.1
435,12559.22844,6279.6
436,12017.75272,6008.9
437,11732.91393,5866.5
438,11788.37759,5894.2
439,12265.92909,6133.0
440,13725.84539,6862.9
441,15460.2598,7730.1
442,16804.54847,8402.3
443,17933.56295,8966.8
444,19035.31562,9517.7
445,19881.37143,9940.7
446,20346.70212,10173.4
447,20843.99492,10422.0
448,21188.05762,10594.0
449,21403.33182,10701.7
450,21554.6818,10777.3
451,21370.42965,10685.2
452,20768.78996,10384.4
453,19832.4882,9916.2
454,19396.29943,9698.1
455,18706.29392,9353.1
456,16967.1792,8483.6
457,16038.39794,8019.2
458,14838.87881,7419.4
459,14080.24877,7040.1
460,13647.82025,6823.9
461,13433.48611,6716.7
462,13599.87708,6799.9
463,14288.00247,7144.0
464,15528.88433,7764.4
465,17234.15681,8617.1
466,18585.02592,9292.5
467,19553.28979,9776.6
468,20119.20712,10059.6
469,20553.51576,10276.8
470,20813.91294,10407.0
471,21069.60981,10534.8
472,21166.43619,10583.2
473,21205.9188,10603.0
474,21121.31322,10560.7
475,20754.68903,10377.3
476,19959.39657,9979.7
477,19117.10101,9558.6
478,18890.54607,9445.3
479,17835.7965,8917.9
480,16000.79545,8000.4
481,16329.81716,8164.9
482,15045.69245,7522.8
483,14255.1003,7127.6
484,13746.52676,6873.3
485,13514.33144,6757.2
486,13639.35969,6819.7
487,14362.26737,7181.1
488,15625.71071,7812.9
489,17257.65836,8628.8
490,18599.12685,9299.6
491,19690.53884,9845.3
492,20561.03626,10280.5
493,21131.6539,10565.8
494,21274.54333,10637.3
495,21142.93464,10571.5
496,20684.18438,10342.1
497,20092.88538,10046.4
498,19729.08138,9864.5
499,19310.75379,9655.4
500,18782.43894,9391.2
501,18409.23432,9204.6
502,18418.63494,9209.3
503,17727.68937,8863.8
504,16479.28702,8239.6
505,14875.54123,7437.8
506,13589.5364,6794.8
507,12754.76134,6377.4
508,12221.74618,6110.9
509,11947.24807,5973.6
510,12029.03347,6014.5
511,12692.71725,6346.4
512,13848.05345,6924.0
513,15440.5185,7720.3
514,16698.32147,8349.2
515,17785.03315,8892.5
516,18656.47063,9328.2
517,19259.99044,9630.0
518,19607.81338,9803.9
519,19855.98975,9928.0
520,19917.09378,9958.5
521,19850.34938,9925.2
522,19816.50715,9908.3
523,19604.9932,9802.5
524,19118.04108,9559.0
525,18804.06037,9402.0
526,18945.06967,9472.5
527,17946.72381,8973.4
528,16331.69728,8165.8
529,14742.99249,7371.5
530,13477.66902,6738.8
531,12693.65731,6346.8
532,12213.28562,6106.6
533,11991.43099,5995.7
534,12090.1375,6045.1
535,12817.74549,6408.9
536,14037.94598,7019.0
537,15390.69521,7695.3
538,16497.1482,8248.6
539,17510.53504,8755.3
540,18460.93773,9230.5
541,19130.26188,9565.1
542,19548.58948,9774.3
543,19950.93602,9975.5
544,20149.2891,10074.6
545,20236.71487,10118.4
546,20274.31735,10137.2
547,20069.38383,10034.7
548,19401.9398,9701.0
549,18811.58086,9405.8
550,18765.51782,9382.8
551,17690.08688,8845.0
552,16014.89638,8007.4
553,10306.83987,5153.4
554,9507.787159,4753.9
555,9045.27665,4522.6
556,8832.822636,4416.4
557,8809.321086,4404.7
558,9083.819193,4541.9
559,10057.72343,5028.9
560,11832.56051,5916.3
561,12946.53399,6473.3
562,13441.94667,6721.0
563,13809.51091,6904.8
564,14118.79131,7059.4
565,14293.64285,7146.8
566,14317.1444,7158.6
567,14384.82886,7192.4
568,14267.32111,7133.7
569,14155.45373,7077.7
570,14173.31491,7086.7
571,14319.96458,7160.0
572,14587.88226,7293.9
573,15079.53469,7539.8
574,14421.49128,7210.7
575,13251.11408,6625.6
576,11835.38069,5917.7
577,10595.4389,5297.7
578,9798.26632,4899.1
579,9371.478167,4685.7
580,9143.983161,4572.0
581,9104.500557,4552.3
582,9360.197423,4680.1
583,10340.6821,5170.3
584,12160.64215,6080.3
585,13211.63147,6605.8
586,13597.0569,6798.5
587,13886.596,6943.3
588,14198.69658,7099.3
589,14335.94564,7168.0
590,14359.44719,7179.7
591,14449.69314,7224.8
592,14411.1506,7205.6
593,14363.20744,7181.6
594,14432.77202,7216.4
595,14496.69624,7248.3
596,14766.49404,7383.2
597,15244.04554,7622.0
598,14589.76238,7294.9
599,13490.82989,6745.4
600,12066.63595,6033.3
601,10460.06997,5230.0
602,9725.881545,4862.9
603,9358.317299,4679.2
604,9181.585642,4590.8
605,9181.585642,4590.8
606,9473.004864,4736.5
607,10498.61252,5249.3
608,12447.36106,6223.7
609,13581.07584,6790.5
610,14036.06586,7018.0
611,14393.28942,7196.6
612,14696.92945,7348.5
613,14821.01763,7410.5
614,14800.33627,7400.2
615,14808.79683,7404.4
616,14675.30802,7337.7
617,14570.02108,7285.0
618,14653.6866,7326.8
619,15097.39586,7548.7
620,15839.10479,7919.6
621,15620.07034,7810.0
622,14869.90086,7435.0
623,13714.56465,6857.3
624,12297.8912,6148.9
625,5898.889106,2949.4
626,11072.9904,5536.5
627,10721.40721,5360.7
628,10602.01934,5301.0
629,10649.9625,5325.0
630,11040.08823,5520.0
631,12204.82506,6102.4
632,13903.51711,6951.8
633,14715.73069,7357.9
634,14854.85987,7427.4
635,14848.27943,7424.1
636,14820.07757,7410.0
637,14705.39001,7352.7
638,14538.99903,7269.5
639,14423.3714,7211.7
640,14291.76272,7145.9
641,14339.70588,7169.9
642,15248.74585,7624.4
643,16584.57396,8292.3
644,16622.17644,8311.1
645,16308.19573,8154.1
646,15645.45202,7822.7
647,14615.14405,7307.6
648,13346.06034,6673.0
649,12011.17229,6005.6
650,11215.87983,5607.9
651,10800.37242,5400.2
652,10656.54293,5328.3
653,10681.92461,5341.0
654,11042.90842,5521.5
655,12176.6232,6088.3
656,14082.12889,7041.1
657,15002.4496,7501.2
658,15104.91636,7552.5
659,15009.9701,7505.0
660,14910.32352,7455.2
661,14737.35211,7368.7
662,14568.14095,7284.1
663,14454.39345,7227.2
664,14316.20433,7158.1
665,14431.83196,7215.9
666,15567.42687,7783.7
667,16532.87055,8266.4
668,16457.66559,8228.8
669,16064.71967,8032.4
670,15447.09893,7723.5
671,14465.67419,7232.8
672,13129.84608,6564.9
673,12511.28528,6255.6
674,11497.89843,5748.9
675,10964.88327,5482.4
676,10739.26839,5369.6
677,10735.50814,5367.8
678,11099.31214,5549.7
679,12234.90705,6117.5
680,14247.57981,7123.8
681,15309.84988,7654.9
682,15450.85918,7725.4
683,15398.21571,7699.1
684,15304.20951,7652.1
685,15146.27909,7573.1
686,14908.4434,7454.2
687,14870.84092,7435.4
688,14916.90396,7458.5
689,15241.22535,7620.6
690,16562.01247,8281.0
691,17455.07138,8727.5
692,17352.60462,8676.3
693,17023.58292,8511.8
694,16526.29012,8263.1
695,15527.94426,7764.0
696,14043.58635,7021.8
697,13086.60323,6543.3
698,12092.01762,6046.0
699,11475.33694,5737.7
700,11134.09443,5567.0
701,10984.62457,5492.3
702,11010.00625,5505.0
703,11303.3056,5651.7
704,11907.76547,5953.9
705,12569.56912,6284.8
706,13409.98456,6705.0
707,13962.74102,6981.4
708,14167.67454,7083.8
709,14284.24223,7142.1
710,14335.94564,7168.0
711,14238.17919,7119.1
712,14128.19193,7064.1
713,14226.89844,7113.4
714,15520.42377,7760.2
715,16577.05347,8288.5
716,16563.8926,8281.9
717,16265.89294,8132.9
718,15863.5464,7931.8
719,15128.41791,7564.2
720,14044.52641,7022.3
