Time_index;Load;Load_alternative_scenario_1;Load_alternative_scenario_2
151;39533.899739;19766.9498695;59300.8496085
152;41181.129967;20590.5649835;61771.6949505
153;42992.847044;21496.423522;64489.270566
154;44926.222664;22463.111332;67389.333996
155;46260.574248;23130.287124;69390.861372
156;46714.583069;23357.2915345;70071.8746035
157;46785.207762;23392.603881;70177.811643
158;46885.460767;23442.7303835;70328.1911505
159;47367.975431;23683.9877155;71051.9631465
160;47970.290074;23985.145037;71955.435111
161;48110.817083;24055.4085415;72166.2256245
162;47280.607759;23640.3038795;70920.9116385
163;45542.988912;22771.494456;68314.483368
164;43952.148906;21976.074453;65928.223359
165;42667.976158;21333.988079;64001.964237
166;41312.17825;20656.089125;61968.267375
167;39941.000157;19970.5000785;59911.5002355
168;38837.252969;19418.6264845;58255.8794535
169;39173.396553;19586.6982765;58760.0948295
170;38660.299759;19330.1498795;57990.4496385
171;38507.170981;19253.5854905;57760.7564715
172;38885.489378;19442.744689;58328.234067
173;40402.080384;20201.040192;60603.120576
174;43993.983358;21996.991679;65990.975037
175;48270.029804;24135.014902;72405.044706
176;50478.239952;25239.119976;75717.359928
177;51419.989808;25709.994904;77129.984712
178;52487.982923;26243.9914615;78731.9743845
179;53270.915094;26635.457547;79906.372641
180;53327.854816;26663.927408;79991.782224
181;53116.992062;26558.496031;79675.488093
182;53231.708532;26615.854266;79847.562798
183;53572.03757;26786.018785;80358.056355
184;54098.025168;27049.012584;81147.037752
185;54282.247608;27141.123804;81423.371412
186;53602.032216;26801.016108;80403.048324
187;51828.779029;25914.3895145;77743.1685435
188;49996.40288;24998.20144;74994.60432
189;48135.820204;24067.910102;72203.730306
190;45886.284733;22943.1423665;68829.4270995
191;43540.373671;21770.1868355;65310.5605065
192;41738.17415;20869.087075;62607.261225
193;41240.703317;20620.3516585;61861.0549755
194;40685.253875;20342.6269375;61027.8808125
195;40500.7541;20250.37705;60751.13115
196;40806.531082;20403.265541;61209.796623
197;42140.713027;21070.3565135;63211.0695405
198;45767.718627;22883.8593135;68651.5779405
199;50360.775372;25180.387686;75541.163058
200;52743.740224;26371.870112;79115.610336
201;53734.767419;26867.3837095;80602.1511285
202;54848.593775;27424.2968875;82272.8906625
203;55603.76541;27801.882705;83405.648115
204;55601.089027;27800.5445135;83401.6335405
205;55317.648621;27658.8243105;82976.4729315
206;55395.92125;27697.960625;83093.881875
207;55761.565739;27880.7828695;83642.3486085
208;56388.294308;28194.147154;84582.441462
209;56640.883119;28320.4415595;84961.3246785
210;55934.612159;27967.3060795;83901.9182385
211;54105.830536;27052.915268;81158.745804
212;52144.431149;26072.2155745;78216.6467235
213;50214.536052;25107.268026;75321.804078
214;47913.598439;23956.7992195;71870.3976585
215;45496.783;22748.3915;68245.1745
216;43627.522549;21813.7612745;65441.2838235
217;44584.089811;22292.0449055;66876.1347165
218;44137.596671;22068.7983355;66206.3950065
219;44059.736092;22029.868046;66089.604138
220;44695.442044;22347.721022;67043.163066
221;47031.650252;23515.825126;70547.475378
222;50480.812092;25240.406046;75721.218138
223;53455.980903;26727.9904515;80183.9713545
224;55421.776474;27710.888237;83132.664711
225;56611.086198;28305.543099;84916.629297
226;57504.899016;28752.449508;86257.348524
227;58077.08739;29038.543695;87115.631085
228;57893.148874;28946.574437;86839.723311
229;57361.089787;28680.5448935;86041.6346805
230;56985.164327;28492.5821635;85477.7464905
231;56746.697391;28373.3486955;85120.0460865
232;56672.814807;28336.4074035;85009.2222105
233;56589.903698;28294.951849;84884.855547
234;55883.690144;27941.845072;83825.535216
235;53910.598015;26955.2990075;80865.8970225
236;51791.021998;25895.510999;77686.532997
237;49614.112347;24807.0561735;74421.1685205
238;47275.456167;23637.7280835;70913.1842505
239;45053.955622;22526.977811;67580.933433
240;43467.823729;21733.9118645;65201.7355935
241;40854.208873;20427.1044365;61281.3133095
242;40411.806637;20205.9033185;60617.7099555
243;40323.013437;20161.5067185;60484.5201555
244;40881.036629;20440.5183145;61321.5549435
245;42862.585859;21431.2929295;64293.8787885
246;46214.687423;23107.3437115;69322.0311345
247;49511.550486;24755.775243;74267.325729
248;51367.534513;25683.7672565;77051.3017695
249;52319.520279;26159.7601395;78479.2804185
250;53292.195802;26646.097901;79938.293703
251;54041.099876;27020.549938;81061.649814
252;54086.714882;27043.357441;81130.072323
253;53834.825962;26917.412981;80752.238943
254;53821.362087;26910.6810435;80732.0431305
255;53957.941072;26978.970536;80936.911608
256;54300.761495;27150.3807475;81451.1422425
257;54250.087435;27125.0437175;81375.1311525
258;53341.353449;26670.6767245;80012.0301735
259;51305.547267;25652.7736335;76958.3209005
260;49244.471972;24622.235986;73866.707958
261;47229.100689;23614.5503445;70843.6510335
262;45076.176203;22538.0881015;67614.2643045
263;43027.516578;21513.758289;64541.274867
264;41535.201478;20767.600739;62302.802217
265;37683.760469;18841.8802345;56525.6407035
266;37192.514862;18596.257431;55788.772293
267;37048.823558;18524.411779;55573.235337
268;37464.029336;18732.014668;56196.044004
269;39113.239493;19556.6197465;58669.8592395
270;42435.508973;21217.7544865;63653.2634595
271;46121.066252;23060.533126;69181.599378
272;48180.863437;24090.4317185;72271.2951555
273;49159.829871;24579.9149355;73739.7448065
274;50154.818485;25077.4092425;75232.2277275
275;50860.261576;25430.130788;76290.392364
276;50813.395368;25406.697684;76220.093052
277;50445.359064;25222.679532;75668.038596
278;50295.576512;25147.788256;75443.364768
279;50363.137089;25181.5685445;75544.7056335
280;50693.982925;25346.9914625;76040.9743875
281;50726.852631;25363.4263155;76090.2789465
282;49976.14272;24988.07136;74964.21408
283;48199.667118;24099.833559;72299.500677
284;46223.316544;23111.658272;69334.974816
285;44280.416967;22140.2084835;66420.6254505
286;42177.529079;21088.7645395;63266.2936185
287;40126.011709;20063.0058545;60189.0175635
288;38593.631936;19296.815968;57890.447904
289;37113.010069;18556.5050345;55669.5151035
290;36515.585224;18257.792612;54773.377836
291;36188.538139;18094.2690695;54282.8072085
292;36107.74796;18053.87398;54161.62194
293;36342.358976;18171.179488;54513.538464
294;37522.295089;18761.1475445;56283.4426335
295;39581.443838;19790.721919;59372.165757
296;41449.712046;20724.856023;62174.568069
297;43224.753648;21612.376824;64837.130472
298;45079.96165;22539.980825;67619.942475
299;46339.395186;23169.697593;69509.092779
300;46714.975137;23357.4875685;70072.4627055
301;46697.218291;23348.6091455;70045.8274365
302;46767.821148;23383.910574;70151.731722
303;47301.761014;23650.880507;70952.641521
304;47998.080783;23999.0403915;71997.1211745
305;48236.12285;24118.061425;72354.184275
306;47357.302829;23678.6514145;71035.9542435
307;45510.993504;22755.496752;68266.490256
308;43690.903386;21845.451693;65536.355079
309;42176.437875;21088.2189375;63264.6568125
310;40650.465307;20325.2326535;60975.6979605
311;39128.996929;19564.4984645;58693.4953935
312;37876.082307;18938.0411535;56814.1234605
313;37686.899798;18843.449899;56530.349697
314;37155.783659;18577.8918295;55733.6754885
315;36913.199651;18456.5998255;55369.7994765
316;36842.299659;18421.1498295;55263.4494885
317;36850.858278;18425.429139;55276.287417
318;37775.462938;18887.731469;56663.194407
319;39545.690645;19772.8453225;59318.5359675
320;41013.181259;20506.5906295;61519.7718885
321;42570.366046;21285.183023;63855.549069
322;44411.309919;22205.6549595;66616.9648785
323;45665.890561;22832.9452805;68498.8358415
324;46088.420036;23044.210018;69132.630054
325;46195.442236;23097.721118;69293.163354
326;46452.372079;23226.1860395;69678.5581185
327;47250.251359;23625.1256795;70875.3770385
328;48289.042265;24144.5211325;72433.5633975
329;48957.147777;24478.5738885;73435.7216655
330;48497.846016;24248.923008;72746.769024
331;46953.002767;23476.5013835;70429.5041505
332;45253.416878;22626.708439;67880.125317
333;43720.854029;21860.4270145;65581.2810435
334;42149.677595;21074.8387975;63224.5163925
335;40629.264415;20314.6322075;60943.8966225
336;39448.162617;19724.0813085;59172.2439255
337;38971.232167;19485.6160835;58456.8482505
338;38490.308982;19245.154491;57735.463473
339;38385.448003;19192.7240015;57578.1720045
340;38840.714333;19420.3571665;58261.0714995
341;40521.553512;20260.776756;60782.330268
342;44255.472865;22127.7364325;66383.2092975
343;48547.629792;24273.814896;72821.444688
344;50661.988387;25330.9941935;75992.9825805
345;51458.314596;25729.157298;77187.471894
346;52382.192759;26191.0963795;78573.2891385
347;53064.823319;26532.4116595;79597.2349785
348;53058.343717;26529.1718585;79587.5155755
349;52776.070423;26388.0352115;79164.1056345
350;52831.601867;26415.8009335;79247.4028005
351;53114.539122;26557.269561;79671.808683
352;53615.41064;26807.70532;80423.11596
353;53768.974416;26884.487208;80653.461624
354;53068.349364;26534.174682;79602.524046
355;51275.63058;25637.81529;76913.44587
356;49379.222954;24689.611477;74068.834431
357;47447.943639;23723.9718195;71171.9154585
358;45181.039845;22590.5199225;67771.5597675
359;42831.201204;21415.600602;64246.801806
360;41056.059475;20528.0297375;61584.0892125
361;40771.81819;20385.909095;61157.727285
362;40323.310961;20161.6554805;60484.9664415
363;40253.614742;20126.807371;60380.422113
364;40738.915405;20369.4577025;61108.3731075
365;42461.797429;21230.8987145;63692.6961435
366;46038.619752;23019.309876;69057.929628
367;50009.78859;25004.894295;75014.682885
368;52018.084795;26009.0423975;78027.1271925
369;52803.07467;26401.537335;79204.612005
370;53639.8839;26819.94195;80459.82585
371;54223.035881;27111.5179405;81334.5538215
372;54142.191334;27071.095667;81213.287001
373;53794.222336;26897.111168;80691.333504
374;53763.181184;26881.590592;80644.771776
375;53936.761517;26968.3807585;80905.1422755
376;54363.376774;27181.688387;81545.065161
377;54567.729246;27283.864623;81851.593869
378;54027.504278;27013.752139;81041.256417
379;52363.230614;26181.615307;78544.845921
380;50492.370855;25246.1854275;75738.5562825
381;48541.720745;24270.8603725;72812.5811175
382;46305.217296;23152.608648;69457.825944
383;44038.562728;22019.281364;66057.844092
384;42349.173997;21174.5869985;63523.7609955
385;40718.105907;20359.0529535;61077.1588605
386;40237.983415;20118.9917075;60356.9751225
387;40111.712754;20055.856377;60167.569131
388;40579.203211;20289.6016055;60868.8048165
389;42414.295172;21207.147586;63621.442758
390;45792.969712;22896.484856;68689.454568
391;49359.188472;24679.594236;74038.782708
392;51461.985533;25730.9927665;77192.9782995
393;52538.610902;26269.305451;78807.916353
394;53549.296762;26774.648381;80323.945143
395;54280.614867;27140.3074335;81420.9223005
396;54265.362289;27132.6811445;81398.0434335
397;53921.144995;26960.5724975;80881.7174925
398;53779.505429;26889.7527145;80669.2581435
399;53824.646904;26912.323452;80736.970356
400;54029.417974;27014.708987;81044.126961
401;53996.039785;26998.0198925;80994.0596775
402;53178.193959;26589.0969795;79767.2909385
403;51249.675637;25624.8378185;76874.5134555
404;49267.442105;24633.7210525;73901.1631575
405;47315.800169;23657.9000845;70973.7002535
406;45158.145394;22579.072697;67737.218091
407;43002.275872;21501.137936;64503.413808
408;41382.797868;20691.398934;62074.196802
409;40228.579359;20114.2896795;60342.8690385
410;39770.399901;19885.1999505;59655.5998515
411;39672.371135;19836.1855675;59508.5567025
412;40053.41062;20026.70531;60080.11593
413;41499.249101;20749.6245505;62248.8736515
414;44927.145306;22463.572653;67390.717959
415;49007.727815;24503.8639075;73511.5917225
416;51130.677738;25565.338869;76696.016607
417;51970.038612;25985.019306;77955.057918
418;52847.563295;26423.7816475;79271.3449425
419;53426.743774;26713.371887;80140.115661
420;53311.297803;26655.6489015;79966.9467045
421;52930.556363;26465.2781815;79395.8345445
422;52887.095036;26443.547518;79330.642554
423;53107.271362;26553.635681;79660.907043
424;53594.393523;26797.1967615;80391.5902845
425;53998.434848;26999.217424;80997.652272
426;53691.065746;26845.532873;80536.598619
427;52211.362886;26105.681443;78317.044329
428;50436.183519;25218.0917595;75654.2752785
429;48533.376601;24266.6883005;72800.0649015
430;46269.404113;23134.7020565;69404.1061695
431;43958.773702;21979.386851;65938.160553
432;42246.172538;21123.086269;63369.258807
433;41226.852103;20613.4260515;61840.2781545
434;40744.094425;20372.0472125;61116.1416375
435;40657.37383;20328.686915;60986.060745
436;41163.185388;20581.592694;61744.778082
437;42976.671391;21488.3356955;64465.0070865
438;46653.582582;23326.791291;69980.373873
439;50684.079466;25342.039733;76026.119199
440;52759.880817;26379.9404085;79139.8212255
441;53604.362684;26802.181342;80406.544026
442;54475.23746;27237.61873;81712.85619
443;55059.982271;27529.9911355;82589.9734065
444;54923.65011;27461.825055;82385.475165
445;54491.494799;27245.7473995;81737.2421985
446;54329.488993;27164.7444965;81494.2334895
447;54382.260772;27191.130386;81573.391158
448;54745.571388;27372.785694;82118.357082
449;54882.404373;27441.2021865;82323.6065595
450;54298.871445;27149.4357225;81448.3071675
451;52652.520447;26326.2602235;78978.7806705
452;50671.596129;25335.7980645;76007.3941935
453;48640.900536;24320.450268;72961.350804
454;46403.323626;23201.661813;69604.985439
455;44197.870151;22098.9350755;66296.8052265
456;42537.778835;21268.8894175;63806.6682525
457;41771.238096;20885.619048;62656.857144
458;41227.441095;20613.7205475;61841.1616425
459;40997.000257;20498.5001285;61495.5003855
460;40947.07966;20473.53983;61420.61949
461;41032.585556;20516.292778;61548.878334
462;42167.807831;21083.9039155;63251.7117465
463;44351.56918;22175.78459;66527.35377
464;46140.552744;23070.276372;69210.829116
465;47721.421027;23860.7105135;71582.1315405
466;49364.380951;24682.1904755;74046.5714265
467;50377.522713;25188.7613565;75566.2840695
468;50558.396577;25279.1982885;75837.5948655
469;50392.834326;25196.417163;75589.251489
470;50401.462896;25200.731448;75602.194344
471;50916.375222;25458.187611;76374.562833
472;51741.254463;25870.6272315;77611.8816945
473;52422.722822;26211.361411;78634.084233
474;52103.418808;26051.709404;78155.128212
475;50629.512053;25314.7560265;75944.2680795
476;48857.276576;24428.638288;73285.914864
477;47260.048242;23630.024121;70890.072363
478;45645.27764;22822.63882;68467.91646
479;44053.154914;22026.577457;66079.732371
480;42807.852679;21403.9263395;64211.7790185
481;42823.252746;21411.626373;64234.879119
482;42304.000522;21152.000261;63456.000783
483;42092.834066;21046.417033;63139.251099
484;42113.303584;21056.651792;63169.955376
485;42340.758572;21170.379286;63511.137858
486;43469.419489;21734.7097445;65204.1292335
487;45353.89449;22676.947245;68030.841735
488;46914.797949;23457.3989745;70372.1969235
489;48477.370241;24238.6851205;72716.0553615
490;50187.853722;25093.926861;75281.780583
491;51256.143665;25628.0718325;76884.2154975
492;51503.421995;25751.7109975;77255.1329925
493;51455.109343;25727.5546715;77182.6640145
494;51570.220986;25785.110493;77355.331479
495;52202.151567;26101.0757835;78303.2273505
496;53153.471108;26576.735554;79730.206662
497;53915.56047;26957.780235;80873.340705
498;53743.982517;26871.9912585;80615.9737755
499;52421.268574;26210.634287;78631.902861
500;50765.751755;25382.8758775;76148.6276325
501;49139.465492;24569.732746;73709.198238
502;47407.810502;23703.905251;71111.715753
503;45723.444698;22861.722349;68585.167047
504;44452.999747;22226.4998735;66679.4996205
505;43567.136243;21783.5681215;65350.7043645
506;43113.068504;21556.534252;64669.602756
507;43052.053698;21526.026849;64578.080547
508;43623.319524;21811.659762;65434.979286
509;45629.538793;22814.7693965;68444.3081895
510;49353.822995;24676.9114975;74030.7344925
511;53256.71586;26628.35793;79885.07379
512;55313.823118;27656.911559;82970.734677
513;56155.095641;28077.5478205;84232.6434615
514;56950.269231;28475.1346155;85425.4038465
515;57486.63894;28743.31947;86229.95841
516;57340.495893;28670.2479465;86010.7438395
517;56909.463911;28454.7319555;85364.1958665
518;56762.337943;28381.1689715;85143.5069145
519;56758.117094;28379.058547;85137.175641
520;56971.30739;28485.653695;85456.961085
521;57038.774417;28519.3872085;85558.1616255
522;56496.777758;28248.388879;84745.166637
523;54801.812394;27400.906197;82202.718591
524;52892.435984;26446.217992;79338.653976
525;50883.972677;25441.9863385;76325.9590155
526;48603.198988;24301.599494;72904.798482
527;46286.664195;23143.3320975;69429.9962925
528;44559.484012;22279.742006;66839.226018
529;43929.942512;21964.971256;65894.913768
530;43465.663689;21732.8318445;65198.4955335
531;43371.693596;21685.846798;65057.540394
532;43840.14702;21920.07351;65760.22053
533;45573.239644;22786.619822;68359.859466
534;49161.23061;24580.615305;73741.845915
535;53130.161855;26565.0809275;79695.2427825
536;55219.329462;27609.664731;82828.994193
537;56105.398153;28052.6990765;84158.0972295
538;56982.716371;28491.3581855;85474.0745565
539;57559.829185;28779.9145925;86339.7437775
540;57438.040492;28719.020246;86157.060738
541;57036.687707;28518.3438535;85555.0315605
542;56935.118474;28467.559237;85402.677711
543;57026.565966;28513.282983;85539.848949
544;57347.0928;28673.5464;86020.6392
545;57542.006959;28771.0034795;86313.0104385
546;57071.663091;28535.8315455;85607.4946365
547;55472.958644;27736.479322;83209.437966
548;53641.22099;26820.610495;80461.831485
549;51709.727433;25854.8637165;77564.5911495
550;49458.595137;24729.2975685;74187.8927055
551;47164.314757;23582.1573785;70746.4721355
552;45446.032515;22723.0162575;68169.0487725
553;42981.987872;21490.993936;64472.981808
554;42500.220609;21250.1103045;63750.3309135
555;42398.968595;21199.4842975;63598.4528925
556;42875.319479;21437.6597395;64312.9792185
557;44599.309694;22299.654847;66898.964541
558;48217.730179;24108.8650895;72326.5952685
559;52311.949074;26155.974537;78467.923611
560;54431.447974;27215.723987;81647.171961
561;55300.484354;27650.242177;82950.726531
562;56207.424974;28103.712487;84311.137461
563;56828.34308;28414.17154;85242.51462
564;56755.57936;28377.78968;85133.36904
565;56405.494289;28202.7471445;84608.2414335
566;56367.471582;28183.735791;84551.207373
567;56522.627362;28261.313681;84783.941043
568;56956.113356;28478.056678;85434.170034
569;57108.322198;28554.161099;85662.483297
570;56442.637102;28221.318551;84663.955653
571;54647.129448;27323.564724;81970.694172
572;52692.915229;26346.4576145;79039.3728435
573;50744.127099;25372.0635495;76116.1906485
574;48534.453184;24267.226592;72801.679776
575;46303.481849;23151.7409245;69455.2227735
576;44611.027402;22305.513701;66916.541103
577;42345.138514;21172.569257;63517.707771
578;41825.4811377;20912.74056885;62738.22170655
579;41682.9156767;20841.45783835;62524.37351505
580;42131.6039437;21065.80197185;63197.40591555
581;43887.660306;21943.830153;65831.490459
582;47489.350269;23744.6751345;71234.0254035
583;51531.167327;25765.5836635;77296.7509905
584;53778.471619;26889.2358095;80667.7074285
585;54818.786043;27409.3930215;82228.1790645
586;55814.54443;27907.272215;83721.816645
587;56475.70827;28237.854135;84713.562405
588;56393.371467;28196.6857335;84590.0572005
589;56004.810173;28002.4050865;84007.2152595
590;55884.941071;27942.4705355;83827.4116065
591;55970.953321;27985.4766605;83956.4299815
592;56283.06936;28141.53468;84424.60404
593;56342.538911;28171.2694555;84513.8083665
594;55646.297284;27823.148642;83469.445926
595;53857.843605;26928.9218025;80786.7654075
596;51919.165465;25959.5827325;77878.7481975
597;49970.054089;24985.0270445;74955.0811335
598;47718.773709;23859.3868545;71578.1605635
599;45409.841368;22704.920684;68114.762052
600;43649.81308;21824.90654;65474.71962
601;43240.993075;21620.4965375;64861.4896125
602;42741.03022;21370.51511;64111.54533
603;42620.458367;21310.2291835;63930.6875505
604;43042.866546;21521.433273;64564.299819
605;44668.226178;22334.113089;67002.339267
606;48180.22909;24090.114545;72270.343635
607;52191.96545;26095.982725;78287.948175
608;54380.653631;27190.3268155;81570.9804465
609;55356.930824;27678.465412;83035.396236
610;56300.297105;28150.1485525;84450.4456575
611;56894.466765;28447.2333825;85341.7001475
612;56748.285624;28374.142812;85122.428436
613;56289.535112;28144.767556;84434.302668
614;56096.465143;28048.2325715;84144.6977145
615;56144.641026;28072.320513;84216.961539
616;56502.649106;28251.324553;84753.973659
617;56710.243911;28355.1219555;85065.3658665
618;56187.900758;28093.950379;84281.851137
619;54545.180086;27272.590043;81817.770129
620;52577.361968;26288.680984;78866.042952
621;50573.205192;25286.602596;75859.807788
622;48332.18952;24166.09476;72498.28428
623;46102.0854;23051.0427;69153.1281
624;44423.610902;22211.805451;66635.416353
625;42731.86455;21365.932275;64097.796825
626;42204.342202;21102.171101;63306.513303
627;41986.409464;20993.204732;62979.614196
628;42113.660448;21056.830224;63170.490672
629;42798.538975;21399.2694875;64197.8084625
630;43990.304742;21995.152371;65985.457113
631;45427.35684;22713.67842;68141.03526
632;46975.835804;23487.917902;70463.753706
633;48681.211537;24340.6057685;73021.8173055
634;50376.486303;25188.2431515;75564.7294545
635;51503.566835;25751.7834175;77255.3502525
636;51760.756997;25880.3784985;77641.1354955
637;51645.879156;25822.939578;77468.818734
638;51577.204744;25788.602372;77365.807116
639;51914.093721;25957.0468605;77871.1405815
640;52490.650565;26245.3252825;78735.9758475
641;52783.907461;26391.9537305;79175.8611915
642;52118.313725;26059.1568625;78177.4705875
643;50379.055801;25189.5279005;75568.5837015
644;48472.414726;24236.207363;72708.622089
645;46766.895221;23383.4476105;70150.3428315
646;45157.454461;22578.7272305;67736.1816915
647;43710.994701;21855.4973505;65566.4920515
648;42582.535197;21291.2675985;63873.8027955
649;41354.295901;20677.1479505;62031.4438515
650;40845.568619;20422.7843095;61268.3529285
651;40606.758972;20303.379486;60910.138458
652;40609.484182;20304.742091;60914.226273
653;40936.890318;20468.445159;61405.335477
654;41893.707585;20946.8537925;62840.5613775
655;43308.107148;21654.053574;64962.160722
656;44763.786619;22381.8933095;67145.6799285
657;46402.206737;23201.1033685;69603.3101055
658;48133.504792;24066.752396;72200.257188
659;49271.436014;24635.718007;73907.154021
660;49585.446441;24792.7232205;74378.1696615
661;49535.918445;24767.9592225;74303.8776675
662;49560.548191;24780.2740955;74340.8222865
