Time_index;Load;Load_alternative_scenario_1_low;Load_alternative_scenario_2_high;Load_alternative_scenario_2_Very_high
1467;64223.66317;54590.1137;73857.21265;83490.76212
1468;61543.87935;52312.29745;70775.46125;80007.04316
1469;58699.47066;49894.55006;67504.39126;76309.31186
1470;57383.69421;48776.14008;65991.24834;74598.80247
1471;59917.72227;50930.06393;68905.38061;77893.03895
1472;65904.38499;56018.72724;75790.04274;85675.70049
1473;71322.5841;60624.19648;82020.97171;92719.35933
1474;75251.66813;63963.91791;86539.41835;97827.16857
1475;77066.55813;65506.57441;88626.54184;100186.5256
1476;78504.24194;66728.60565;90279.87823;102055.5145
1477;78984.36189;67136.7076;90832.01617;102679.6705
1478;77762.9964;66098.54694;89427.44586;101091.8953
1479;75968.23148;64572.99676;87363.4662;98758.70092
1480;76074.29137;64663.14767;87485.43508;98896.57879
1481;79240.82732;67354.70322;91126.95142;103013.0755
1482;83523.41311;70994.90114;96051.92507;108580.437
1483;85766.00203;72901.10173;98630.90233;111495.8026
1484;85221.00413;72437.85351;98004.15475;110787.3054
1485;81771.03732;69505.38172;94036.69292;106302.3485
1486;79704.02345;67748.41993;91659.62696;103615.2305
1487;74483.25351;63310.76549;85655.74154;96828.22957
1488;69032.0737;58677.26264;79386.88475;89741.69581
1489;65257.96063;55469.26653;75046.65472;84835.34882
1490;63684.67428;54131.97314;73237.37542;82790.07657
1491;61260.11711;52071.09954;70449.13468;79638.15224
1492;58447.13356;49680.06353;67214.2036;75981.27363
1493;55570.51856;47234.94078;63906.09635;72241.67413
1494;53860.59853;45781.50875;61939.68831;70018.77809
1495;54268.25875;46128.01994;62408.49757;70548.73638
1496;57762.39306;49098.0341;66426.75202;75091.11098
1497;63953.94574;54360.85388;73547.03761;83140.12947
1498;69457.50908;59038.88272;79876.13544;90294.7618
1499;72929.65426;61990.20612;83869.1024;94808.55054
1500;75179.09893;63902.23409;86455.96377;97732.82861
1501;76070.63696;64660.04142;87481.23251;98891.82805
1502;75080.76672;63818.65171;86342.88172;97604.99673
1503;73182.58135;62205.19415;84159.96856;95137.35576
1504;73224.4324;62240.76754;84208.09726;95191.76212
1505;75479.25698;64157.36844;86801.14553;98123.03408
1506;79924.39369;67935.73463;91913.05274;103901.7118
1507;83753.15275;71190.17983;96316.12566;108879.0986
1508;84502.96025;71827.51621;97178.40429;109853.8483
1509;81200.09099;69020.07734;93380.10464;105560.1183
1510;78688.61267;66885.32077;90491.90457;102295.1965
1511;72942.02694;62000.7229;83883.33098;94824.63502
1512;67056.55969;56998.07573;77115.04364;87173.52759
1513;70908.37076;60272.11515;81544.62638;92180.88199
1514;68538.31538;58257.56808;78819.06269;89099.81
1515;64994.39507;55245.23581;74743.55433;84492.71359
1516;60949.00728;51806.65619;70091.35837;79233.70946
1517;57010.2286;48458.69431;65561.76289;74113.29718
1518;59143.15793;50271.68424;68014.63162;76886.10531
1519;67136.72071;57066.21261;77207.22882;87277.73693
1520;77005.8885;65455.00522;88556.77177;100107.655
1521;82999.38291;70549.47547;95449.29035;107899.1978
1522;85608.35804;72767.10433;98449.61174;111290.8654
1523;86625.81462;73631.94242;99619.68681;112613.559
1524;88815.26456;75492.97487;102137.5542;115459.8439
1525;88870.27816;75539.73644;102200.8199;115531.3616
1526;85980.36631;73083.31137;98877.42126;111774.4762
1527;81884.89051;69602.15693;94167.62408;106450.3577
1528;81366.41343;69161.45141;93571.37544;105776.3375
1529;83586.63118;71048.6365;96124.62586;108662.6205
1530;87130.87552;74061.24419;100200.5069;113270.1382
1531;89783.12228;76315.65394;103250.5906;116718.059
1532;90001.89967;76501.61472;103502.1846;117002.4696
1533;87408.30125;74297.05606;100519.5464;113630.7916
1534;88877.61476;75545.97255;102209.257;115540.8992
1535;81149.46165;68977.0424;93321.88089;105494.3001
1536;73302.41445;62307.05228;84297.77662;95293.13878
1537;69871.03237;59390.37751;80351.68722;90832.34208
1538;67524.07296;57395.46201;77652.6839;87781.29484
1539;64006.10167;54405.18642;73607.01692;83207.93217
1540;59950.95106;50958.3084;68943.59372;77936.23638
1541;55831.8113;47457.03961;64206.583;72581.3547
1542;57343.10367;48741.63812;65944.56922;74546.03477
1543;64738.60042;55027.81035;74449.39048;84160.18054
1544;74378.17773;63221.45107;85534.90439;96691.63105
1545;79972.96652;67977.02154;91968.9115;103964.8565
1546;82227.66499;69893.51524;94561.81474;106895.9645
1547;82898.59168;70463.80293;95333.38043;107768.1692
1548;84960.16266;72216.13826;97704.18705;110448.2115
1549;85126.49449;72357.52032;97895.46867;110664.4428
1550;82453.08408;70085.12147;94821.0467;107189.0093
1551;78655.62147;66857.27825;90453.96469;102252.3079
1552;78402.58311;66642.19565;90162.97058;101923.358
1553;81101.93939;68936.64848;93267.2303;105432.5212
1554;84798.07195;72078.36116;97517.78274;110237.4935
1555;87158.70308;74084.89762;100232.5085;113306.314
1556;87137.74082;74067.0797;100208.4019;113279.0631
1557;84670.67032;71970.06977;97371.27087;110071.8714
1558;86607.78571;73616.61786;99598.95357;112590.1214
1559;79514.94026;67587.69922;91442.1813;103369.4223
1560;72153.07014;61330.10962;82976.03066;93798.99118
1561;67990.24553;57791.7087;78188.78236;88387.31919
1562;65629.36102;55784.95686;75473.76517;85318.16932
1563;62052.21101;52744.37936;71360.04266;80667.87431
1564;57994.2973;49295.1527;66693.44189;75392.58649
1565;53848.70016;45771.39514;61926.00519;70003.31021
1566;55344.86131;47043.13212;63646.59051;71948.31971
1567;62845.08056;53418.31847;72271.84264;81698.60472
1568;72578.55879;61691.77497;83465.34261;94352.12643
1569;78058.44904;66349.68169;89767.2164;101475.9838
1570;80374.12843;68318.00916;92430.24769;104486.367
1571;81048.26957;68891.02913;93205.51;105362.7504
1572;83197.3567;70717.75319;95676.9602;108156.5637
1573;83463.67104;70944.12038;95983.22169;108502.7723
1574;80828.70138;68704.39617;92953.00659;105077.3118
1575;77086.69519;65523.69091;88649.69947;100212.7037
1576;76883.43151;65350.91678;88415.94623;99948.46096
1577;79775.13124;67808.86155;91741.40093;103707.6706
1578;83223.20807;70739.72686;95706.68927;108190.1705
1579;84860.30293;72131.25749;97589.34837;110318.3938
1580;84216.74323;71584.23175;96849.25471;109481.7662
1581;81593.31283;69354.31591;93832.30976;106071.3067
1582;83709.21857;71152.83578;96265.60135;108821.9841
1583;76915.45734;65378.13874;88452.77594;99990.09454
1584;69904.12198;59418.50369;80389.74028;90875.35858
1585;68993.20855;58644.22727;79342.18983;89691.17112
1586;66540.6687;56559.5684;76521.76901;86502.86931
1587;63055.87544;53597.49412;72514.25675;81972.63807
1588;59017.9166;50165.22911;67870.60409;76723.29158
1589;54815.79171;46593.42295;63038.16046;71260.52922
1590;56212.61681;47780.72429;64644.50934;73076.40186
1591;63525.79586;53996.92648;73054.66524;82583.53462
1592;73379.43249;62372.51761;84386.34736;95393.26223
1593;79114.09942;67246.98451;90981.21434;102848.3293
1594;81478.31116;69256.56448;93700.05783;105921.8045
1595;82228.37406;69894.11795;94562.63017;106896.8863
1596;84395.85372;71736.47566;97055.23177;109714.6098
1597;84703.68791;71998.13472;97409.24109;110114.7943
1598;82136.41429;69815.95215;94456.87643;106777.3386
1599;78411.71948;66649.96156;90173.4774;101935.2353
1600;78138.16512;66417.44035;89858.88988;101579.6147
1601;80781.49607;68664.27166;92898.72048;105015.9449
1602;84010.17276;71408.64684;96611.69867;109213.2246
1603;85786.5506;72918.56801;98654.53319;111522.5158
1604;85538.38293;72707.62549;98369.14037;111199.8978
1605;83425.63892;70911.79308;95939.48476;108453.3306
1606;85854.10535;72975.98955;98732.22115;111610.337
1607;79019.32124;67166.42305;90872.21942;102725.1176
1608;71824.30297;61050.65753;82597.94842;93371.59386
1609;68612.79515;58320.87588;78904.71442;89196.63369
1610;66290.8916;56347.25786;76234.52533;86178.15907
1611;62872.755;53441.84175;72303.66825;81734.5815
1612;58855.73797;50027.37727;67684.09866;76512.45936
1613;54675.55688;46474.22335;62876.89041;71078.22394
1614;55949.84281;47557.36639;64342.31924;72734.79566
1615;63099.96604;53634.97113;72564.96095;82029.95585
1616;72850.97329;61923.3273;83778.61929;94706.26528
1617;78528.34361;66749.09207;90307.59516;102086.8467
1618;80678.71246;68576.90559;92780.51932;104882.3262
1619;81262.35276;69072.99985;93451.70567;105641.0586
1620;83241.7587;70755.49489;95728.0225;108214.2863
1621;83357.72619;70854.06726;95861.38512;108365.044
1622;80674.5153;68573.338;92775.69259;104876.8699
1623;76818.75784;65295.94417;88341.57152;99864.3852
1624;76371.34184;64915.64057;87827.04312;99282.74439
1625;78811.4204;66989.70734;90633.13346;102454.8465
1626;82489.42689;70116.01286;94862.84093;107236.255
1627;85139.46799;72368.54779;97910.38819;110681.3084
1628;85561.41717;72727.20459;98395.62974;111229.8423
1629;83494.15587;70970.03249;96018.27925;108542.4026
1630;85711.19096;72854.51232;98567.8696;111424.5482
1631;78723.01297;66914.56102;90531.46491;102339.9169
1632;71299.04489;60604.18816;81993.90162;92688.75836
1633;65777.0132;55910.46122;75643.56518;85510.11716
1634;64330.00496;54680.50422;73979.50571;83629.00645
1635;61928.65201;52639.35421;71217.94982;80507.24762
1636;59186.08677;50308.17375;68063.99978;76941.9128
1637;56125.53279;47706.70287;64544.36271;72963.19263
1638;54143.85557;46022.27723;62265.4339;70387.01224
1639;55851.10355;47473.43802;64228.76908;72606.43461
1640;61703.86435;52448.2847;70959.44401;80215.02366
1641;67555.18918;57421.9108;77688.46756;87821.74593
1642;71891.70148;61107.94626;82675.45671;93459.21193
1643;74024.32217;62920.67384;85127.97049;96231.61882
1644;75555.04089;64221.78476;86888.29703;98221.55316
1645;76065.2876;64655.49446;87475.08074;98884.87388
1646;74772.15406;63556.33095;85987.97716;97203.80027
1647;72743.26214;61831.77282;83654.75146;94566.24078
1648;72365.64826;61510.80102;83220.4955;94075.34274
1649;74980.39742;63733.33781;86227.45703;97474.51665
1650;79261.60546;67372.36464;91150.84628;103040.0871
1651;82033.53604;69728.50564;94338.56645;106643.5969
1652;82106.66801;69790.66781;94422.66821;106738.6684
1653;79050.21162;67192.67988;90907.74337;102765.2751
1654;77272.06744;65681.25732;88862.87755;100453.6877
1655;72220.49443;61387.42026;83053.56859;93886.64276
1656;66702.70395;56697.29836;76708.10954;86713.51514
1657;60340.41857;51289.35579;69391.48136;78442.54414
1658;58896.37314;50061.91717;67730.82911;76565.28508
1659;56279.25824;47837.36951;64721.14698;73163.03571
1660;53396.3505;45386.89793;61405.80308;69415.25565
1661;50315.7659;42768.40102;57863.13079;65410.49567
1662;48044.1515;40837.52878;55250.77423;62457.39695
1663;48388.12701;41129.90796;55646.34607;62904.56512
1664;52252.71472;44414.80751;60090.62192;67928.52913
1665;58352.0248;49599.22108;67104.82852;75857.63224
1666;64165.27015;54540.47963;73790.06067;83414.85119
1667;67663.70005;57514.14504;77813.25506;87962.81006
1668;70029.54052;59525.10944;80533.97159;91038.40267
1669;71003.69209;60353.13828;81654.2459;92304.79972
1670;69803.2539;59332.76582;80273.74199;90744.23007
1671;67664.57552;57514.8892;77814.26185;87963.94818
1672;67303.08821;57207.62497;77398.55144;87494.01467
1673;69715.36521;59258.06042;80172.66999;90629.97477
1674;73991.30075;62892.60564;85089.99586;96188.69098
1675;76773.76273;65257.69832;88289.82714;99805.89155
1676;76394.92604;64935.68713;87854.16494;99313.40385
1677;72498.24951;61623.51209;83372.98694;94247.72437
1678;70197.41009;59667.79857;80727.0216;91256.63311
1679;65218.39022;55435.63169;75001.14876;84783.90729
1680;60083.40291;51070.89247;69095.91335;78108.42378
1681;65273.65222;55482.60439;75064.70005;84855.74789
1682;62657.34417;53258.74254;72055.94579;81454.54742
1683;59248.626;50361.3321;68135.9199;77023.2138
1684;55217.19689;46934.61736;63499.77642;71782.35595
1685;51114.24754;43447.11041;58781.38467;66448.5218
1686;52868.97949;44938.63256;60799.32641;68729.67333
1687;60077.08057;51065.51849;69088.64266;78100.20474
1688;69581.42555;59144.21172;80018.63938;90455.85321
1689;75628.54028;64284.25924;86972.82132;98317.10236
1690;78215.80522;66483.43444;89948.17601;101680.5468
1691;79336.41398;67435.95188;91236.87607;103137.3382
1692;81658.416;69409.6536;93907.1784;106155.9408
1693;82038.75448;69732.9413;94344.56765;106650.3808
1694;79610.34324;67668.79175;91551.89472;103493.4462
1695;75961.03056;64566.87597;87355.18514;98749.33973
1696;75841.54052;64465.30944;87217.7716;98594.00267
1697;78192.6865;66463.78353;89921.58948;101650.4925
1698;81225.98018;69042.08316;93409.87721;105593.7742
1699;83415.67334;70903.32234;95928.02434;108440.3753
1700;83744.34032;71182.68928;96305.99137;108867.6424
1701;82054.45413;69746.28601;94362.62225;106670.7904
1702;84433.66773;71768.61757;97098.71789;109763.768
1703;77105.59075;65539.75214;88671.42936;100237.268
1704;69447.55369;59030.42063;79864.68674;90281.81979
1705;66303.69379;56358.13972;76249.24786;86194.80193
1706;63893.31592;54309.31853;73477.31331;83061.3107
1707;60416.9396;51354.39866;69479.48054;78542.02148
1708;56409.43881;47948.02299;64870.85463;73332.27045
1709;52272.06185;44431.25258;60112.87113;67953.68041
1710;53767.21786;45702.13518;61832.30053;69897.38321
1711;61125.51705;51956.68949;70294.34461;79463.17217
1712;70778.556;60161.7726;81395.3394;92012.12279
1713;76219.84615;64786.86923;87652.82307;99085.79999
1714;78360.21012;66606.1786;90114.24164;101868.2732
1715;78952.85032;67109.92277;90795.77787;102638.7054
1716;81055.59418;68897.25505;93213.93331;105372.2724
1717;81333.53077;69133.50116;93533.56039;105733.59
1718;78793.9095;66974.82308;90612.99593;102432.0824
1719;75142.85993;63871.43094;86414.28892;97685.7179
1720;74994.13656;63745.01608;86243.25705;97492.37753
1721;77761.88145;66097.59923;89426.16366;101090.4459
1722;81029.70013;68875.24511;93184.15515;105338.6102
1723;82732.07202;70322.26122;95141.88282;107551.6936
1724;82370.46012;70014.8911;94726.02914;107081.5982
1725;80177.71408;68151.05697;92204.37119;104231.0283
1726;82608.2962;70217.05177;94999.54063;107390.7851
1727;75885.02721;64502.27313;87267.78129;98650.53538
1728;68850.71578;58523.10841;79178.32315;89505.93052
1729;66251.94756;56314.15542;76189.73969;86127.53183
1730;63851.00712;54273.35605;73428.65818;83006.30925
1731;60392.97354;51334.02751;69451.91957;78510.8656
1732;56355.95775;47902.56409;64809.35141;73262.74508
1733;52072.08965;44261.27621;59882.9031;67693.71655
1734;53118.5033;45150.7278;61086.27879;69054.05429
1735;60028.68217;51024.37985;69032.9845;78037.28682
1736;69753.50537;59290.47957;80216.53118;90679.55699
1737;75489.67159;64166.22085;86813.12233;98136.57307
1738;77878.43225;66196.66741;89560.19708;101241.9619
1739;78635.32292;66840.02449;90430.62136;102225.9198
1740;80785.58695;68667.7489;92903.42499;105021.263
1741;81080.59096;68918.50232;93242.6796;105404.7682
1742;78482.45966;66710.09071;90254.82861;102027.1976
1743;74688.65355;63485.35552;85891.95159;97095.24962
1744;74235.98331;63100.58582;85371.38081;96506.77831
1745;76735.23397;65224.94887;88245.51906;99755.80416
1746;80032.09375;68027.27968;92036.90781;104041.7219
1747;81976.10617;69679.69025;94272.5221;106568.938
1748;81894.09844;69609.98368;94178.21321;106462.328
1749;79894.70328;67910.49778;91878.90877;103863.1143
1750;82509.1442;70132.77257;94885.51583;107261.8875
1751;75925.18836;64536.41011;87313.96662;98702.74487
1752;68867.96776;58537.7726;79198.16293;89528.35809
1753;65787.31113;55919.21446;75655.4078;85523.50446
1754;63412.74039;53900.82933;72924.65145;82436.5625
1755;59991.82394;50993.05035;68990.59754;77989.37113
1756;56004.08968;47603.47623;64404.70313;72805.31658
1757;51866.06595;44086.15606;59645.97584;67425.88573
1758;53265.98363;45276.08609;61255.88118;69245.77873
1759;60418.3937;51355.63465;69481.15276;78543.91181
1760;69936.43118;59445.9665;80426.89586;90917.36053
1761;75391.5147;64082.7875;86700.24191;98008.96911
1762;77489.56783;65866.13265;89113.003;100736.4382
1763;78094.68036;66380.4783;89808.88241;101523.0845
1764;80158.18941;68134.461;92181.91783;104205.6462
1765;80400.83441;68340.70925;92460.95957;104521.0847
1766;77849.26434;66171.87469;89526.65399;101204.0436
1767;74160.28607;63036.24316;85284.32898;96408.37189
1768;73924.84036;62836.11431;85013.56642;96102.29247
1769;76517.80605;65040.13515;87995.47696;99473.14787
1770;79862.22412;67882.8905;91841.55774;103820.8914
1771;81913.04819;69626.09096;94200.00542;106486.9626
1772;81898.72452;69613.91584;94183.53319;106468.3419
1773;79869.68213;67889.22981;91850.13445;103830.5868
1774;82340.75269;69989.63978;94691.86559;107042.9785
1775;75616.86855;64274.33827;86959.39883;98301.92911
1776;68519.7816;58241.81436;78797.74884;89075.71609
1777;67056.37226;56997.91642;77114.8281;87173.28394
1778;64675.08093;54973.81879;74376.34307;84077.60521
1779;61263.19909;52073.71922;70452.67895;79642.15881
1780;57231.96273;48647.16832;65816.75714;74401.55155
1781;52873.79653;44942.72705;60804.86601;68735.93549
1782;53680.5543;45628.47115;61732.63744;69784.72059
1783;60391.21894;51332.5361;69449.90178;78508.58462
1784;70242.6936;59706.28956;80779.09764;91315.50168
1785;76092.2036;64678.37306;87506.03414;98919.86468
1786;78484.63591;66711.94052;90257.33129;102030.0267
1787;79211.76164;67329.99739;91093.52588;102975.2901
1788;81310.42184;69113.85856;93506.98511;105703.5484
1789;81572.37662;69336.52013;93808.23311;106044.0896
1790;78935.54945;67095.21703;90775.88186;102616.2143
1791;75056.31665;63797.86915;86314.76414;97573.21164
1792;74403.35121;63242.84853;85563.85389;96724.35657
1793;76704.93693;65199.19639;88210.67747;99716.41801
1794;80007.97754;68006.78091;92009.17417;104010.3708
1795;82165.39718;69840.58761;94490.20676;106815.0163
1796;82367.49249;70012.36861;94722.61636;107077.7402
1797;80596.65361;68507.15557;92686.15165;104775.6497
1798;83382.63389;70875.23881;95890.02897;108397.4241
1799;76881.95688;65349.66335;88414.25041;99946.54394
1800;69788.21137;59319.97966;80256.44307;90724.67478
1801;66990.71712;56942.10955;77039.32468;87087.93225
1802;65835.49438;55960.17022;75710.81853;85586.14269
1803;63562.86439;54028.43474;73097.29405;82631.72371
1804;60928.35104;51789.09838;70067.6037;79206.85635
1805;58014.22389;49312.09031;66716.35748;75418.49106
1806;56003.15867;47602.68487;64403.63246;72804.10626
1807;57629.83308;48985.35812;66274.30804;74918.78301
1808;63186.25452;53708.31634;72664.1927;82142.13088
1809;68581.63913;58294.39326;78868.885;89156.13087
1810;72374.25124;61518.11355;83230.38893;94086.52661
1811;74116.68417;62999.18154;85234.18679;96351.68942
1812;75330.47166;64030.90091;86630.04241;97929.61316
1813;75520.51651;64192.43903;86848.59399;98176.67146
1814;74013.53488;62911.50465;85115.56511;96217.59534
1815;71803.78382;61033.21625;82574.35139;93344.91897
1816;71180.48678;60503.41376;81857.55979;92534.63281
1817;73529.69023;62500.23669;84559.14376;95588.5973
1818;78392.10307;66633.28761;90150.91853;101909.734
1819;82192.2744;69863.43324;94521.11556;106849.9567
1820;82964.00471;70519.404;95408.60542;107853.2061
1821;79791.05159;67822.39385;91759.70932;103728.3671
1822;77731.75963;66071.99568;89391.52357;101051.2875
1823;72708.3091;61802.06274;83614.55547;94520.80184
1824;67181.50836;57104.28211;77258.73461;87335.96087
1825;62265.2389;52925.45306;71605.02473;80944.81056
1826;60676.52719;51575.04811;69778.00626;78879.48534
1827;58331.96934;49582.17394;67081.76474;75831.56015
1828;55518.52869;47190.74939;63846.308;72174.0873
1829;52436.63566;44571.14031;60302.13101;68167.62636
1830;50062.80619;42553.38526;57572.22712;65081.64805
1831;49778.93413;42312.09401;57245.77425;64712.61437
1832;53314.85978;45317.63081;61312.08874;69309.31771
1833;59687.54126;50734.41007;68640.67245;77593.80363
1834;65323.22917;55524.74479;75121.71354;84920.19791
1835;68861.85753;58532.5789;79191.13616;89520.41479
1836;71139.36908;60468.46372;81810.27444;92481.17981
1837;72115.47354;61298.15251;82932.79457;93750.1156
1838;71152.69107;60479.78741;81825.59473;92498.49839
1839;69194.52247;58815.3441;79573.70084;89952.87921
1840;68928.68231;58589.37997;79267.98466;89607.28701
1841;70887.65989;60254.51091;81520.80888;92153.95786
1842;75104.01221;63838.41038;86369.61405;97635.21588
1843;78899.87247;67064.8916;90734.85334;102569.8342
1844;79903.39287;67917.88394;91888.9018;103874.4107
1845;77120.4441;65552.37748;88688.51071;100256.5773
1846;75236.97512;63951.42885;86522.52139;97808.06766
1847;69973.28184;59477.28957;80469.27412;90965.2664
1848;64306.99509;54660.94582;73953.04435;83599.09361
1849;68343.33714;58091.83657;78594.83771;88846.33828
1850;65963.64551;56069.09868;75858.19234;85752.73916
1851;62649.42408;53252.01046;72046.83769;81444.2513
1852;58707.62254;49901.47916;67513.76592;76319.90931
1853;54787.46694;46569.3469;63005.58698;71223.70703
1854;56742.75352;48231.34049;65254.16654;73765.57957
1855;63994.18556;54395.05773;73593.3134;83192.44123
1856;73134.75426;62164.54112;84104.9674;95075.18054
1857;78850.50696;67022.93091;90678.083;102505.659
1858;81089.56202;68926.12771;93252.99632;105416.4306
1859;82011.00718;69709.3561;94312.65825;106614.3093
1860;84115.68797;71498.33477;96733.04116;109350.3944
1861;84225.7078;71591.85163;96859.56396;109493.4201
1862;81589.96018;69351.46615;93828.4542;106066.9482
1863;77711.4349;66054.71967;89368.15014;101024.8654
1864;77329.79609;65730.32668;88929.26551;100528.7349
1865;79274.83564;67383.6103;91166.06099;103057.2863
1866;82718.09949;70310.38457;95125.81442;107533.5293
1867;85901.24979;73016.06232;98786.43726;111671.6247
1868;86944.3618;73902.70753;99986.01607;113027.6703
1869;85169.43481;72394.01959;97944.85004;110720.2653
1870;87190.7868;74112.16878;100269.4048;113348.0228
1871;79699.88;67744.898;91654.862;103609.844
1872;71919.20346;61131.32294;82707.08398;93494.9645
1873;68653.05028;58355.09274;78951.00782;89248.96536
1874;66301.78407;56356.51646;76247.05168;86192.31929
1875;62890.25558;53456.71724;72323.79391;81757.33225
1876;58879.46655;50047.54657;67711.38653;76543.30651
1877;54596.15104;46406.72839;62785.5737;70974.99636
1878;55573.74961;47237.68717;63909.81206;72245.8745
1879;62403.33324;53042.83325;71763.83323;81124.33321
1880;72162.35754;61338.00391;82986.71117;93811.0648
1881;77961.75488;66267.49164;89656.01811;101350.2813
1882;80349.3737;68296.96765;92401.77976;104454.1858
1883;81106.93203;68940.89223;93272.97183;105439.0116
1884;83212.39191;70730.53312;95694.25069;108176.1095
1885;83424.81272;70911.09081;95938.53463;108452.2565
1886;80722.41934;68614.05644;92830.78225;104939.1451
1887;76773.99297;65257.89402;88290.09191;99806.19086
1888;76064.14651;64654.52453;87473.76849;98883.39046
1889;78241.5674;66505.33229;89977.80251;101714.0376
1890;81510.90978;69284.27331;93737.54624;105964.1827
1891;83728.92172;71169.58346;96288.25997;108847.5982
1892;83956.04823;71362.64099;96549.45546;109142.8627
1893;82110.03918;69793.5333;94426.54506;106743.0509
1894;84799.23944;72079.35352;97519.12535;110239.0113
1895;78256.82476;66518.30105;89995.34848;101733.8722
1896;71167.85932;60492.68042;81843.03821;92518.21711
1897;69328.29755;58929.05291;79727.54218;90126.78681
1898;67153.30668;57080.31068;77226.30268;87299.29868
1899;63819.52343;54246.59491;73392.45194;82965.38046
1900;59843.16242;50866.68805;68819.63678;77796.11114
1901;55602.61685;47262.22432;63943.00937;72283.4019
1902;56443.99108;47977.39242;64910.58975;73377.18841
1903;63093.31128;53629.31459;72557.30797;82021.30467
1904;72637.21167;61741.62992;83532.79342;94428.37517
1905;78205.42883;66474.61451;89936.24316;101667.0575
1906;80247.31081;68210.21418;92284.40743;104321.504
1907;80714.80732;68607.58622;92822.02842;104929.2495
1908;82574.97129;70188.72559;94961.21698;107347.4627
1909;82589.08823;70200.725;94977.45147;107365.8147
1910;79788.8224;67820.49904;91757.14575;103725.4691
1911;75768.85216;64403.52434;87134.17999;98499.50781
1912;74985.80635;63737.9354;86233.6773;97481.54825
1913;77117.48074;65549.85863;88685.10285;100252.725
1914;80969.25686;68823.86833;93114.64539;105260.0339
1915;84075.58663;71464.24864;96686.92463;109298.2626
1916;84888.29741;72155.0528;97621.54202;110354.7866
1917;82967.8123;70522.64045;95412.98414;107858.156
1918;85388.78757;72580.46944;98197.10571;111005.4238
1919;78774.06002;66957.95102;90590.16902;102406.278
1920;71551.24838;60818.56112;82283.93564;93016.62289
1921;69165.63383;58790.78876;79540.47891;89915.32398
1922;66770.36084;56754.80671;76785.91496;86801.46909
1923;63460.24516;53941.20839;72979.28193;82498.31871
1924;59449.4176;50532.00496;68366.83024;77284.24288
1925;55106.15142;46840.22871;63372.07414;71637.99685
1926;55876.42781;47494.96364;64257.89199;72639.35616
1927;62273.16919;52932.19381;71614.14457;80955.11994
1928;71850.02258;61072.5192;82627.52597;93405.02936
1929;77814.88196;66142.64967;89487.11426;101159.3466
1930;80191.92754;68163.13841;92220.71667;104249.5058
1931;80993.38089;68844.37376;93142.38802;105291.3952
1932;83066.73767;70606.72702;95526.74832;107986.759
1933;83292.11119;70798.29451;95785.92787;108279.7445
1934;80691.13784;68587.46716;92794.80851;104898.4792
1935;76805.50695;65284.6809;88326.33299;99847.15903
1936;76125.5711;64706.73543;87544.40676;98963.24243
1937;78151.48946;66428.76604;89874.21288;101596.9363
1938;81536.9585;69306.41473;93767.50228;105998.0461
1939;84324.48873;71675.81542;96973.16204;109621.8353
1940;85190.31886;72411.77103;97968.86668;110747.4145
1941;83774.98583;71208.73795;96341.2337;108907.4816
1942;86589.4573;73601.0387;99577.87589;112566.2945
1943;79918.74559;67930.93375;91906.55743;103894.3693
1944;72568.49952;61683.22459;83453.77445;94339.04938
1945;68527.83391;58248.65883;78807.009;89086.18409
1946;66180.96315;56253.81868;76108.10763;86035.2521
1947;62858.77116;53429.95548;72287.58683;81716.40251
1948;58855.82243;50027.44907;67684.1958;76512.56916
1949;54514.88647;46337.6535;62692.11944;70869.35242
1950;55277.61795;46985.97526;63569.26064;71860.90334
1951;61757.4739;52493.85282;71021.09499;80284.71607
1952;71472.48558;60751.61274;82193.35842;92914.23125
1953;77505.30374;65879.50818;89131.0993;100756.8949
1954;79967.90047;67972.7154;91963.08554;103958.2706
1955;80818.97477;68696.12856;92941.82099;105064.6672
1956;82907.37734;70471.27074;95343.48394;107779.5905
1957;83081.93068;70619.64108;95544.22028;108006.5099
1958;80358.06037;68304.35132;92411.76943;104465.4785
1959;76315.9108;64868.52418;87763.29742;99210.68403
1960;75406.73277;64095.72285;86717.74268;98028.7526
1961;77253.21905;65665.23619;88841.20191;100429.1848
1962;80601.21876;68511.03595;92691.40158;104781.5844
1963;83393.45187;70884.43409;95902.46965;108411.4874
1964;84234.16034;71599.03629;96869.28439;109504.4084
1965;82741.07416;70329.91304;95152.23529;107563.3964
1966;85532.68987;72702.78639;98362.59336;111192.4968
1967;78901.22266;67066.03926;90736.40606;102571.5895
1968;71577.51044;60840.88388;82314.13701;93050.76358
1969;67382.53953;57275.1586;77489.92046;87597.30139
1970;66218.15973;56285.43577;76150.88369;86083.60765
1971;63923.52589;54334.99701;73512.05478;83100.58366
1972;61281.91744;52089.62982;70474.20506;79666.49267
1973;58272.37241;49531.51655;67013.22827;75754.08413
1974;56109.50628;47693.08033;64525.93222;72942.35816
1975;57852.13373;49174.31367;66529.95379;75207.77385
1976;63915.73882;54328.37799;73503.09964;83090.46046
1977;69577.29693;59140.70239;80013.89147;90450.48601
1978;73571.15009;62535.47757;84606.8226;95642.49511
1979;75364.62237;64059.92902;86669.31573;97974.00908
1980;76618.77551;65125.95918;88111.59183;99604.40816
1981;76801.38498;65281.17724;88321.59273;99841.80048
1982;75152.78758;63879.86944;86425.70572;97698.62385
1983;72743.86178;61832.28251;83655.44105;94567.02032
1984;71785.04391;61017.28732;82552.80049;93320.55708
