Time_index;Nuclear;Coal;Gas;Onshore_Wind;Offshore_Wind_Fixed;Offshore_Wind_Float;Solar;Storage
115;1;1;1;0.203765205;0.381176366;0.381176366;0;1
116;1;1;1;0.204720153;0.378308776;0.378308776;0;1
117;1;1;1;0.206306265;0.377094075;0.377094075;0;1
118;1;1;1;0.209510601;0.383169816;0.383169816;0;1
119;1;1;1;0.22229308;0.386998625;0.386998625;0;1
120;1;1;1;0.21711929;0.375500719;0.375500719;0;1
121;1;1;1;0.220769687;0.358056548;0.358056548;0;1
122;1;1;1;0.233756252;0.344582844;0.344582844;0;1
123;1;1;1;0.237344569;0.326373722;0.326373722;0;1
124;1;1;1;0.24591821;0.313193198;0.313193198;0;1
125;1;1;1;0.256531316;0.315581602;0.315581602;0;1
126;1;1;1;0.267490861;0.323433984;0.323433984;0;1
127;1;1;1;0.27517952;0.328276084;0.328276084;0;1
128;1;1;1;0.280352232;0.337363288;0.337363288;0;1
129;1;1;1;0.292795785;0.367218549;0.367218549;9.82E-05;1
130;1;1;1;0.303633837;0.403406506;0.403406506;0.01273936;1
131;1;1;1;0.361500918;0.452857534;0.452857534;0.079814335;1
132;1;1;1;0.374433306;0.466714738;0.466714738;0.155911851;1
133;1;1;1;0.382492778;0.484428344;0.484428344;0.184228165;1
134;1;1;1;0.394667605;0.52092994;0.52092994;0.168461508;1
135;1;1;1;0.403204032;0.565062877;0.565062877;0.104506336;1
136;1;1;1;0.421884892;0.626258771;0.626258771;0.011515771;1
137;1;1;1;0.430010931;0.67308269;0.67308269;3.51E-06;1
138;1;1;1;0.447100027;0.702118186;0.702118186;0;1
139;1;1;1;0.457041845;0.714556904;0.714556904;0;1
140;1;1;1;0.459399053;0.70729501;0.70729501;0;1
141;1;1;1;0.461734484;0.689966296;0.689966296;0;1
142;1;1;1;0.454856035;0.661509723;0.661509723;0;1
143;1;1;1;0.427232669;0.609661873;0.609661873;0;1
144;1;1;1;0.42103306;0.579321596;0.579321596;0;1
145;1;1;1;0.410649427;0.542269444;0.542269444;0;1
146;1;1;1;0.400757374;0.490436155;0.490436155;0;1
147;1;1;1;0.388846655;0.446005206;0.446005206;0;1
148;1;1;1;0.384720939;0.420129021;0.420129021;0;1
149;1;1;1;0.385264168;0.412201066;0.412201066;0;1
150;1;1;1;0.407498684;0.421823576;0.421823576;0;1
151;1;1;1;0.428334914;0.418712378;0.418712378;0;1
152;1;1;1;0.451904254;0.391162838;0.391162838;0;1
153;1;1;1;0.47910082;0.408071715;0.408071715;0.000205255;1
154;1;1;1;0.50659305;0.451822633;0.451822633;0.041714311;1
155;1;1;1;0.543296199;0.472919891;0.472919891;0.151927885;1
156;1;1;1;0.558877193;0.475804561;0.475804561;0.211323389;1
157;1;1;1;0.579815821;0.483338952;0.483338952;0.218762719;1
158;1;1;1;0.592783238;0.523717864;0.523717864;0.188125052;1
159;1;1;1;0.611579637;0.559583301;0.559583301;0.116794118;1
160;1;1;1;0.619077135;0.588610991;0.588610991;0.016342984;1
161;1;1;1;0.61428317;0.594541707;0.594541707;7.30E-06;1
162;1;1;1;0.61092742;0.595423907;0.595423907;0;1
163;1;1;1;0.619781342;0.620942457;0.620942457;0;1
164;1;1;1;0.621752952;0.655557392;0.655557392;0;1
165;1;1;1;0.61641749;0.663151105;0.663151105;0;1
166;1;1;1;0.599232405;0.663621424;0.663621424;0;1
167;1;1;1;0.5768446;0.658926181;0.658926181;0;1
168;1;1;1;0.550238004;0.671885868;0.671885868;0;1
169;1;1;1;0.515486806;0.671746776;0.671746776;0;1
170;1;1;1;0.475309928;0.65626675;0.65626675;0;1
171;1;1;1;0.445082839;0.627456551;0.627456551;0;1
172;1;1;1;0.421384035;0.59284469;0.59284469;0;1
173;1;1;1;0.401406528;0.551967657;0.551967657;0;1
174;1;1;1;0.384571937;0.503865484;0.503865484;0;1
175;1;1;1;0.381032092;0.460809907;0.460809907;0;1
176;1;1;1;0.382648937;0.42108692;0.42108692;0;1
177;1;1;1;0.3810296;0.392198762;0.392198762;0.000209514;1
178;1;1;1;0.376435981;0.373223853;0.373223853;0.028708057;1
179;1;1;1;0.367999634;0.339935817;0.339935817;0.110823234;1
180;1;1;1;0.369936228;0.346940427;0.346940427;0.168284149;1
181;1;1;1;0.362024482;0.358895557;0.358895557;0.187186125;1
182;1;1;1;0.352788769;0.369001167;0.369001167;0.174015405;1
183;1;1;1;0.353391743;0.378674549;0.378674549;0.0968888;1
184;1;1;1;0.343275212;0.389649366;0.389649366;0.011497727;1
185;1;1;1;0.33196208;0.410295255;0.410295255;1.03E-05;1
186;1;1;1;0.32110887;0.427895798;0.427895798;0;1
187;1;1;1;0.316655535;0.443218374;0.443218374;0;1
188;1;1;1;0.317671736;0.4662466;0.4662466;0;1
189;1;1;1;0.318296282;0.489222694;0.489222694;0;1
190;1;1;1;0.316703875;0.504114608;0.504114608;0;1
191;1;1;1;0.299720299;0.485915294;0.485915294;0;1
192;1;1;1;0.308231976;0.50834258;0.50834258;0;1
193;1;1;1;0.314356183;0.53052619;0.53052619;0;1
194;1;1;1;0.32081979;0.544677919;0.544677919;0;1
195;1;1;1;0.320155778;0.558656616;0.558656616;0;1
196;1;1;1;0.315150767;0.566142731;0.566142731;0;1
197;1;1;1;0.314526699;0.574489002;0.574489002;0;1
198;1;1;1;0.315393586;0.593071772;0.593071772;0;1
199;1;1;1;0.320291276;0.624043128;0.624043128;0;1
200;1;1;1;0.322190142;0.646580576;0.646580576;0;1
201;1;1;1;0.32180586;0.658438966;0.658438966;0.000218404;1
202;1;1;1;0.321898505;0.662070463;0.662070463;0.034978667;1
203;1;1;1;0.350258245;0.667869817;0.667869817;0.140525721;1
204;1;1;1;0.356065718;0.670419416;0.670419416;0.264248192;1
205;1;1;1;0.361771875;0.6736043;0.6736043;0.297651436;1
206;1;1;1;0.37355377;0.680405965;0.680405965;0.254839049;1
207;1;1;1;0.386485469;0.686311134;0.686311134;0.127212553;1
208;1;1;1;0.393205419;0.684972894;0.684972894;0.011455663;1
209;1;1;1;0.392231679;0.678297994;0.678297994;1.34E-05;1
210;1;1;1;0.388462899;0.66891561;0.66891561;0;1
211;1;1;1;0.382156463;0.655001909;0.655001909;0;1
212;1;1;1;0.375763562;0.640648335;0.640648335;0;1
213;1;1;1;0.373550959;0.630605587;0.630605587;0;1
214;1;1;1;0.374626611;0.62584029;0.62584029;0;1
215;1;1;1;0.412670935;0.632994148;0.632994148;0;1
216;1;1;1;0.412968328;0.627708901;0.627708901;0;1
217;1;1;1;0.409827331;0.62254758;0.62254758;0;1
218;1;1;1;0.407281477;0.618049168;0.618049168;0;1
219;1;1;1;0.39916319;0.603782497;0.603782497;0;1
220;1;1;1;0.388919191;0.592690505;0.592690505;0;1
221;1;1;1;0.377794367;0.565584719;0.565584719;0;1
222;1;1;1;0.375548255;0.546108291;0.546108291;0;1
223;1;1;1;0.373903793;0.532649603;0.532649603;0;1
224;1;1;1;0.376854693;0.520086423;0.520086423;0;1
225;1;1;1;0.380709887;0.512645946;0.512645946;0.000114733;1
226;1;1;1;0.377597989;0.508930956;0.508930956;0.007963595;1
227;1;1;1;0.382418982;0.480433618;0.480433618;0.050391334;1
228;1;1;1;0.374360365;0.457765018;0.457765018;0.115991897;1
229;1;1;1;0.370882156;0.444329933;0.444329933;0.150211071;1
230;1;1;1;0.359966205;0.444643813;0.444643813;0.118165392;1
231;1;1;1;0.34838632;0.446162025;0.446162025;0.04254293;1
232;1;1;1;0.341071169;0.458298236;0.458298236;0.003852505;1
233;1;1;1;0.329835309;0.456472544;0.456472544;1.66E-05;1
234;1;1;1;0.314381295;0.445356613;0.445356613;0;1
235;1;1;1;0.293774739;0.441907834;0.441907834;0;1
236;1;1;1;0.280250035;0.404630189;0.404630189;0;1
237;1;1;1;0.279906269;0.365776016;0.365776016;0;1
238;1;1;1;0.275846303;0.349637026;0.349637026;0;1
239;1;1;1;0.265316457;0.323582573;0.323582573;0;1
240;1;1;1;0.261145211;0.314380022;0.314380022;0;1
241;1;1;1;0.261949903;0.30395316;0.30395316;0;1
242;1;1;1;0.259601295;0.301076139;0.301076139;0;1
243;1;1;1;0.252986488;0.318420744;0.318420744;0;1
244;1;1;1;0.246245818;0.337743097;0.337743097;0;1
245;1;1;1;0.241565293;0.342015185;0.342015185;0;1
246;1;1;1;0.235240464;0.337856226;0.337856226;0;1
247;1;1;1;0.224414783;0.323488351;0.323488351;0;1
248;1;1;1;0.216752417;0.309032326;0.309032326;0;1
249;1;1;1;0.206541552;0.301069668;0.301069668;0.000170341;1
250;1;1;1;0.195367261;0.293942348;0.293942348;0.007446279;1
251;1;1;1;0.18024318;0.292119865;0.292119865;0.02593901;1
252;1;1;1;0.16835957;0.292023089;0.292023089;0.042732201;1
253;1;1;1;0.164291866;0.30672277;0.30672277;0.048210747;1
254;1;1;1;0.164668209;0.324638424;0.324638424;0.040208511;1
255;1;1;1;0.171118818;0.347639277;0.347639277;0.022756903;1
256;1;1;1;0.187288641;0.391822512;0.391822512;0.003659972;1
257;1;1;1;0.192586947;0.411828309;0.411828309;1.90E-05;1
258;1;1;1;0.197650653;0.435345981;0.435345981;0;1
259;1;1;1;0.197155281;0.450296118;0.450296118;0;1
260;1;1;1;0.198414304;0.467731721;0.467731721;0;1
261;1;1;1;0.198156162;0.477449343;0.477449343;0;1
262;1;1;1;0.198206924;0.493310115;0.493310115;0;1
263;1;1;1;0.190787038;0.457786046;0.457786046;0;1
264;1;1;1;0.196112093;0.472212704;0.472212704;0;1
265;1;1;1;0.196684509;0.47888165;0.47888165;0;1
266;1;1;1;0.196165187;0.482824996;0.482824996;0;1
267;1;1;1;0.200118841;0.492960581;0.492960581;0;1
268;1;1;1;0.203477561;0.502573209;0.502573209;0;1
269;1;1;1;0.207444966;0.508565482;0.508565482;0;1
270;1;1;1;0.206986037;0.503409396;0.503409396;0;1
271;1;1;1;0.206075002;0.499362642;0.499362642;0;1
272;1;1;1;0.203974483;0.508917207;0.508917207;0;1
273;1;1;1;0.199606819;0.510887868;0.510887868;0.000165117;1
274;1;1;1;0.200100139;0.513808251;0.513808251;0.009032698;1
275;1;1;1;0.200423099;0.50662348;0.50662348;0.040332527;1
276;1;1;1;0.199889377;0.502276069;0.502276069;0.096065668;1
277;1;1;1;0.200955478;0.488044385;0.488044385;0.121937741;1
278;1;1;1;0.195376948;0.471227725;0.471227725;0.107001311;1
279;1;1;1;0.194087845;0.472814323;0.472814323;0.064226991;1
280;1;1;1;0.196786726;0.486090715;0.486090715;0.010343965;1
281;1;1;1;0.200248791;0.498133585;0.498133585;3.99E-05;1
282;1;1;1;0.201150868;0.498336861;0.498336861;0;1
283;1;1;1;0.203672343;0.496284438;0.496284438;0;1
284;1;1;1;0.208940801;0.497415236;0.497415236;0;1
285;1;1;1;0.209043877;0.499753612;0.499753612;0;1
286;1;1;1;0.211436543;0.503927272;0.503927272;0;1
287;1;1;1;0.198749492;0.480027378;0.480027378;0;1
288;1;1;1;0.208656346;0.503449368;0.503449368;0;1
289;1;1;1;0.207850246;0.505922096;0.505922096;0;1
290;1;1;1;0.20608229;0.50464247;0.50464247;0;1
291;1;1;1;0.205390653;0.502607717;0.502607717;0;1
292;1;1;1;0.206201018;0.501620154;0.501620154;0;1
293;1;1;1;0.209842395;0.511294632;0.511294632;0;1
294;1;1;1;0.212867537;0.516093313;0.516093313;0;1
295;1;1;1;0.220341374;0.517289881;0.517289881;0;1
296;1;1;1;0.227886194;0.529586534;0.529586534;0;1
297;1;1;1;0.232581211;0.541113059;0.541113059;0.000193037;1
298;1;1;1;0.237956427;0.553503339;0.553503339;0.01037316;1
299;1;1;1;0.244386791;0.574595663;0.574595663;0.051153689;1
300;1;1;1;0.247898658;0.572881753;0.572881753;0.123928215;1
301;1;1;1;0.238907752;0.549988516;0.549988516;0.146574867;1
302;1;1;1;0.232779816;0.524498361;0.524498361;0.122587615;1
303;1;1;1;0.232595206;0.523968769;0.523968769;0.066626802;1
304;1;1;1;0.234380988;0.528687548;0.528687548;0.007667677;1
305;1;1;1;0.240509804;0.549744805;0.549744805;5.76E-05;1
306;1;1;1;0.250199104;0.581063548;0.581063548;0;1
307;1;1;1;0.263447903;0.61187312;0.61187312;0;1
308;1;1;1;0.273388502;0.620227225;0.620227225;0;1
309;1;1;1;0.274646021;0.61141778;0.61141778;0;1
310;1;1;1;0.273001037;0.601279792;0.601279792;0;1
311;1;1;1;0.255535685;0.55719654;0.55719654;0;1
312;1;1;1;0.269343634;0.563700513;0.563700513;0;1
313;1;1;1;0.272823939;0.566493111;0.566493111;0;1
314;1;1;1;0.276379341;0.567904257;0.567904257;0;1
315;1;1;1;0.2855195;0.581521778;0.581521778;0;1
316;1;1;1;0.295449775;0.599618575;0.599618575;0;1
317;1;1;1;0.308717548;0.628513738;0.628513738;0;1
318;1;1;1;0.319762659;0.655371168;0.655371168;0;1
319;1;1;1;0.335165982;0.672363151;0.672363151;0;1
320;1;1;1;0.350476907;0.682557997;0.682557997;0;1
321;1;1;1;0.36871231;0.700958845;0.700958845;0.000243137;1
322;1;1;1;0.379713225;0.71531029;0.71531029;0.012035521;1
323;1;1;1;0.377451084;0.706406877;0.706406877;0.058379466;1
324;1;1;1;0.40186899;0.720382611;0.720382611;0.156726188;1
325;1;1;1;0.419671923;0.717745304;0.717745304;0.155435981;1
326;1;1;1;0.438169034;0.717110881;0.717110881;0.137613948;1
327;1;1;1;0.459719754;0.718292377;0.718292377;0.072765838;1
328;1;1;1;0.483359089;0.728402087;0.728402087;0.017083535;1
329;1;1;1;0.512836141;0.763193021;0.763193021;0.000117124;1
330;1;1;1;0.545998077;0.798928628;0.798928628;0;1
331;1;1;1;0.583320102;0.829428503;0.829428503;0;1
332;1;1;1;0.614459375;0.8495877;0.8495877;0;1
333;1;1;1;0.640508111;0.864814938;0.864814938;0;1
334;1;1;1;0.658291692;0.87369113;0.87369113;0;1
335;1;1;1;0.609971731;0.852744401;0.852744401;0;1
336;1;1;1;0.633090311;0.864043037;0.864043037;0;1
337;1;1;1;0.648872992;0.869094677;0.869094677;0;1
338;1;1;1;0.66653184;0.879653536;0.879653536;0;1
339;1;1;1;0.682802483;0.886773743;0.886773743;0;1
340;1;1;1;0.70159686;0.897981372;0.897981372;0;1
341;1;1;1;0.72069718;0.905663953;0.905663953;0;1
342;1;1;1;0.738712567;0.915764402;0.915764402;0;1
343;1;1;1;0.752812838;0.920452766;0.920452766;0;1
344;1;1;1;0.767409337;0.923997528;0.923997528;0;1
345;1;1;1;0.779010975;0.928278949;0.928278949;0.000244553;1
346;1;1;1;0.785313996;0.931171877;0.931171877;0.009732496;1
347;1;1;1;0.75486248;0.933312358;0.933312358;0.026070772;1
348;1;1;1;0.769889926;0.93441225;0.93441225;0.041544728;1
349;1;1;1;0.784661929;0.935094953;0.935094953;0.051057146;1
350;1;1;1;0.795438861;0.935904212;0.935904212;0.03877535;1
351;1;1;1;0.81115501;0.936128462;0.936128462;0.023005736;1
352;1;1;1;0.824290674;0.935338253;0.935338253;0.005093403;1
353;1;1;1;0.838067897;0.91409534;0.91409534;8.83E-05;1
354;1;1;1;0.852925294;0.918826079;0.918826079;0;1
355;1;1;1;0.858201552;0.930593172;0.930593172;0;1
356;1;1;1;0.858538588;0.922818092;0.922818092;0;1
357;1;1;1;0.858890292;0.924580681;0.924580681;0;1
358;1;1;1;0.857810625;0.933066894;0.933066894;0;1
359;1;1;1;0.839069309;0.932932229;0.932932229;0;1
360;1;1;1;0.850604642;0.931974096;0.931974096;0;1
361;1;1;1;0.849632365;0.928825392;0.928825392;0;1
362;1;1;1;0.840567477;0.918954289;0.918954289;0;1
363;1;1;1;0.826408495;0.912887617;0.912887617;0;1
364;1;1;1;0.814512803;0.906325659;0.906325659;0;1
365;1;1;1;0.800969383;0.899331703;0.899331703;0;1
366;1;1;1;0.788915699;0.89175591;0.89175591;0;1
367;1;1;1;0.773777233;0.881279732;0.881279732;0;1
368;1;1;1;0.756312349;0.871539728;0.871539728;0;1
369;1;1;1;0.736713853;0.862361577;0.862361577;0.000257769;1
370;1;1;1;0.716505925;0.858195724;0.858195724;0.014800751;1
371;1;1;1;0.665811195;0.846138194;0.846138194;0.045685;1
372;1;1;1;0.655774761;0.816866309;0.816866309;0.066671695;1
373;1;1;1;0.648948362;0.797435103;0.797435103;0.087255346;1
374;1;1;1;0.626252898;0.788692538;0.788692538;0.07466376;1
375;1;1;1;0.60271901;0.78171485;0.78171485;0.060742296;1
376;1;1;1;0.577680827;0.76624688;0.76624688;0.021164953;1
377;1;1;1;0.553338348;0.74689636;0.74689636;0.000221966;1
378;1;1;1;0.531039289;0.737925816;0.737925816;0;1
379;1;1;1;0.507541011;0.712310652;0.712310652;0;1
380;1;1;1;0.486261117;0.679803264;0.679803264;0;1
381;1;1;1;0.466866793;0.675762006;0.675762006;0;1
382;1;1;1;0.450112477;0.657929937;0.657929937;0;1
383;1;1;1;0.43795104;0.653807714;0.653807714;0;1
384;1;1;1;0.435851053;0.644061881;0.644061881;0;1
385;1;1;1;0.429001458;0.621972454;0.621972454;0;1
386;1;1;1;0.411306916;0.61009093;0.61009093;0;1
387;1;1;1;0.398404736;0.589141369;0.589141369;0;1
388;1;1;1;0.38528609;0.575459479;0.575459479;0;1
389;1;1;1;0.37319169;0.557385979;0.557385979;0;1
390;1;1;1;0.365063779;0.531327511;0.531327511;0;1
391;1;1;1;0.358847218;0.510994356;0.510994356;0;1
392;1;1;1;0.344324972;0.50407735;0.50407735;0;1
393;1;1;1;0.331919256;0.507138117;0.507138117;0.000438145;1
394;1;1;1;0.323418325;0.505063314;0.505063314;0.023080407;1
395;1;1;1;0.307764133;0.48174959;0.48174959;0.077928642;1
396;1;1;1;0.30348483;0.482677723;0.482677723;0.123358672;1
397;1;1;1;0.2966668;0.470872308;0.470872308;0.147962186;1
398;1;1;1;0.293620124;0.471999714;0.471999714;0.133661094;1
399;1;1;1;0.304359645;0.486913233;0.486913233;0.084265935;1
400;1;1;1;0.305291864;0.494815393;0.494815393;0.025975141;1
401;1;1;1;0.305099418;0.50204257;0.50204257;0.000312002;1
402;1;1;1;0.302301792;0.482294111;0.482294111;0;1
403;1;1;1;0.292382529;0.470771187;0.470771187;0;1
404;1;1;1;0.285007292;0.456372516;0.456372516;0;1
405;1;1;1;0.281820135;0.449625951;0.449625951;0;1
406;1;1;1;0.279138323;0.441116356;0.441116356;0;1
407;1;1;1;0.265041986;0.41175734;0.41175734;0;1
408;1;1;1;0.27708029;0.430429689;0.430429689;0;1
409;1;1;1;0.287584671;0.453606964;0.453606964;0;1
410;1;1;1;0.292524639;0.465299917;0.465299917;0;1
411;1;1;1;0.293088178;0.468914096;0.468914096;0;1
412;1;1;1;0.29214298;0.445951707;0.445951707;0;1
413;1;1;1;0.2917919;0.429998846;0.429998846;0;1
414;1;1;1;0.289822617;0.415398717;0.415398717;0;1
415;1;1;1;0.288428332;0.404829046;0.404829046;0;1
416;1;1;1;0.286187802;0.392156558;0.392156558;0;1
417;1;1;1;0.286354752;0.36955747;0.36955747;0.000502103;1
418;1;1;1;0.282116789;0.353077475;0.353077475;0.015458383;1
419;1;1;1;0.270121117;0.318335817;0.318335817;0.062774902;1
420;1;1;1;0.264061551;0.320665153;0.320665153;0.11954915;1
421;1;1;1;0.256554287;0.323025246;0.323025246;0.134127119;1
422;1;1;1;0.249849166;0.323327453;0.323327453;0.116107739;1
423;1;1;1;0.246621274;0.313788606;0.313788606;0.060787217;1
424;1;1;1;0.253250171;0.3133262;0.3133262;0.015254557;1
425;1;1;1;0.254494049;0.317539338;0.317539338;0.000354373;1
426;1;1;1;0.249201715;0.316238739;0.316238739;0;1
427;1;1;1;0.241165013;0.301864697;0.301864697;0;1
428;1;1;1;0.2321956;0.281715485;0.281715485;0;1
429;1;1;1;0.22192728;0.260090054;0.260090054;0;1
430;1;1;1;0.211652245;0.23978496;0.23978496;0;1
431;1;1;1;0.204203823;0.227118024;0.227118024;0;1
432;1;1;1;0.206312706;0.219863055;0.219863055;0;1
433;1;1;1;0.20381663;0.209590618;0.209590618;0;1
434;1;1;1;0.193505751;0.197645678;0.197645678;0;1
435;1;1;1;0.184750768;0.186531736;0.186531736;0;1
436;1;1;1;0.177147335;0.172924186;0.172924186;0;1
437;1;1;1;0.175470249;0.165265016;0.165265016;0;1
438;1;1;1;0.174233594;0.164406292;0.164406292;0;1
439;1;1;1;0.174019448;0.168989573;0.168989573;0;1
440;1;1;1;0.176846048;0.17364949;0.17364949;0;1
