Time_Index,Gas,Gas turbine,Wind,Solar,Nuclear,Coal
134,1,1,0.442152066,0.221726553,1,1
135,1,1,0.485385425,0.168731438,1,1
136,1,1,0.532810672,0.116009206,1,1
137,1,1,0.598968707,0.031250631,1,1
138,1,1,0.616661252,0.000967892,1,1
139,1,1,0.629152367,0,1,1
140,1,1,0.60165113,0,1,1
141,1,1,0.600116739,0,1,1
142,1,1,0.599173826,0,1,1
143,1,1,0.600123891,0,1,1
144,1,1,0.634696692,0,1,1
145,1,1,0.89784385,0,1,1
146,1,1,0.901713538,0,1,1
147,1,1,0.905425685,0,1,1
148,1,1,0.907145897,0,1,1
149,1,1,0.907533718,0,1,1
150,1,1,0.90855305,0,1,1
151,1,1,0.901552048,0.053555655,1,1
152,1,1,0.898182099,0.357402818,1,1
153,1,1,0.902312702,0.641347568,1,1
154,1,1,0.896660022,0.729978743,1,1
155,1,1,0.901861273,0.706246783,1,1
156,1,1,0.923065013,0.635913071,1,1
157,1,1,0.937976927,0.583354909,1,1
158,1,1,0.943812585,0.540353594,1,1
159,1,1,0.948761863,0.474499207,1,1
160,1,1,0.937628949,0.339045614,1,1
161,1,1,0.930461537,0.141807256,1,1
162,1,1,0.918610523,0.013234707,1,1
163,1,1,0.904669243,0,1,1
164,1,1,0.893048905,0,1,1
165,1,1,0.894349308,0,1,1
166,1,1,0.894149564,0,1,1
167,1,1,0.901992091,0,1,1
168,1,1,0.921323297,0,1,1
169,1,1,0.711149425,0,1,1
170,1,1,0.694738207,0,1,1
171,1,1,0.680858569,0,1,1
172,1,1,0.658090243,0,1,1
173,1,1,0.626640805,0,1,1
174,1,1,0.597576561,0.000103,1,1
175,1,1,0.555729252,0.121999469,1,1
176,1,1,0.440487993,0.578165613,1,1
177,1,1,0.303522048,0.808559336,1,1
178,1,1,0.216283678,0.817797735,1,1
179,1,1,0.181219863,0.763983708,1,1
180,1,1,0.167837792,0.728808033,1,1
181,1,1,0.155309228,0.742474252,1,1
182,1,1,0.139313771,0.77628316,1,1
183,1,1,0.113098101,0.783955954,1,1
184,1,1,0.09149439,0.66475124,1,1
185,1,1,0.095849942,0.336755258,1,1
186,1,1,0.127901482,0.038490201,1,1
187,1,1,0.167175953,0,1,1
188,1,1,0.198967722,0,1,1
189,1,1,0.241772328,0,1,1
190,1,1,0.272580589,0,1,1
191,1,1,0.292548891,0,1,1
192,1,1,0.314378676,0,1,1
193,1,1,0.575386975,0,1,1
194,1,1,0.494074755,0,1,1
195,1,1,0.409856959,0,1,1
196,1,1,0.354605053,0,1,1
197,1,1,0.324834524,0,1,1
198,1,1,0.313870984,0.006466159,1,1
199,1,1,0.279869497,0.139476703,1,1
200,1,1,0.211217636,0.404267318,1,1
201,1,1,0.159507835,0.544176023,1,1
202,1,1,0.133957355,0.592373788,1,1
203,1,1,0.12162144,0.604450165,1,1
204,1,1,0.116182527,0.610500829,1,1
205,1,1,0.122011614,0.596302936,1,1
206,1,1,0.124001163,0.577839908,1,1
207,1,1,0.125212834,0.525426976,1,1
208,1,1,0.126511527,0.408453495,1,1
209,1,1,0.117633117,0.216030411,1,1
210,1,1,0.148953536,0.042884204,1,1
211,1,1,0.175943724,1.10E-06,1,1
212,1,1,0.172831341,0,1,1
213,1,1,0.161286812,0,1,1
214,1,1,0.14685537,0,1,1
215,1,1,0.142043165,0,1,1
216,1,1,0.147575235,0,1,1
217,1,1,0.949470881,0,1,1
218,1,1,0.938538932,0,1,1
219,1,1,0.925336339,0,1,1
220,1,1,0.91426724,0,1,1
221,1,1,0.909714796,0,1,1
222,1,1,0.901346494,0.025106457,1,1
223,1,1,0.898433974,0.39645481,1,1
224,1,1,0.908652446,0.914954899,1,1
225,1,1,0.910352609,0.998608213,1,1
226,1,1,0.908112126,0.988403192,1,1
227,1,1,0.901934938,0.944388572,1,1
228,1,1,0.890250506,0.905973555,1,1
229,1,1,0.865975121,0.907974709,1,1
230,1,1,0.832460593,0.943438851,1,1
231,1,1,0.780446107,0.973870686,1,1
232,1,1,0.715586982,0.952613596,1,1
233,1,1,0.62469921,0.686325301,1,1
234,1,1,0.579835619,0.165165207,1,1
235,1,1,0.608455677,0.000684579,1,1
236,1,1,0.559830256,0,1,1
237,1,1,0.483445252,0,1,1
238,1,1,0.389977211,0,1,1
239,1,1,0.302023903,0,1,1
240,1,1,0.2205278,0,1,1
241,1,1,0.723820618,0,1,1
242,1,1,0.665046219,0,1,1
243,1,1,0.624884372,0,1,1
244,1,1,0.598117098,0,1,1
245,1,1,0.590341082,0,1,1
246,1,1,0.60450062,0.045826604,1,1
247,1,1,0.520908678,0.316598713,1,1
248,1,1,0.522986639,0.600727949,1,1
249,1,1,0.540795159,0.739162736,1,1
250,1,1,0.554141622,0.839165715,1,1
251,1,1,0.574985759,0.888865415,1,1
252,1,1,0.615832457,0.896955999,1,1
253,1,1,0.654909263,0.902280604,1,1
254,1,1,0.695917107,0.915803014,1,1
255,1,1,0.730756169,0.910130415,1,1
256,1,1,0.757213498,0.862565375,1,1
257,1,1,0.766166601,0.678665968,1,1
258,1,1,0.710036607,0.236609708,1,1
259,1,1,0.799814621,0.008600537,1,1
260,1,1,0.840788978,0,1,1
261,1,1,0.837922621,0,1,1
262,1,1,0.822406379,0,1,1
263,1,1,0.784984701,0,1,1
264,1,1,0.741374439,0,1,1
265,1,1,0.616539877,0,1,1
266,1,1,0.629419569,0,1,1
267,1,1,0.630525773,0,1,1
268,1,1,0.634215346,0,1,1
269,1,1,0.636359789,0,1,1
270,1,1,0.636729638,0.036126608,1,1
271,1,1,0.56173375,0.223093875,1,1
272,1,1,0.475903709,0.435678166,1,1
273,1,1,0.489538624,0.516963688,1,1
274,1,1,0.521111665,0.569970178,1,1
275,1,1,0.53827374,0.581723442,1,1
276,1,1,0.540977954,0.562189458,1,1
277,1,1,0.547139465,0.551526651,1,1
278,1,1,0.538064346,0.534384989,1,1
279,1,1,0.527343461,0.498090965,1,1
280,1,1,0.492050603,0.429350067,1,1
281,1,1,0.43316641,0.309393617,1,1
282,1,1,0.350609487,0.11185697,1,1
283,1,1,0.352749723,0.004375839,1,1
284,1,1,0.356494066,0,1,1
285,1,1,0.380194576,0,1,1
286,1,1,0.37000215,0,1,1
287,1,1,0.346877681,0,1,1
288,1,1,0.326070303,0,1,1
289,1,1,0.460614395,0,1,1
290,1,1,0.437757606,0,1,1
291,1,1,0.412315912,0,1,1
292,1,1,0.387270217,0,1,1
293,1,1,0.352906814,0.001558587,1,1
294,1,1,0.300887056,0.101565235,1,1
295,1,1,0.197159275,0.421542997,1,1
296,1,1,0.107600228,0.645068697,1,1
297,1,1,0.09594634,0.717175251,1,1
298,1,1,0.128847363,0.711915426,1,1
299,1,1,0.190454168,0.669360619,1,1
300,1,1,0.274257763,0.626805939,1,1
301,1,1,0.361185174,0.60981387,1,1
302,1,1,0.458154883,0.624748348,1,1
303,1,1,0.533306486,0.612747365,1,1
304,1,1,0.570343703,0.574628597,1,1
305,1,1,0.569066772,0.480444453,1,1
306,1,1,0.54986064,0.211504094,1,1
307,1,1,0.647012119,0.016832893,1,1
308,1,1,0.719019045,0,1,1
309,1,1,0.7300604,0,1,1
310,1,1,0.722755689,0,1,1
311,1,1,0.694046352,0,1,1
312,1,1,0.66149942,0,1,1
313,1,1,0.523223469,0,1,1
314,1,1,0.527643852,0,1,1
315,1,1,0.52643745,0,1,1
316,1,1,0.532006334,7.71E-06,1,1
317,1,1,0.550051994,0.01338613,1,1
318,1,1,0.489128688,0.067029053,1,1
319,1,1,0.397750277,0.124038943,1,1
320,1,1,0.421470571,0.194183832,1,1
321,1,1,0.421902066,0.293350455,1,1
322,1,1,0.436812196,0.411989406,1,1
323,1,1,0.423349443,0.504882064,1,1
324,1,1,0.432329997,0.529162612,1,1
325,1,1,0.396615327,0.489738337,1,1
326,1,1,0.422175184,0.412553705,1,1
327,1,1,0.523339999,0.341894328,1,1
328,1,1,0.608498243,0.268390105,1,1
329,1,1,0.574928476,0.180101535,1,1
330,1,1,0.542467501,0.111263884,1,1
331,1,1,0.498266583,0.026983128,1,1
332,1,1,0.512156539,9.31E-05,1,1
333,1,1,0.493485519,0,1,1
334,1,1,0.485924334,0,1,1
335,1,1,0.513518437,0,1,1
336,1,1,0.493339407,0,1,1
337,1,1,0.638681078,0,1,1
338,1,1,0.61859631,0,1,1
339,1,1,0.614684382,0,1,1
340,1,1,0.593625575,0.000156441,1,1
341,1,1,0.587889465,0.043608247,1,1
342,1,1,0.532014794,0.261258027,1,1
343,1,1,0.453700061,0.529424747,1,1
344,1,1,0.451931649,0.666839555,1,1
345,1,1,0.465948444,0.737504451,1,1
346,1,1,0.5038409,0.781278267,1,1
347,1,1,0.544845012,0.815948328,1,1
348,1,1,0.579638482,0.828905893,1,1
349,1,1,0.597219558,0.840333055,1,1
350,1,1,0.619885262,0.835787946,1,1
351,1,1,0.630780675,0.834024867,1,1
352,1,1,0.633713699,0.797931102,1,1
353,1,1,0.599107387,0.672922823,1,1
354,1,1,0.482295364,0.461969189,1,1
355,1,1,0.4539156,0.166106788,1,1
356,1,1,0.546484892,0.009008423,1,1
357,1,1,0.582173691,0,1,1
358,1,1,0.573884018,0,1,1
359,1,1,0.562743896,0,1,1
360,1,1,0.576265709,0,1,1
361,1,1,0.424993929,0,1,1
362,1,1,0.44464433,0,1,1
363,1,1,0.454007751,0,1,1
364,1,1,0.467982653,2.70E-05,1,1
365,1,1,0.478224261,0.047487689,1,1
366,1,1,0.414219462,0.302913524,1,1
367,1,1,0.296816149,0.559468929,1,1
368,1,1,0.258428311,0.67688604,1,1
369,1,1,0.279734505,0.740619688,1,1
370,1,1,0.290675103,0.781550996,1,1
371,1,1,0.2786303,0.807615559,1,1
372,1,1,0.258419113,0.820205265,1,1
373,1,1,0.238637695,0.81720423,1,1
374,1,1,0.222001642,0.818246754,1,1
375,1,1,0.212133389,0.805693532,1,1
376,1,1,0.188218677,0.749082497,1,1
377,1,1,0.172610316,0.645758296,1,1
378,1,1,0.141417401,0.476531354,1,1
379,1,1,0.149989269,0.170419468,1,1
380,1,1,0.153317519,0.009526716,1,1
381,1,1,0.148650666,0,1,1
382,1,1,0.190522768,0,1,1
383,1,1,0.220988995,0,1,1
384,1,1,0.189771321,0,1,1
385,1,1,0.079484778,0,1,1
386,1,1,0.076007383,0,1,1
387,1,1,0.074882113,0,1,1
388,1,1,0.083535742,0,1,1
389,1,1,0.087039782,0.006802908,1,1
390,1,1,0.082526719,0.086316736,1,1
391,1,1,0.068387469,0.22144273,1,1
392,1,1,0.061433033,0.316049723,1,1
393,1,1,0.06189514,0.390567024,1,1
394,1,1,0.067841725,0.445731742,1,1
395,1,1,0.079329378,0.477731007,1,1
396,1,1,0.093915709,0.487928612,1,1
397,1,1,0.10954093,0.47986839,1,1
398,1,1,0.096454555,0.458416502,1,1
399,1,1,0.094286213,0.428939654,1,1
400,1,1,0.103284151,0.399495665,1,1
401,1,1,0.087645129,0.364009573,1,1
402,1,1,0.06608403,0.278165305,1,1
403,1,1,0.071472023,0.081411082,1,1
404,1,1,0.081477679,0.000822083,1,1
405,1,1,0.066518158,0,1,1
406,1,1,0.047562904,0,1,1
407,1,1,0.039440052,0,1,1
408,1,1,0.037597789,0,1,1
409,1,1,0.506036672,0,1,1
410,1,1,0.510766706,0,1,1
411,1,1,0.526221727,0,1,1
412,1,1,0.540096235,0,1,1
413,1,1,0.552761909,0.00888125,1,1
414,1,1,0.543557849,0.161557078,1,1
415,1,1,0.49834686,0.38575682,1,1
416,1,1,0.477796303,0.496902188,1,1
417,1,1,0.527960018,0.571848222,1,1
418,1,1,0.613918037,0.642144405,1,1
419,1,1,0.708148516,0.658101396,1,1
420,1,1,0.797539607,0.631303944,1,1
421,1,1,0.8622026,0.601440659,1,1
422,1,1,0.906385768,0.582199788,1,1
423,1,1,0.931863708,0.537253118,1,1
424,1,1,0.91084777,0.471126428,1,1
425,1,1,0.877105862,0.37621822,1,1
426,1,1,0.844613988,0.217900921,1,1
427,1,1,0.840981211,0.04073482,1,1
428,1,1,0.837308611,3.12E-06,1,1
429,1,1,0.826505104,0,1,1
430,1,1,0.800402521,0,1,1
431,1,1,0.783601156,0,1,1
432,1,1,0.737593456,0,1,1
433,1,1,0.182720609,0,1,1
434,1,1,0.185272137,0,1,1
435,1,1,0.189647449,0,1,1
436,1,1,0.160297626,0,1,1
437,1,1,0.132865059,0.008591196,1,1
438,1,1,0.103382807,0.196871767,1,1
439,1,1,0.063818388,0.57903156,1,1
440,1,1,0.036842219,0.777488492,1,1
441,1,1,0.03525144,0.827761363,1,1
442,1,1,0.040405703,0.816823726,1,1
443,1,1,0.046015155,0.799798517,1,1
444,1,1,0.05295762,0.77762738,1,1
445,1,1,0.063268614,0.765891624,1,1
446,1,1,0.072069646,0.768730262,1,1
447,1,1,0.07661676,0.747078922,1,1
448,1,1,0.071177062,0.70042463,1,1
449,1,1,0.059911835,0.617477452,1,1
450,1,1,0.060827115,0.374823467,1,1
451,1,1,0.082774949,0.0703866,1,1
452,1,1,0.088968593,0,1,1
453,1,1,0.088942869,0,1,1
454,1,1,0.084430249,0,1,1
455,1,1,0.085485554,0,1,1
456,1,1,0.088554836,0,1,1
457,1,1,0.276231141,0,1,1
458,1,1,0.248216958,0,1,1
459,1,1,0.209305568,0,1,1
460,1,1,0.182201363,0,1,1
461,1,1,0.168896443,0.000893831,1,1
462,1,1,0.147550834,0.059906741,1,1
463,1,1,0.121629513,0.207839202,1,1
464,1,1,0.091187059,0.314680869,1,1
465,1,1,0.078919618,0.370730452,1,1
466,1,1,0.079047763,0.388715149,1,1
467,1,1,0.091489032,0.415589261,1,1
468,1,1,0.107365469,0.433707884,1,1
469,1,1,0.131946846,0.4165337,1,1
470,1,1,0.154928741,0.380560675,1,1
471,1,1,0.173828136,0.324799603,1,1
472,1,1,0.228340243,0.25321901,1,1
473,1,1,0.269880824,0.191162499,1,1
474,1,1,0.280490525,0.119995353,1,1
475,1,1,0.322995219,0.018378377,1,1
476,1,1,0.330991254,0,1,1
477,1,1,0.309664856,0,1,1
478,1,1,0.284563962,0,1,1
479,1,1,0.257169835,0,1,1
480,1,1,0.216602707,0,1,1
481,1,1,0.239990008,0,1,1
482,1,1,0.255129238,0,1,1
483,1,1,0.264903571,0,1,1
484,1,1,0.266906866,0,1,1
485,1,1,0.252715467,0.00158215,1,1
486,1,1,0.237116681,0.08476059,1,1
487,1,1,0.180904417,0.370931708,1,1
488,1,1,0.115785994,0.574325653,1,1
489,1,1,0.10165332,0.669408813,1,1
490,1,1,0.110085004,0.726480191,1,1
491,1,1,0.132489407,0.744429776,1,1
492,1,1,0.163999029,0.742820079,1,1
493,1,1,0.220743146,0.715488775,1,1
494,1,1,0.295374254,0.673076152,1,1
495,1,1,0.372367466,0.619336101,1,1
496,1,1,0.445540229,0.522262333,1,1
497,1,1,0.457762715,0.363090153,1,1
498,1,1,0.433434445,0.142894312,1,1
499,1,1,0.447325704,0.010843261,1,1
500,1,1,0.44312322,0,1,1
501,1,1,0.448216,0,1,1
502,1,1,0.437000988,0,1,1
503,1,1,0.42444946,0,1,1
504,1,1,0.434321843,0,1,1
505,1,1,0.355889295,0,1,1
506,1,1,0.320486432,0,1,1
507,1,1,0.291534421,0,1,1
508,1,1,0.267528681,0,1,1
509,1,1,0.232595005,0.000306,1,1
510,1,1,0.202585505,0.092732406,1,1
511,1,1,0.146447468,0.460020124,1,1
512,1,1,0.08283642,0.734080585,1,1
513,1,1,0.060514015,0.808029596,1,1
514,1,1,0.052255216,0.818049281,1,1
515,1,1,0.053058375,0.803452707,1,1
516,1,1,0.056956386,0.778226689,1,1
517,1,1,0.064936488,0.764597573,1,1
518,1,1,0.078270299,0.771865839,1,1
519,1,1,0.091426766,0.781329437,1,1
520,1,1,0.111681966,0.769490045,1,1
521,1,1,0.129262916,0.64249033,1,1
522,1,1,0.197704753,0.265607221,1,1
523,1,1,0.337149045,0.01663022,1,1
524,1,1,0.395567771,0,1,1
525,1,1,0.396311746,0,1,1
526,1,1,0.396955666,0,1,1
527,1,1,0.393933301,0,1,1
528,1,1,0.386424036,0,1,1
529,1,1,0.398514537,0,1,1
530,1,1,0.451390858,0,1,1
531,1,1,0.483882422,0,1,1
532,1,1,0.50696098,0,1,1
533,1,1,0.494298313,0,1,1
534,1,1,0.49692893,0.008989592,1,1
535,1,1,0.473721373,0.069742137,1,1
536,1,1,0.434031779,0.152752594,1,1
537,1,1,0.40580574,0.227488084,1,1
538,1,1,0.371380813,0.301183081,1,1
539,1,1,0.353503914,0.366196625,1,1
540,1,1,0.345479729,0.406678502,1,1
541,1,1,0.327414691,0.418502942,1,1
542,1,1,0.317091765,0.442403297,1,1
543,1,1,0.29324638,0.479153412,1,1
544,1,1,0.254716946,0.518305043,1,1
545,1,1,0.201514733,0.452666874,1,1
546,1,1,0.173043174,0.159091111,1,1
547,1,1,0.206401885,0.002730739,1,1
548,1,1,0.197934244,0,1,1
549,1,1,0.175622642,0,1,1
550,1,1,0.144490737,0,1,1
551,1,1,0.126496275,0,1,1
552,1,1,0.107669092,0,1,1
553,1,1,0.238946049,0,1,1
554,1,1,0.231671065,0,1,1
555,1,1,0.227908035,0,1,1
556,1,1,0.220160654,0,1,1
557,1,1,0.237932339,0,1,1
558,1,1,0.283672277,0.020365294,1,1
559,1,1,0.322597568,0.221487122,1,1
560,1,1,0.303385349,0.444821141,1,1
561,1,1,0.291022326,0.476713065,1,1
562,1,1,0.315706027,0.471239281,1,1
563,1,1,0.351200366,0.481320089,1,1
564,1,1,0.400743971,0.49960578,1,1
565,1,1,0.447977786,0.51490717,1,1
566,1,1,0.49028881,0.505029983,1,1
567,1,1,0.528630118,0.519318777,1,1
568,1,1,0.5550593,0.519603847,1,1
569,1,1,0.581693025,0.29923365,1,1
570,1,1,0.64900496,0.031283592,1,1
571,1,1,0.681415656,0,1,1
572,1,1,0.66240557,0,1,1
573,1,1,0.624318801,0,1,1
574,1,1,0.588726125,0,1,1
575,1,1,0.526966776,0,1,1
576,1,1,0.493740572,0,1,1
577,1,1,0.554169045,0,1,1
578,1,1,0.561343034,0,1,1
579,1,1,0.584898884,0,1,1
580,1,1,0.617941112,0,1,1
581,1,1,0.648670238,0,1,1
582,1,1,0.7037737,3.97E-07,1,1
583,1,1,0.760230603,0.046288648,1,1
584,1,1,0.759214712,0.196911393,1,1
585,1,1,0.742991606,0.26497187,1,1
586,1,1,0.753347733,0.283737811,1,1
587,1,1,0.770454077,0.308033922,1,1
588,1,1,0.787698875,0.314140727,1,1
589,1,1,0.812350534,0.332801128,1,1
590,1,1,0.831973716,0.380300402,1,1
591,1,1,0.842365402,0.413933886,1,1
592,1,1,0.828157639,0.376634074,1,1
593,1,1,0.770357881,0.108121573,1,1
594,1,1,0.803945734,2.05E-05,1,1
595,1,1,0.813816946,0,1,1
596,1,1,0.789380438,0,1,1
597,1,1,0.778408245,0,1,1
598,1,1,0.756078832,0,1,1
599,1,1,0.721272148,0,1,1
600,1,1,0.700777483,0,1,1
601,1,1,0.827271997,0,1,1
602,1,1,0.81801522,0,1,1
603,1,1,0.814026433,0,1,1
604,1,1,0.804200335,0,1,1
605,1,1,0.793857238,0,1,1
606,1,1,0.792037671,0,1,1
607,1,1,0.792325019,0.018602499,1,1
608,1,1,0.771887883,0.186036345,1,1
609,1,1,0.683554927,0.32528067,1,1
610,1,1,0.652069847,0.340624184,1,1
611,1,1,0.634133888,0.333091365,1,1
612,1,1,0.624305016,0.326112254,1,1
613,1,1,0.620429781,0.319361916,1,1
614,1,1,0.623502558,0.297378068,1,1
615,1,1,0.619068083,0.2459537,1,1
616,1,1,0.589182476,0.140719846,1,1
617,1,1,0.630364253,0.012074884,1,1
618,1,1,0.719267496,0,1,1
619,1,1,0.756968896,0,1,1
620,1,1,0.752241038,0,1,1
621,1,1,0.720351845,0,1,1
622,1,1,0.675276393,0,1,1
623,1,1,0.624622291,0,1,1
624,1,1,0.570951375,0,1,1
625,1,1,0.219310335,0,1,1
626,1,1,0.282702775,0,1,1
627,1,1,0.354628637,0,1,1
628,1,1,0.400374513,0,1,1
629,1,1,0.437625627,0,1,1
630,1,1,0.473799529,0,1,1
631,1,1,0.509116613,0.00735318,1,1
632,1,1,0.535925841,0.086377086,1,1
633,1,1,0.508451211,0.140970056,1,1
634,1,1,0.451646186,0.171177684,1,1
635,1,1,0.412941103,0.22118172,1,1
636,1,1,0.396877495,0.272489659,1,1
637,1,1,0.386466313,0.314430558,1,1
638,1,1,0.378492654,0.372127187,1,1
639,1,1,0.400404967,0.405567304,1,1
640,1,1,0.492902926,0.181728776,1,1
641,1,1,0.611597715,0.00979982,1,1
642,1,1,0.66080981,0,1,1
643,1,1,0.662959412,0,1,1
644,1,1,0.65770223,0,1,1
645,1,1,0.652900585,0,1,1
646,1,1,0.641574904,0,1,1
647,1,1,0.626562298,0,1,1
648,1,1,0.619865257,0,1,1
649,1,1,0.636286669,0,1,1
650,1,1,0.701953476,0,1,1
651,1,1,0.732169038,0,1,1
652,1,1,0.746751216,0,1,1
653,1,1,0.766468952,0,1,1
654,1,1,0.755875282,0,1,1
655,1,1,0.756125331,0,1,1
656,1,1,0.750005286,0.048257623,1,1
657,1,1,0.688308499,0.252213692,1,1
658,1,1,0.552556896,0.325524596,1,1
659,1,1,0.4497551,0.284737766,1,1
660,1,1,0.371527139,0.283522018,1,1
661,1,1,0.309901794,0.315831582,1,1
662,1,1,0.251679913,0.369510148,1,1
663,1,1,0.210877381,0.313272254,1,1
664,1,1,0.249799786,0.086583897,1,1
665,1,1,0.280206132,0.000644339,1,1
666,1,1,0.261042771,0,1,1
667,1,1,0.25693789,0,1,1
668,1,1,0.299761022,0,1,1
669,1,1,0.359725464,0,1,1
670,1,1,0.423998684,0,1,1
671,1,1,0.491678054,0,1,1
672,1,1,0.555781209,0,1,1
673,1,1,0.327690765,0,1,1
674,1,1,0.303232898,0,1,1
675,1,1,0.290133007,0,1,1
676,1,1,0.270599739,0,1,1
677,1,1,0.253505652,0,1,1
678,1,1,0.254729885,0,1,1
679,1,1,0.251027174,0,1,1
680,1,1,0.232214684,0.062356756,1,1
681,1,1,0.188422423,0.371250281,1,1
682,1,1,0.120338438,0.519275977,1,1
683,1,1,0.075934799,0.451161355,1,1
684,1,1,0.052825853,0.399508368,1,1
685,1,1,0.040459375,0.420140558,1,1
686,1,1,0.035391615,0.47141482,1,1
687,1,1,0.043552572,0.410202679,1,1
