Time_Index,Gas,Gas turbine,Wind,Solar,Nuclear,Coal
134,1,1,0.191389495,0.43024217,1,1
135,1,1,0.239200182,0.37218047,1,1
136,1,1,0.289179617,0.30164513,1,1
137,1,1,0.379472971,0.16131123,1,1
138,1,1,0.550919104,0.01202718,1,1
139,1,1,0.629791259,0,1,1
140,1,1,0.670300161,0,1,1
141,1,1,0.703581731,0,1,1
142,1,1,0.732579405,0,1,1
143,1,1,0.761342123,0,1,1
144,1,1,0.783719635,0,1,1
145,1,1,0.89784385,0,1,1
146,1,1,0.901713538,0,1,1
147,1,1,0.905425685,0,1,1
148,1,1,0.907145897,0,1,1
149,1,1,0.907533718,0,1,1
150,1,1,0.90855305,0,1,1
151,1,1,0.901552048,0.05355566,1,1
152,1,1,0.898182099,0.35740282,1,1
153,1,1,0.902312702,0.64134757,1,1
154,1,1,0.896660022,0.72997874,1,1
155,1,1,0.901861273,0.70624678,1,1
156,1,1,0.923065013,0.63591307,1,1
157,1,1,0.937976927,0.58335491,1,1
158,1,1,0.943812585,0.54035359,1,1
159,1,1,0.948761863,0.47449921,1,1
160,1,1,0.937628949,0.33904561,1,1
161,1,1,0.930461537,0.14180726,1,1
162,1,1,0.918610523,0.01323471,1,1
163,1,1,0.904669243,0,1,1
164,1,1,0.893048905,0,1,1
165,1,1,0.894349308,0,1,1
166,1,1,0.894149564,0,1,1
167,1,1,0.901992091,0,1,1
168,1,1,0.921323297,0,1,1
169,1,1,0.711149425,0,1,1
170,1,1,0.694738207,0,1,1
171,1,1,0.680858569,0,1,1
172,1,1,0.658090243,0,1,1
173,1,1,0.626640805,0,1,1
174,1,1,0.597576561,0.000103,1,1
175,1,1,0.555729252,0.12199947,1,1
176,1,1,0.440487993,0.57816561,1,1
177,1,1,0.303522048,0.80855934,1,1
178,1,1,0.216283678,0.81779774,1,1
179,1,1,0.181219863,0.76398371,1,1
180,1,1,0.167837792,0.72880803,1,1
181,1,1,0.155309228,0.74247425,1,1
182,1,1,0.139313771,0.77628316,1,1
183,1,1,0.113098101,0.78395595,1,1
184,1,1,0.09149439,0.66475124,1,1
185,1,1,0.095849942,0.33675526,1,1
186,1,1,0.127901482,0.0384902,1,1
187,1,1,0.167175953,0,1,1
188,1,1,0.198967722,0,1,1
189,1,1,0.241772328,0,1,1
190,1,1,0.272580589,0,1,1
191,1,1,0.292548891,0,1,1
192,1,1,0.314378676,0,1,1
193,1,1,0.575386975,0,1,1
194,1,1,0.494074755,0,1,1
195,1,1,0.409856959,0,1,1
196,1,1,0.354605053,0,1,1
197,1,1,0.324834524,0,1,1
198,1,1,0.313870984,0.00646616,1,1
199,1,1,0.279869497,0.1394767,1,1
200,1,1,0.211217636,0.40426732,1,1
201,1,1,0.159507835,0.54417602,1,1
202,1,1,0.133957355,0.59237379,1,1
203,1,1,0.12162144,0.60445017,1,1
204,1,1,0.116182527,0.61050083,1,1
205,1,1,0.122011614,0.59630294,1,1
206,1,1,0.124001163,0.57783991,1,1
207,1,1,0.125212834,0.52542698,1,1
208,1,1,0.126511527,0.4084535,1,1
209,1,1,0.117633117,0.21603041,1,1
210,1,1,0.148953536,0.0428842,1,1
211,1,1,0.175943724,1.10E-06,1,1
212,1,1,0.172831341,0,1,1
213,1,1,0.161286812,0,1,1
214,1,1,0.14685537,0,1,1
215,1,1,0.142043165,0,1,1
216,1,1,0.147575235,0,1,1
217,1,1,0.768828294,0,1,1
218,1,1,0.756725552,0,1,1
219,1,1,0.740531933,0,1,1
220,1,1,0.728100058,0,1,1
221,1,1,0.712852907,0,1,1
222,1,1,0.708028499,0.02333449,1,1
223,1,1,0.677364742,0.32253297,1,1
224,1,1,0.691829878,0.70951066,1,1
225,1,1,0.730957217,0.81454835,1,1
226,1,1,0.747313934,0.84966969,1,1
227,1,1,0.753806146,0.8432184,1,1
228,1,1,0.743580871,0.82517501,1,1
229,1,1,0.724221009,0.83308476,1,1
230,1,1,0.684845786,0.87592331,1,1
231,1,1,0.627916429,0.91442277,1,1
232,1,1,0.569032984,0.90448797,1,1
233,1,1,0.49318789,0.66376111,1,1
234,1,1,0.42441036,0.17469462,1,1
235,1,1,0.455479396,0.00106227,1,1
236,1,1,0.443590339,0,1,1
237,1,1,0.416304846,0,1,1
238,1,1,0.384358541,0,1,1
239,1,1,0.345312515,0,1,1
240,1,1,0.295597328,0,1,1
241,1,1,0.723820618,0,1,1
242,1,1,0.665046219,0,1,1
243,1,1,0.624884372,0,1,1
244,1,1,0.598117098,0,1,1
245,1,1,0.590341082,0,1,1
246,1,1,0.60450062,0.0458266,1,1
247,1,1,0.520908678,0.31659871,1,1
248,1,1,0.522986639,0.60072795,1,1
249,1,1,0.540795159,0.73916274,1,1
250,1,1,0.554141622,0.83916572,1,1
251,1,1,0.574985759,0.88886542,1,1
252,1,1,0.615832457,0.896956,1,1
253,1,1,0.654909263,0.9022806,1,1
254,1,1,0.695917107,0.91580301,1,1
255,1,1,0.730756169,0.91013042,1,1
256,1,1,0.757213498,0.86256538,1,1
257,1,1,0.766166601,0.67866597,1,1
258,1,1,0.710036607,0.23660971,1,1
259,1,1,0.799814621,0.00860054,1,1
260,1,1,0.840788978,0,1,1
261,1,1,0.837922621,0,1,1
262,1,1,0.822406379,0,1,1
263,1,1,0.784984701,0,1,1
264,1,1,0.741374439,0,1,1
265,1,1,0.616539877,0,1,1
266,1,1,0.629419569,0,1,1
267,1,1,0.630525773,0,1,1
268,1,1,0.634215346,0,1,1
269,1,1,0.636359789,0,1,1
270,1,1,0.636729638,0.03612661,1,1
271,1,1,0.56173375,0.22309388,1,1
272,1,1,0.475903709,0.43567817,1,1
273,1,1,0.489538624,0.51696369,1,1
274,1,1,0.521111665,0.56997018,1,1
275,1,1,0.53827374,0.58172344,1,1
276,1,1,0.540977954,0.56218946,1,1
277,1,1,0.547139465,0.55152665,1,1
278,1,1,0.538064346,0.53438499,1,1
279,1,1,0.527343461,0.49809097,1,1
280,1,1,0.492050603,0.42935007,1,1
281,1,1,0.43316641,0.30939362,1,1
282,1,1,0.350609487,0.11185697,1,1
283,1,1,0.352749723,0.00437584,1,1
284,1,1,0.356494066,0,1,1
285,1,1,0.380194576,0,1,1
286,1,1,0.37000215,0,1,1
287,1,1,0.346877681,0,1,1
288,1,1,0.326070303,0,1,1
289,1,1,0.460614395,0,1,1
290,1,1,0.437757606,0,1,1
291,1,1,0.412315912,0,1,1
292,1,1,0.387270217,0,1,1
293,1,1,0.352906814,0.00155859,1,1
294,1,1,0.300887056,0.10156524,1,1
295,1,1,0.197159275,0.421543,1,1
296,1,1,0.107600228,0.6450687,1,1
297,1,1,0.09594634,0.71717525,1,1
298,1,1,0.128847363,0.71191543,1,1
299,1,1,0.190454168,0.66936062,1,1
300,1,1,0.274257763,0.62680594,1,1
301,1,1,0.361185174,0.60981387,1,1
302,1,1,0.458154883,0.62474835,1,1
303,1,1,0.533306486,0.61274737,1,1
304,1,1,0.570343703,0.5746286,1,1
305,1,1,0.569066772,0.48044445,1,1
306,1,1,0.54986064,0.21150409,1,1
307,1,1,0.647012119,0.01683289,1,1
308,1,1,0.719019045,0,1,1
309,1,1,0.7300604,0,1,1
310,1,1,0.722755689,0,1,1
311,1,1,0.694046352,0,1,1
312,1,1,0.66149942,0,1,1
313,1,1,0.167895518,0,1,1
314,1,1,0.153418831,0,1,1
315,1,1,0.155176256,0,1,1
316,1,1,0.16668516,1.70E-05,1,1
317,1,1,0.187262702,0.03946571,1,1
318,1,1,0.18589689,0.1900407,1,1
319,1,1,0.152618307,0.32636432,1,1
320,1,1,0.137463936,0.43118454,1,1
321,1,1,0.145489351,0.51614065,1,1
322,1,1,0.186106302,0.56979048,1,1
323,1,1,0.231781465,0.60257485,1,1
324,1,1,0.292403422,0.61525152,1,1
325,1,1,0.34869312,0.62123782,1,1
326,1,1,0.415546841,0.62713783,1,1
327,1,1,0.476694709,0.62877835,1,1
328,1,1,0.519860682,0.61825288,1,1
329,1,1,0.558631467,0.55584244,1,1
330,1,1,0.563517091,0.39233072,1,1
331,1,1,0.593260316,0.11784754,1,1
332,1,1,0.641331803,0.00151567,1,1
333,1,1,0.628789752,0,1,1
334,1,1,0.601139535,0,1,1
335,1,1,0.568417906,0,1,1
336,1,1,0.539282595,0,1,1
337,1,1,0.343940698,0,1,1
338,1,1,0.315556148,0,1,1
339,1,1,0.289987909,0,1,1
340,1,1,0.256595266,0.00014226,1,1
341,1,1,0.224275617,0.05616256,1,1
342,1,1,0.154354769,0.31230979,1,1
343,1,1,0.057236702,0.61502297,1,1
344,1,1,0.035158135,0.79761351,1,1
345,1,1,0.027467394,0.88548579,1,1
346,1,1,0.026306609,0.91153246,1,1
347,1,1,0.033535595,0.89880694,1,1
348,1,1,0.044066748,0.87265764,1,1
349,1,1,0.063823181,0.85555402,1,1
350,1,1,0.079875033,0.85313665,1,1
351,1,1,0.086802674,0.82256104,1,1
352,1,1,0.082036579,0.731897,1,1
353,1,1,0.079348623,0.51536555,1,1
354,1,1,0.083433541,0.24327059,1,1
355,1,1,0.134331931,0.05422127,1,1
356,1,1,0.181953832,0.00038103,1,1
357,1,1,0.199788603,0,1,1
358,1,1,0.203479424,0,1,1
359,1,1,0.178546091,0,1,1
360,1,1,0.161109948,0,1,1
361,1,1,0.638681078,0,1,1
362,1,1,0.61859631,0,1,1
363,1,1,0.614684382,0,1,1
364,1,1,0.593625575,0.00015644,1,1
365,1,1,0.587889465,0.04360825,1,1
366,1,1,0.532014794,0.26125803,1,1
367,1,1,0.453700061,0.52942475,1,1
368,1,1,0.451931649,0.66683956,1,1
369,1,1,0.465948444,0.73750445,1,1
370,1,1,0.5038409,0.78127827,1,1
371,1,1,0.544845012,0.81594833,1,1
372,1,1,0.579638482,0.82890589,1,1
373,1,1,0.597219558,0.84033306,1,1
374,1,1,0.619885262,0.83578795,1,1
375,1,1,0.630780675,0.83402487,1,1
376,1,1,0.633713699,0.7979311,1,1
377,1,1,0.599107387,0.67292282,1,1
378,1,1,0.482295364,0.46196919,1,1
379,1,1,0.4539156,0.16610679,1,1
380,1,1,0.546484892,0.00900842,1,1
381,1,1,0.582173691,0,1,1
382,1,1,0.573884018,0,1,1
383,1,1,0.562743896,0,1,1
384,1,1,0.576265709,0,1,1
385,1,1,0.379612226,0,1,1
386,1,1,0.373301861,0,1,1
387,1,1,0.365213494,0,1,1
388,1,1,0.357639125,0,1,1
389,1,1,0.355520683,0.02053842,1,1
390,1,1,0.311708734,0.11558845,1,1
391,1,1,0.260486991,0.1921008,1,1
392,1,1,0.255201819,0.24611027,1,1
393,1,1,0.250774904,0.29179285,1,1
394,1,1,0.278831097,0.32226769,1,1
395,1,1,0.335176081,0.3420199,1,1
396,1,1,0.379515504,0.34431285,1,1
397,1,1,0.434612326,0.34438253,1,1
398,1,1,0.477213167,0.34840423,1,1
399,1,1,0.477070362,0.30813814,1,1
400,1,1,0.479620688,0.24759338,1,1
401,1,1,0.489920131,0.1952831,1,1
402,1,1,0.495337408,0.15054916,1,1
403,1,1,0.521075398,0.06574018,1,1
404,1,1,0.562813498,0.00454632,1,1
405,1,1,0.5789261,0,1,1
406,1,1,0.620290085,0,1,1
407,1,1,0.636956542,0,1,1
408,1,1,0.637675629,0,1,1
409,1,1,0.036083058,0,1,1
410,1,1,0.037531027,0,1,1
411,1,1,0.041772845,0,1,1
412,1,1,0.044934244,0,1,1
413,1,1,0.045474788,0.02298925,1,1
414,1,1,0.043049918,0.2611946,1,1
415,1,1,0.026661865,0.59008601,1,1
416,1,1,0.014714707,0.74819335,1,1
417,1,1,0.009063319,0.84086078,1,1
418,1,1,0.00641772,0.86573154,1,1
419,1,1,0.007455449,0.83706867,1,1
420,1,1,0.01264303,0.81461287,1,1
421,1,1,0.020652754,0.80377845,1,1
422,1,1,0.037783762,0.80462006,1,1
423,1,1,0.060881132,0.80709547,1,1
424,1,1,0.079004659,0.78442612,1,1
425,1,1,0.096913601,0.7224241,1,1
426,1,1,0.125192144,0.49969567,1,1
427,1,1,0.228711644,0.13190191,1,1
428,1,1,0.353782532,0.0008186,1,1
429,1,1,0.406341827,0,1,1
430,1,1,0.40415215,0,1,1
431,1,1,0.384898628,0,1,1
432,1,1,0.362212217,0,1,1
433,1,1,0.276231141,0,1,1
434,1,1,0.248216958,0,1,1
435,1,1,0.209305568,0,1,1
436,1,1,0.182201363,0,1,1
437,1,1,0.168896443,0.00089383,1,1
438,1,1,0.147550834,0.05990674,1,1
439,1,1,0.121629513,0.2078392,1,1
440,1,1,0.091187059,0.31468087,1,1
441,1,1,0.078919618,0.37073045,1,1
442,1,1,0.079047763,0.38871515,1,1
443,1,1,0.091489032,0.41558926,1,1
444,1,1,0.107365469,0.43370788,1,1
445,1,1,0.131946846,0.4165337,1,1
446,1,1,0.154928741,0.38056068,1,1
447,1,1,0.173828136,0.3247996,1,1
448,1,1,0.228340243,0.25321901,1,1
449,1,1,0.269880824,0.1911625,1,1
450,1,1,0.280490525,0.11999535,1,1
451,1,1,0.322995219,0.01837838,1,1
452,1,1,0.330991254,0,1,1
453,1,1,0.309664856,0,1,1
454,1,1,0.284563962,0,1,1
455,1,1,0.257169835,0,1,1
456,1,1,0.216602707,0,1,1
457,1,1,0.111500268,0,1,1
458,1,1,0.100317901,0,1,1
459,1,1,0.088405619,0,1,1
460,1,1,0.066365322,0,1,1
461,1,1,0.057891168,0.00229331,1,1
462,1,1,0.054880111,0.06997393,1,1
463,1,1,0.04405882,0.23300228,1,1
464,1,1,0.038951479,0.36669945,1,1
465,1,1,0.050076165,0.47349161,1,1
466,1,1,0.066413619,0.54679655,1,1
467,1,1,0.090951889,0.55164337,1,1
468,1,1,0.120118276,0.53446324,1,1
469,1,1,0.143071377,0.51199735,1,1
470,1,1,0.147956591,0.52699869,1,1
471,1,1,0.12224316,0.54198092,1,1
472,1,1,0.105404564,0.4604776,1,1
473,1,1,0.094556246,0.32613504,1,1
474,1,1,0.082220061,0.13509456,1,1
475,1,1,0.093506556,0.01394551,1,1
476,1,1,0.076242025,0,1,1
477,1,1,0.059337725,0,1,1
478,1,1,0.056838487,0,1,1
479,1,1,0.063338645,0,1,1
480,1,1,0.051624653,0,1,1
481,1,1,0.282740502,0,1,1
482,1,1,0.305524942,0,1,1
483,1,1,0.326190078,0,1,1
484,1,1,0.342284547,0,1,1
485,1,1,0.349026731,0.00109403,1,1
486,1,1,0.34962814,0.12302412,1,1
487,1,1,0.284833692,0.51304472,1,1
488,1,1,0.193609603,0.74200043,1,1
489,1,1,0.188640816,0.77774126,1,1
490,1,1,0.21954524,0.77248759,1,1
491,1,1,0.259922922,0.74899487,1,1
492,1,1,0.303496559,0.70056652,1,1
493,1,1,0.328328853,0.66651022,1,1
494,1,1,0.354104002,0.65355349,1,1
495,1,1,0.380417575,0.66179434,1,1
496,1,1,0.375097544,0.65647011,1,1
497,1,1,0.334405957,0.57191618,1,1
498,1,1,0.331920217,0.25846129,1,1
499,1,1,0.433012753,0.02043682,1,1
500,1,1,0.440029147,0,1,1
501,1,1,0.379537648,0,1,1
502,1,1,0.341302758,0,1,1
503,1,1,0.304322579,0,1,1
504,1,1,0.273339651,0,1,1
505,1,1,0.669889954,0,1,1
506,1,1,0.642383075,0,1,1
507,1,1,0.621019183,0,1,1
508,1,1,0.604772782,0,1,1
509,1,1,0.586951391,0,1,1
510,1,1,0.556153979,0.01662202,1,1
511,1,1,0.506192573,0.17762573,1,1
512,1,1,0.402036558,0.39422166,1,1
513,1,1,0.350130058,0.50946074,1,1
514,1,1,0.314139146,0.58014054,1,1
515,1,1,0.270225629,0.60906634,1,1
516,1,1,0.239290923,0.60384088,1,1
517,1,1,0.221597011,0.59522879,1,1
518,1,1,0.211261502,0.57117801,1,1
519,1,1,0.213371881,0.53954237,1,1
520,1,1,0.214453378,0.53334259,1,1
521,1,1,0.210577125,0.42349853,1,1
522,1,1,0.268750517,0.12166826,1,1
523,1,1,0.373982229,0.00037919,1,1
524,1,1,0.433086935,0,1,1
525,1,1,0.483606875,0,1,1
526,1,1,0.517393871,0,1,1
527,1,1,0.522163831,0,1,1
528,1,1,0.526527695,0,1,1
529,1,1,0.548277115,0,1,1
530,1,1,0.602212429,0,1,1
531,1,1,0.628077255,0,1,1
532,1,1,0.656701505,0,1,1
533,1,1,0.683987888,0,1,1
534,1,1,0.712243412,0.01903543,1,1
535,1,1,0.713554005,0.31404881,1,1
536,1,1,0.610076156,0.7452128,1,1
537,1,1,0.564560083,0.80369425,1,1
538,1,1,0.611794835,0.74768031,1,1
539,1,1,0.661407867,0.70976834,1,1
540,1,1,0.696806565,0.69023733,1,1
541,1,1,0.73184685,0.6895409,1,1
542,1,1,0.75754873,0.7040248,1,1
543,1,1,0.766981959,0.72898786,1,1
544,1,1,0.741643242,0.69622941,1,1
545,1,1,0.666440411,0.35410763,1,1
546,1,1,0.775807676,0.03084832,1,1
547,1,1,0.824283746,0,1,1
548,1,1,0.813195599,0,1,1
549,1,1,0.786250769,0,1,1
550,1,1,0.764514964,0,1,1
551,1,1,0.731505491,0,1,1
552,1,1,0.710555403,0,1,1
553,1,1,0.740235081,0,1,1
554,1,1,0.758657888,0,1,1
555,1,1,0.77217869,0,1,1
556,1,1,0.779323905,0,1,1
557,1,1,0.774243561,0,1,1
558,1,1,0.76859272,2.58E-05,1,1
559,1,1,0.759329834,0.03548055,1,1
560,1,1,0.750814966,0.15412847,1,1
561,1,1,0.736478735,0.23298501,1,1
562,1,1,0.713857108,0.28649726,1,1
563,1,1,0.706777511,0.31352651,1,1
564,1,1,0.705300436,0.30108315,1,1
565,1,1,0.707509242,0.27233606,1,1
566,1,1,0.694242948,0.24402894,1,1
567,1,1,0.668727202,0.20996784,1,1
568,1,1,0.652523635,0.1384628,1,1
569,1,1,0.700523271,0.02635879,1,1
570,1,1,0.71935735,3.71E-07,1,1
571,1,1,0.659292303,0,1,1
572,1,1,0.638623052,0,1,1
573,1,1,0.631350471,0,1,1
574,1,1,0.610930302,0,1,1
575,1,1,0.579525319,0,1,1
576,1,1,0.561863174,0,1,1
577,1,1,0.147956404,0,1,1
578,1,1,0.164372188,0,1,1
579,1,1,0.17940653,0,1,1
580,1,1,0.188990996,0,1,1
581,1,1,0.188143775,0,1,1
582,1,1,0.187402525,0,1,1
583,1,1,0.184306675,0.00105845,1,1
584,1,1,0.183235738,0.08514003,1,1
585,1,1,0.145773316,0.29551387,1,1
586,1,1,0.084096881,0.38718923,1,1
587,1,1,0.059762953,0.37820151,1,1
588,1,1,0.056048949,0.38117595,1,1
589,1,1,0.055473945,0.43597519,1,1
590,1,1,0.056968549,0.50722894,1,1
591,1,1,0.067625648,0.47254911,1,1
592,1,1,0.093610621,0.16257932,1,1
593,1,1,0.131196415,0.0042755,1,1
594,1,1,0.149662483,0,1,1
595,1,1,0.164951193,0,1,1
596,1,1,0.174573646,0,1,1
597,1,1,0.173123099,0,1,1
598,1,1,0.163571575,0,1,1
599,1,1,0.158676743,0,1,1
600,1,1,0.156877309,0,1,1
601,1,1,0.445421067,0,1,1
602,1,1,0.466177157,0,1,1
603,1,1,0.47690462,0,1,1
604,1,1,0.485372344,0,1,1
605,1,1,0.493124466,0,1,1
606,1,1,0.509483646,0,1,1
607,1,1,0.529337585,0.00136181,1,1
608,1,1,0.541516935,0.11479475,1,1
609,1,1,0.52251936,0.35334413,1,1
610,1,1,0.476523742,0.41898155,1,1
611,1,1,0.444365537,0.3973312,1,1
612,1,1,0.444777476,0.3939157,1,1
613,1,1,0.465054301,0.43585369,1,1
614,1,1,0.499120373,0.48929215,1,1
615,1,1,0.550719152,0.41066389,1,1
616,1,1,0.640615192,0.12703181,1,1
617,1,1,0.70753075,0.00281761,1,1
618,1,1,0.711507259,0,1,1
619,1,1,0.687384014,0,1,1
620,1,1,0.672546489,0,1,1
621,1,1,0.641418402,0,1,1
622,1,1,0.602733077,0,1,1
623,1,1,0.567424942,0,1,1
624,1,1,0.526929888,0,1,1
625,1,1,0.922729163,0,1,1
626,1,1,0.92768382,0,1,1
627,1,1,0.918095313,0,1,1
628,1,1,0.907735498,0,1,1
629,1,1,0.895886935,0,1,1
630,1,1,0.897219185,0,1,1
631,1,1,0.905957907,0.000537,1,1
632,1,1,0.900501309,0.09434826,1,1
633,1,1,0.897778478,0.305025,1,1
634,1,1,0.917373793,0.35825979,1,1
635,1,1,0.924316082,0.33265475,1,1
636,1,1,0.92738823,0.31859003,1,1
637,1,1,0.926357975,0.31879902,1,1
638,1,1,0.924659817,0.32516826,1,1
639,1,1,0.913659612,0.2583876,1,1
640,1,1,0.86078793,0.07780063,1,1
641,1,1,0.853615628,0.00163525,1,1
642,1,1,0.862833746,0,1,1
643,1,1,0.859356097,0,1,1
644,1,1,0.845035952,0,1,1
645,1,1,0.818245692,0,1,1
646,1,1,0.803643451,0,1,1
647,1,1,0.790196424,0,1,1
648,1,1,0.779166161,0,1,1
649,1,1,0.636286669,0,1,1
650,1,1,0.701953476,0,1,1
651,1,1,0.732169038,0,1,1
652,1,1,0.746751216,0,1,1
653,1,1,0.766468952,0,1,1
654,1,1,0.755875282,0,1,1
655,1,1,0.756125331,0,1,1
656,1,1,0.750005286,0.04825762,1,1
657,1,1,0.688308499,0.25221369,1,1
658,1,1,0.552556896,0.3255246,1,1
659,1,1,0.4497551,0.28473777,1,1
660,1,1,0.371527139,0.28352202,1,1
661,1,1,0.309901794,0.31583158,1,1
662,1,1,0.251679913,0.36951015,1,1
663,1,1,0.210877381,0.31327225,1,1
664,1,1,0.249799786,0.0865839,1,1
665,1,1,0.280206132,0.00064434,1,1
666,1,1,0.261042771,0,1,1
667,1,1,0.25693789,0,1,1
668,1,1,0.299761022,0,1,1
669,1,1,0.359725464,0,1,1
670,1,1,0.423998684,0,1,1
671,1,1,0.491678054,0,1,1
672,1,1,0.555781209,0,1,1
673,1,1,0.748912182,0,1,1
674,1,1,0.761391408,0,1,1
675,1,1,0.772839509,0,1,1
676,1,1,0.776173893,0,1,1
677,1,1,0.770894539,0,1,1
678,1,1,0.763869733,0,1,1
679,1,1,0.754915052,0,1,1
680,1,1,0.751500319,0.01453496,1,1
681,1,1,0.74085335,0.12653414,1,1
682,1,1,0.709781414,0.20637313,1,1
683,1,1,0.684479969,0.20388599,1,1
684,1,1,0.672869323,0.20090941,1,1
685,1,1,0.670736935,0.18698632,1,1
686,1,1,0.673290518,0.17745205,1,1
687,1,1,0.677877737,0.20600368,1,1
688,1,1,0.691336427,0.08345767,1,1
