Time_index,Demand-z1,Demand-z2
182,13580.54608,6790.3
183,13306.57845,6653.3
184,12985.4766,6492.7
185,12785.15618,6392.6
186,12850.94769,6425.5
187,13216.23787,6608.1
188,13872.18905,6936.1
189,15011.26594,7505.6
190,14787.37841,7393.7
191,13885.93653,6943.0
192,12732.13019,6366.1
193,11624.4761,5812.2
194,10705.35889,5352.7
195,10164.29736,5082.1
196,9859.888881,4929.9
197,9756.782782,4878.4
198,9958.085165,4979.0
199,10851.67135,5425.8
200,12662.41083,6331.2
201,13814.25324,6907.1
202,14282.64951,7141.3
203,14584.11211,7292.1
204,14826.65693,7413.3
205,14891.46647,7445.7
206,14806.03571,7403.0
207,14811.92748,7406.0
208,14672.48876,7336.2
209,14499.6633,7249.8
210,14410.30468,7205.2
211,14243.371,7121.7
212,13992.97048,6996.5
213,14592.94977,7296.5
214,14319.9641,7160.0
215,13464.67447,6732.3
216,12349.16468,6174.6
217,11602.87292,5801.4
218,10750.52918,5375.3
219,10288.02468,5144.0
220,10061.19126,5030.6
221,10017.00294,5008.5
222,10315.51964,5157.8
223,11345.59866,5672.8
224,13323.27182,6661.6
225,14491.8076,7245.9
226,14816.8373,7408.4
227,15044.65268,7522.3
228,15220.42403,7610.2
229,15258.72058,7629.4
230,15155.61448,7577.8
231,15072.14764,7536.1
232,14839.42244,7419.7
233,14746.13597,7373.1
234,14863.97152,7432.0
235,15146.77681,7573.4
236,15423.69033,7711.8
237,15938.23886,7969.1
238,15638.7402,7819.4
239,14625.35455,7312.7
240,13191.6888,6595.8
241,11359.34614,5679.7
242,10551.19072,5275.6
243,10132.87455,5066.4
244,9937.463945,4968.7
245,9939.427871,4969.7
246,10287.04272,5143.5
247,11407.46232,5703.7
248,13305.59649,6652.8
249,14411.28665,7205.6
250,14642.04791,7321.0
251,14750.06383,7375.0
252,14823.71104,7411.9
253,14774.6129,7387.3
254,14614.55295,7307.3
255,14518.3206,7259.2
256,14261.04633,7130.5
257,14057.78002,7028.9
258,14024.39329,7012.2
259,14111.78798,7055.9
260,14194.27286,7097.1
261,14887.53862,7443.8
262,15044.65268,7522.3
263,14252.20867,7126.1
264,12946.19809,6473.1
265,10722.05225,5361.0
266,10028.78649,5014.4
267,9680.189681,4840.1
268,9553.516474,4776.8
269,9564.318066,4782.2
270,9908.987023,4954.5
271,11023.51485,5511.8
272,12842.11003,6421.1
273,14084.29302,7042.1
274,14512.42882,7256.2
275,14714.71316,7357.4
276,14864.95348,7432.5
277,14863.97152,7432.0
278,14761.84738,7380.9
279,14648.92165,7324.5
280,14422.08824,7211.0
281,14253.19063,7126.6
282,14257.11848,7128.6
283,14434.85375,7217.4
284,14560.545,7280.3
285,15165.43411,7582.7
286,15184.0914,7592.0
287,14153.03042,7076.5
288,12681.06812,6340.5
289,11006.82148,5503.4
290,10173.13503,5086.6
291,9695.901086,4848.0
292,9447.464488,4723.7
293,9406.222048,4703.1
294,9675.279867,4837.6
295,10542.35305,5271.2
296,11881.75037,5940.9
297,13129.82514,6564.9
298,13716.05695,6858.0
299,14085.27498,7042.6
300,14355.31476,7177.7
301,14480.02404,7240.0
302,14447.61927,7223.8
303,14455.47497,7227.7
304,14345.49514,7172.7
305,14215.87604,7107.9
306,14190.34501,7095.2
307,14137.31901,7068.7
308,13971.36729,6985.7
309,14250.24474,7125.1
310,14572.32855,7286.2
311,13692.48985,6846.2
312,12349.16468,6174.6
313,11722.67239,5861.3
314,10753.47507,5376.7
315,10245.80028,5122.9
316,9992.453864,4996.2
317,9893.275617,4946.6
318,10159.38755,5079.7
319,10969.50689,5484.8
320,12745.87767,6372.9
321,14263.99222,7132.0
322,14963.14976,7481.6
323,15442.34763,7721.2
324,15866.55558,7933.3
325,16140.52321,8070.3
326,16268.17838,8134.1
327,16450.82347,8225.4
328,16422.34654,8211.2
329,16319.24044,8159.6
330,16360.48288,8180.2
331,16335.93381,8168.0
332,16090.4431,8045.2
333,15886.19483,7943.1
334,16158.19854,8079.1
335,15480.64418,7740.3
336,13897.72008,6948.9
337,12447.36097,6223.7
338,11417.28195,5708.6
339,10771.1504,5385.6
340,10399.96844,5200.0
341,10212.41354,5106.2
342,10243.83635,5121.9
343,10396.04059,5198.0
344,10980.30848,5490.2
345,12091.89042,6045.9
346,13384.15351,6692.1
347,14461.36675,7230.7
348,15226.3158,7613.2
349,15724.17096,7862.1
350,16006.97626,8003.5
351,16097.31684,8048.7
352,16135.61339,8067.8
353,16137.57732,8068.8
354,16238.71949,8119.4
355,16232.82771,8116.4
356,16030.54337,8015.3
357,15760.50359,7880.3
358,15922.52746,7961.3
359,15451.18529,7725.6
360,14191.32697,7095.7
361,12016.27928,6008.1
362,11036.28036,5518.1
363,10446.1207,5223.1
364,10133.85651,5066.9
365,10021.91275,5011.0
366,10254.63794,5127.3
367,10897.8236,5448.9
368,12484.67555,6242.3
369,14078.40124,7039.2
370,14993.59061,7496.8
371,15567.05691,7783.5
372,16042.32692,8021.2
373,16369.32055,8184.7
374,16528.39853,8264.2
375,16733.62876,8366.8
376,16764.06961,8382.0
377,16690.4224,8345.2
378,16691.40436,8345.7
379,16645.25211,8322.6
380,16382.08607,8191.0
381,16185.6935,8092.8
382,16410.56299,8205.3
383,16075.71366,8037.9
384,14639.10202,7319.6
385,13889.86438,6944.9
386,12786.13815,6393.1
387,12122.33126,6061.2
388,11738.38379,5869.2
389,11596.98115,5798.5
390,11804.1753,5902.1
391,12470.92807,6235.5
392,13977.25907,6988.6
393,15645.61394,7822.8
394,16592.22611,8296.1
395,17107.75661,8553.9
396,17475.01071,8737.5
397,17555.53166,8777.8
398,17496.61389,8748.3
399,17453.40753,8726.7
400,17383.68816,8691.8
401,17351.28339,8675.6
402,17235.41177,8617.7
403,17131.32371,8565.7
404,16771.92531,8386.0
405,16357.537,8178.8
406,16287.81763,8143.9
407,15742.82826,7871.4
408,14226.67763,7113.3
409,13722.93069,6861.5
410,12705.61719,6352.8
411,12043.77424,6021.9
412,11600.909,5800.5
413,11363.27399,5681.6
414,11297.48248,5648.7
415,11380.94932,5690.5
416,11580.28778,5790.1
417,12320.68776,6160.3
418,13394.95511,6697.5
419,14362.1885,7181.1
420,15036.79698,7518.4
421,15534.65214,7767.3
422,15824.33117,7912.2
423,15856.73595,7928.4
424,15803.70995,7901.9
425,15727.11685,7863.6
426,15884.23091,7942.1
427,16097.31684,8048.7
428,16005.9943,8003.0
429,15775.23303,7887.6
430,15951.00438,7975.5
431,15467.87866,7733.9
432,14307.19858,7153.6
433,17057.6765,8528.8
434,15716.31526,7858.2
435,14890.48451,7445.2
436,14359.24262,7179.6
437,14116.69779,7058.3
438,14247.29885,7123.6
439,15002.42828,7501.2
440,16322.18633,8161.1
441,18026.87382,9013.4
442,19428.1348,9714.1
443,20568.19366,10284.1
444,21477.49125,10738.7
445,22073.54269,11036.8
446,22222.80104,11111.4
447,22085.32624,11042.7
448,21606.12838,10803.1
449,20988.47375,10494.2
450,20608.45413,10304.2
451,20171.48067,10085.7
452,19619.61755,9809.8
453,19229.7783,9614.9
454,19239.59793,9619.8
455,18517.85524,9258.9
456,17213.80859,8606.9
457,15538.57999,7769.3
458,14195.25482,7097.6
459,13323.27182,6661.6
460,12766.49889,6383.2
461,12479.76574,6239.9
462,12565.19651,6282.6
463,13258.46227,6629.2
464,14465.2946,7232.6
465,16128.73965,8064.4
466,17442.60593,8721.3
467,18577.75498,9288.9
468,19488.03453,9744.0
469,20118.45467,10059.2
470,20481.78093,10240.9
471,20741.01912,10370.5
472,20804.8467,10402.4
473,20735.12734,10367.6
474,20699.77668,10349.9
475,20478.83504,10239.4
476,19970.17829,9985.1
477,19642.2027,9821.1
478,19789.49712,9894.7
479,18746.65259,9373.3
480,17059.64043,8529.8
481,13711.14714,6855.6
482,12558.32277,6279.2
483,11857.2013,5928.6
484,11411.39017,5705.7
485,11180.6289,5590.3
486,11302.39229,5651.2
487,12046.72013,6023.4
488,13189.72487,6594.9
489,14670.52484,7335.3
490,15855.75398,7927.9
491,16865.21178,8432.6
492,17737.19479,8868.6
493,18369.57886,9184.8
494,18753.52633,9376.8
495,19156.13109,9578.1
496,19402.60376,9701.3
497,19467.41331,9733.7
498,19512.5836,9756.3
499,19278.87645,9639.4
500,18673.00537,9336.5
501,18267.45472,9133.7
502,18357.7953,9178.9
503,17251.12318,8625.6
504,15603.38953,7801.7
505,15307.81872,7653.9
506,14086.25695,7043.1
507,13294.7949,6647.4
508,12801.84955,6400.9
509,12526.89996,6263.4
510,12495.47714,6247.7
511,12845.05592,6422.5
512,13428.34184,6714.2
513,14403.43094,7201.7
514,15759.52163,7879.8
515,16928.05741,8464.0
516,17787.27489,8893.6
517,18263.52687,9131.8
518,18509.01758,9254.5
519,18542.40432,9271.2
520,18500.17991,9250.1
521,18451.08177,9225.5
522,18448.13588,9224.1
523,18428.49663,9214.2
524,18442.24411,9221.1
525,18554.18787,9277.1
526,18009.19849,9004.6
527,16922.16563,8461.1
528,15407.97893,7704.0
529,10766.24058,5383.1
530,9931.572168,4965.8
531,9448.44645,4724.2
532,9226.522849,4613.3
533,9201.973778,4601.0
534,9488.706927,4744.4
535,10506.02043,5253.0
536,12359.96627,6180.0
537,13523.59224,6761.8
538,14041.08666,7020.5
539,14425.03413,7212.5
540,14748.0999,7374.0
541,14930.74499,7465.4
542,14955.29406,7477.6
543,15025.99538,7513.0
544,14903.25003,7451.6
545,14786.39645,7393.2
546,14805.05374,7402.5
547,14958.23995,7479.1
548,15238.09936,7619.0
549,15751.66592,7875.8
550,15064.29193,7532.1
551,13841.7482,6920.9
552,12362.91216,6181.5
553,11433.97531,5717.0
554,10606.18064,5303.1
555,10049.40771,5024.7
556,9755.80082,4877.9
557,9605.560505,4802.8
558,9603.596579,4801.8
559,9849.087289,4924.5
560,10385.239,5192.6
561,11119.7472,5559.9
562,12152.77211,6076.4
563,13011.9896,6506.0
564,13498.0612,6749.0
565,13765.1551,6882.6
566,13819.16305,6909.6
567,13666.95881,6833.5
568,13436.19755,6718.1
569,13338.00126,6669.0
570,13516.7185,6758.4
571,13970.38533,6985.2
572,14867.89937,7433.9
573,14924.85321,7462.4
574,14352.36888,7176.2
575,13245.69675,6622.8
576,12023.15302,6011.6
577,12546.53921,6273.3
578,11715.79865,5857.9
579,11281.77107,5640.9
580,11131.53076,5565.8
581,11158.04376,5579.0
582,11535.11749,5767.6
583,12719.36467,6359.7
584,14709.80335,7354.9
585,15671.14497,7835.6
586,15778.17892,7889.1
587,15679.00067,7839.5
588,15574.91261,7787.5
589,15394.23145,7697.1
590,15217.47814,7608.7
591,15098.66063,7549.3
592,14954.3121,7477.2
593,15075.09353,7537.5
594,16261.30464,8130.7
595,17269.78047,8634.9
596,17191.22345,8595.6
597,16780.76298,8390.4
598,16135.61339,8067.8
599,15110.44419,7555.2
600,13715.07499,6857.5
601,12193.03259,6096.5
602,11235.61882,5617.8
603,10678.84589,5339.4
604,10374.43741,5187.2
605,10266.4215,5133.2
606,10381.31115,5190.7
607,10884.07612,5442.0
608,11627.42199,5813.7
609,12541.6294,6270.8
610,13570.72645,6785.4
611,14227.65959,7113.8
612,14515.37471,7257.7
613,14506.53704,7253.3
614,14002.7901,7001.4
615,13185.79702,6592.9
616,12463.07237,6231.5
617,12106.61986,6053.3
618,12567.16043,6283.6
619,13109.20392,6554.6
620,13113.13177,6556.6
621,13081.70896,6540.9
622,13017.88138,6508.9
623,12671.24849,6335.6
624,12106.61986,6053.3
625,11354.43632,5677.2
626,10520.74987,5260.4
627,10014.05705,5007.0
628,9755.80082,4877.9
629,9655.64061,4827.8
630,9753.836894,4876.9
631,10160.36951,5080.2
632,10886.04005,5443.0
633,11710.88883,5855.4
634,12778.28244,6389.1
635,13517.70046,6758.9
636,13766.13706,6883.1
637,13800.50576,6900.3
638,13733.73229,6866.9
639,13567.78057,6783.9
640,13521.62831,6760.8
641,13760.24528,6880.1
642,15023.0495,7511.5
643,15974.57149,7987.3
644,15842.0065,7921.0
645,15465.91474,7733.0
646,15033.85109,7516.9
647,14378.88187,7189.4
648,13446.01717,6723.0
649,12636.87979,6318.4
650,11608.7647,5804.4
651,10997.98381,5499.0
652,10658.22467,5329.1
653,10519.76791,5259.9
654,10606.18064,5303.1
655,11029.40662,5514.7
656,11848.36363,5924.2
657,12832.2904,6416.1
658,13923.25111,6961.6
659,14654.81343,7327.4
660,14993.59061,7496.8
661,15017.15772,7508.6
662,14862.98955,7431.5
663,14637.1381,7318.6
664,14539.92378,7270.0
665,14727.47868,7363.7
666,15863.60969,7931.8
667,16470.46272,8235.2
668,16164.09032,8082.0
669,15638.7402,7819.4
670,15105.53437,7552.8
671,14349.42299,7174.7
672,13318.362,6659.2
673,13063.05167,6531.5
674,11971.10899,5985.6
675,11438.88513,5719.4
676,11142.33235,5571.2
677,11063.77532,5531.9
678,11351.49044,5675.7
679,12443.43311,6221.7
680,14455.47497,7227.7
681,15717.29722,7858.6
682,15933.32905,7966.7
683,16025.63356,8012.8
684,16107.13647,8053.6
685,16080.62347,8040.3
686,15913.68979,7956.8
687,15844.95239,7922.5
688,15728.09881,7864.0
689,15912.70783,7956.4
690,17165.69241,8582.8
691,18103.46693,9051.7
692,17968.93802,8984.5
693,17558.47755,8779.2
694,16883.86908,8441.9
695,15772.28714,7886.1
696,14218.82193,7109.4
697,12650.62727,6325.3
698,11562.61245,5781.3
699,11018.60503,5509.3
700,10791.77162,5395.9
701,10779.98806,5390.0
702,11148.22413,5574.1
703,12305.95832,6153.0
704,14381.82776,7190.9
705,15596.51579,7798.3
706,15784.0707,7892.0
707,15814.51154,7907.3
708,15805.67388,7902.8
709,15731.0447,7865.5
710,15589.64205,7794.8
711,15604.3715,7802.2
712,15594.55187,7797.3
713,15813.52958,7906.8
714,17181.40382,8590.7
715,18292.00379,9146.0
716,18222.28443,9111.1
717,17860.9221,8930.5
718,17275.67225,8637.8
719,16213.18846,8106.6
720,14643.02988,7321.5
