Time_index,Demand-z1,Demand-z2
133,15852.7608,7926.4
134,15758.18874,7879.1
135,15706.60398,7853.3
136,15590.06064,7795.0
137,15515.54932,7757.8
138,15804.99713,7902.5
139,16466.04627,8233.0
140,16489.92811,8245.0
141,15960.70669,7980.4
142,15276.73099,7638.4
143,14390.23734,7195.1
144,13257.28318,6628.6
145,11883.60014,5941.8
146,11127.02367,5563.5
147,10664.67138,5332.3
148,10412.47922,5206.2
149,10315.04135,5157.5
150,10389.55266,5194.8
151,10666.58193,5333.3
152,11118.42621,5559.2
153,11788.07281,5894.0
154,12730.92758,6365.5
155,13474.13023,6737.1
156,13813.25226,6906.6
157,13944.1247,6972.1
158,13911.64541,6955.8
159,13697.66418,6848.8
160,13565.83646,6782.9
161,13574.43392,6787.2
162,13899.22685,6949.6
163,14839.2158,7419.6
164,15860.40299,7930.2
165,15621.58466,7810.8
166,15037.91266,7519.0
167,14085.50515,7042.8
168,12917.20588,6458.6
169,12585.72604,6292.9
170,11828.19429,5914.1
171,11426.02422,5713.0
172,11223.50628,5611.8
173,11218.72991,5609.4
174,11533.01483,5766.5
175,12641.13189,6320.6
176,14304.26274,7152.1
177,15178.33783,7589.2
178,15189.80111,7594.9
179,15097.1396,7548.6
180,15013.07555,7506.5
181,14829.66307,7414.8
182,14606.12911,7303.1
183,14480.98831,7240.5
184,14214.46705,7107.2
185,14080.72879,7040.4
186,14286.11255,7143.1
187,15089.49742,7544.7
188,16144.11916,8072.1
189,15896.70337,7948.4
190,15266.22298,7633.1
191,14222.10924,7111.1
192,12824.54437,6412.3
193,12017.33841,6008.7
194,11318.07833,5659.0
195,11106.96293,5553.5
196,10896.8028,5448.4
197,10705.74813,5352.9
198,10647.47646,5323.7
199,10807.96238,5404.0
200,11195.80335,5597.9
201,11628.54217,5814.3
202,12288.63603,6144.3
203,12900.01096,6450.0
204,13227.66971,6613.8
205,13306.00212,6653.0
206,13211.43006,6605.7
207,12944.9088,6472.5
208,12632.53443,6316.3
209,12437.65867,6218.8
210,12501.66198,6250.8
211,12857.02366,6428.5
212,13495.14624,6747.6
213,14603.26329,7301.6
214,14385.46098,7192.7
215,13508.52007,6754.3
216,12386.07391,6193.0
217,11308.5256,5654.3
218,10414.38977,5207.2
219,9888.03417,4944.0
220,9591.89944,4795.9
221,9491.595741,4745.8
222,9687.426772,4843.7
223,10556.7255,5278.4
224,12318.2495,6159.1
225,13438.78511,6719.4
226,13894.45049,6947.2
227,14187.7194,7093.9
228,14423.67191,7211.8
229,14486.71995,7243.4
230,14403.61117,7201.8
231,14409.34281,7204.7
232,14273.694,7136.8
233,14105.56589,7052.8
234,14018.63602,7009.3
235,13856.23956,6928.1
236,13612.64486,6806.3
237,14196.31686,7098.2
238,13930.75087,6965.4
239,13098.70781,6549.4
240,12013.51731,6006.8
241,11287.50959,5643.8
242,10458.33234,5229.2
243,10008.39861,5004.2
244,9787.730471,4893.9
245,9744.743171,4872.4
246,10035.14626,5017.6
247,11037.22798,5518.6
248,12961.14845,6480.6
249,14097.92371,7049.0
250,14414.11918,7207.1
251,14635.74259,7317.9
252,14806.73651,7403.4
253,14843.99217,7422.0
254,14743.68847,7371.8
255,14662.49024,7331.2
256,14436.09046,7218.0
257,14345.3395,7172.7
258,14459.9723,7230.0
259,14735.09101,7367.5
260,15004.47809,7502.2
261,15505.04131,7752.5
262,15213.68295,7606.8
263,14227.84088,7113.9
264,12833.14183,6416.6
265,11050.6018,5525.3
266,10264.41186,5132.2
267,9857.465424,4928.7
268,9667.366032,4833.7
269,9669.276579,4834.6
270,10007.44334,5003.7
271,11097.4102,5548.7
272,12943.95353,6472.0
273,14019.59129,7009.8
274,14244.08052,7122.0
275,14349.16059,7174.6
276,14420.80609,7210.4
277,14373.04242,7186.5
278,14217.33287,7108.7
279,14123.71609,7061.9
280,13873.43447,6936.7
281,13675.6929,6837.8
282,13643.2136,6821.6
283,13728.23293,6864.1
284,13808.47589,6904.2
285,14482.89886,7241.4
286,14635.74259,7317.9
287,13864.83701,6932.4
288,12594.32349,6297.2
289,10430.62942,5215.3
290,9756.206451,4878.1
291,9417.084422,4708.5
292,9293.854163,4646.9
293,9304.362169,4652.2
294,9639.663106,4819.8
295,10723.89833,5361.9
296,12493.06452,6246.5
297,13701.48528,6850.7
298,14117.98445,7059.0
299,14314.77075,7157.4
300,14460.92757,7230.5
301,14459.9723,7230.0
302,14360.62387,7180.3
303,14250.76744,7125.4
304,14030.0993,7015.0
305,13865.79229,6932.9
306,13869.61338,6934.8
307,14042.51785,7021.3
308,14164.79284,7082.4
309,14753.24121,7376.6
310,14771.3914,7385.7
311,13768.35441,6884.2
312,12336.3997,6168.2
313,10707.65868,5353.8
314,9896.63163,4948.3
315,9432.368795,4716.2
316,9190.684644,4595.3
317,9150.563164,4575.3
318,9412.308055,4706.2
319,10255.8144,5127.9
320,11558.80721,5779.4
321,12772.95961,6386.5
322,13343.25778,6671.6
323,13702.44055,6851.2
324,13965.14071,6982.6
325,14086.46043,7043.2
326,14054.93641,7027.5
327,14062.57859,7031.3
328,13955.58798,6977.8
329,13829.4919,6914.7
330,13804.6548,6902.3
331,13753.07004,6876.5
332,13591.62884,6795.8
333,13862.92647,6931.5
334,14176.25612,7088.1
335,13320.33122,6660.2
336,12013.51731,6006.8
337,11404.05293,5702.0
338,10461.19816,5230.6
339,9967.321856,4983.7
340,9720.861338,4860.4
341,9624.378733,4812.2
342,9883.257803,4941.6
343,10671.3583,5335.7
344,12399.44774,6199.7
345,13876.30029,6938.2
346,14556.4549,7278.2
347,15022.62828,7511.3
348,15435.30636,7717.7
349,15701.82762,7850.9
350,15826.01315,7913.0
351,16003.69399,8001.8
352,15975.99106,7988.0
353,15875.68736,7937.8
354,15915.80884,7957.9
355,15891.92701,7946.0
356,15653.10868,7826.6
357,15454.41183,7727.2
358,15719.02254,7859.5
359,15059.88394,7529.9
360,13519.98335,6760.0
361,11861.62886,5930.8
362,10952.20865,5476.1
363,10357.07337,5178.5
364,10011.26443,5005.6
365,9834.538864,4917.3
366,9857.465424,4928.7
367,9960.634942,4980.3
368,10407.70286,5203.9
369,11287.50959,5643.8
370,12504.5278,6252.3
371,13603.09212,6801.5
372,14396.92426,7198.5
373,14992.05954,7496.0
374,15421.93253,7711.0
375,15587.19482,7793.6
376,15696.09598,7848.0
377,15818.37096,7909.2
378,16038.08383,8019.0
379,16208.12248,8104.1
380,16019.93363,8010.0
381,15817.41569,7908.7
382,16030.44164,8015.2
383,15304.43391,7652.2
384,13750.20422,6875.1
385,11960.97728,5980.5
386,10911.1319,5455.6
387,10262.50131,5131.3
388,9910.96073,4955.5
389,9791.551564,4895.8
390,9954.903303,4977.5
391,10522.33566,5261.2
392,12082.29699,6041.1
393,13608.82376,6804.4
394,14539.25998,7269.6
395,15157.32182,7578.7
396,15606.30028,7803.2
397,15831.74479,7915.9
398,15911.03247,7955.5
399,16028.53109,8014.3
400,16023.75473,8011.9
401,15986.49907,7993.2
402,15933.00376,7966.5
403,15708.51453,7854.3
404,15217.50404,7608.8
405,14755.15175,7377.6
406,14692.10371,7346.1
407,14419.85082,7209.9
408,13188.5035,6594.3
409,11689.67966,5844.8
410,10736.31688,5368.2
411,10162.19761,5081.1
412,9858.420697,4929.2
413,9749.519538,4874.8
414,9975.919316,4988.0
415,10601.62334,5300.8
416,12145.34503,6072.7
417,13695.75364,6847.9
418,14586.06837,7293.0
419,15143.94799,7572.0
420,15606.30028,7803.2
421,15924.4063,7962.2
422,16079.16058,8039.6
423,16278.8127,8139.4
424,16308.42618,8154.2
425,16236.78068,8118.4
426,16237.73595,8118.9
427,16192.8381,8096.4
428,15936.82485,7968.4
429,15745.77019,7872.9
430,15964.52778,7982.3
431,15638.77958,7819.4
432,14241.2147,7120.6
433,14918.50349,7459.3
434,13608.82376,6804.4
435,12762.4516,6381.2
436,12212.21417,6106.1
437,11922.76635,5961.4
438,11979.12747,5989.6
439,12464.40632,6232.2
440,13947.94579,6974.0
441,15710.42508,7855.2
442,17076.46593,8538.2
443,18223.74919,9111.9
444,19343.32952,9671.7
445,20203.07552,10101.5
446,20675.93581,10338.0
447,21181.2754,10590.6
448,21530.90543,10765.5
449,21749.66303,10874.8
450,21903.46203,10951.7
451,21716.22846,10858.1
452,21104.85353,10552.4
453,20153.4013,10076.7
454,19710.15448,9855.1
455,19008.98386,9504.5
456,17241.72821,8620.9
457,16552.97615,8276.5
458,15333.09211,7666.5
459,14487.67522,7243.8
460,13924.06396,6962.0
461,13594.49466,6797.2
462,13464.57749,6732.3
463,13512.34116,6756.2
464,13788.41515,6894.2
465,14801.96015,7401.0
466,16266.39415,8133.2
467,17836.86349,8918.4
468,19145.58795,9572.8
469,20212.62825,10106.3
470,20987.35491,10493.7
471,21338.8955,10669.4
472,21443.02029,10721.5
473,21446.84138,10723.4
474,21311.19257,10655.6
475,20874.63266,10437.3
476,20428.52002,10214.3
477,20107.54818,10053.8
478,20003.42339,10001.7
479,19184.75415,9592.4
480,17799.60783,8899.8
481,14662.49024,7331.2
482,13392.93199,6696.5
483,12586.68131,6293.3
484,12067.01262,6033.5
485,11810.0441,5905.0
486,11927.54272,5963.8
487,12586.68131,6293.3
488,13827.58136,6913.8
489,15490.71221,7745.4
490,16913.11419,8456.6
491,18112.93748,9056.5
492,19271.68403,9635.8
493,20137.16166,10068.6
494,20742.80494,10371.4
495,21299.72929,10649.9
496,21604.46148,10802.2
497,21751.57357,10875.8
498,21678.9728,10839.5
499,21358.95624,10679.5
500,20776.23951,10388.1
501,20268.0341,10134.0
502,20335.85851,10167.9
503,19350.01644,9675.0
504,17585.62661,8792.8
505,16594.0529,8297.0
506,15289.14954,7644.6
507,14485.76468,7242.9
508,13968.96181,6984.5
509,13733.0093,6866.5
510,13860.06065,6930.0
511,14594.66583,7297.3
512,15878.55318,7939.3
513,17536.90767,8768.5
514,18900.0827,9450.0
515,20009.15503,10004.6
516,20893.73813,10446.9
517,21473.58904,10736.8
518,21618.79058,10809.4
519,21485.05232,10742.5
520,21018.87893,10509.4
521,20418.01201,10209.0
522,20048.32124,10024.2
523,19623.22461,9811.6
524,19086.361,9543.2
525,18707.11749,9353.6
526,18716.67022,9358.3
527,18014.54433,9007.3
528,16745.94136,8373.0
529,12159.67413,6079.8
530,11174.78734,5587.4
531,10700.01649,5350.0
532,10471.70617,5235.9
533,10433.49524,5216.7
534,10701.92704,5351.0
535,11733.62223,5866.8
536,13588.76302,6794.4
537,14935.69841,7467.8
538,15688.45379,7844.2
539,16297.91817,8149.0
540,16790.8392,8395.4
541,17051.62882,8525.8
542,17149.0667,8574.5
543,17281.84969,8640.9
544,17252.23622,8626.1
545,17298.08934,8649.0
546,17456.66471,8728.3
547,17650.5852,8825.3
548,17723.18597,8861.6
549,18051.79999,9025.9
550,17786.23401,8893.1
551,16701.04351,8350.5
552,15225.14623,7612.6
553,10473.61672,5236.8
554,9661.634392,4830.8
555,9191.639917,4595.8
556,8975.748146,4487.9
557,8951.866313,4475.9
558,9230.806123,4615.4
559,10220.46929,5110.2
560,12024.02532,6012.0
561,13156.02421,6578.0
562,13659.45325,6829.7
563,14032.96512,7016.5
564,14347.25004,7173.6
565,14524.93088,7262.5
566,14548.81271,7274.4
567,14617.59239,7308.8
568,14498.18323,7249.1
569,14384.5057,7192.3
570,14402.6559,7201.3
571,14551.67853,7275.8
572,14823.93143,7412.0
573,15323.53938,7661.8
574,14654.84805,7327.4
575,13465.53277,6732.8
576,12026.89114,6013.4
577,10629.32627,5314.7
578,9883.257803,4941.6
579,9509.745934,4754.9
580,9330.154549,4665.1
581,9330.154549,4665.1
582,9626.289279,4813.1
583,10668.49248,5334.2
584,12648.77407,6324.4
585,13800.8337,6900.4
586,14263.18599,7131.6
587,14626.18985,7313.1
588,14934.74314,7467.4
589,15060.83922,7530.4
590,15039.8232,7519.9
591,15048.42066,7524.2
592,14912.77185,7456.4
593,14805.78124,7402.9
594,14890.80056,7445.4
595,15341.68957,7670.8
596,16095.40022,8047.7
597,15872.82154,7936.4
598,15110.51343,7555.3
599,13936.48251,6968.2
600,12496.88562,6248.4
601,5994.340104,2997.2
602,11252.16448,5626.1
603,10894.89225,5447.4
604,10773.57254,5386.8
605,10822.29148,5411.1
606,11218.72991,5609.4
607,12402.31356,6201.2
608,14128.49245,7064.2
609,14953.8486,7476.9
610,15095.22906,7547.6
611,15088.54214,7544.3
612,15059.88394,7529.9
613,14943.3406,7471.7
614,14774.25722,7387.1
615,14656.7586,7328.4
616,14523.02033,7261.5
617,14571.73927,7285.9
618,15495.48858,7747.7
619,16852.93197,8426.5
620,16891.1429,8445.6
621,16572.08161,8286.0
622,15898.61392,7949.3
623,14851.63436,7425.8
624,13562.01537,6781.0
625,12205.52725,6102.8
626,11397.36602,5698.7
627,10975.13521,5487.6
628,10828.97839,5414.5
629,10854.77077,5427.4
630,11221.59573,5610.8
631,12373.65536,6186.8
632,14309.99438,7155.0
633,15245.20697,7622.6
634,15349.33176,7674.7
635,15252.84915,7626.4
636,15151.59018,7575.8
637,14975.81989,7487.9
638,14803.87069,7401.9
639,14688.28262,7344.1
640,14547.85744,7273.9
641,14665.35606,7332.7
642,15819.32623,7909.7
643,16800.39194,8400.2
644,16723.97007,8362.0
645,16324.66582,8162.3
646,15697.05125,7848.5
647,14699.7459,7349.9
648,13342.30251,6671.2
649,11045.82544,5522.9
650,10234.79839,5117.4
651,9741.877351,4870.9
652,9490.640467,4745.3
653,9393.202588,4696.6
654,9488.729921,4744.4
655,9884.213077,4942.1
656,10590.16006,5295.1
657,11392.58965,5696.3
658,12430.97176,6215.5
659,13150.29257,6575.1
660,13391.97672,6696.0
661,13425.41129,6712.7
662,13360.4527,6680.2
663,13199.01151,6599.5
664,13154.11366,6577.1
665,13386.24508,6693.1
666,14614.72657,7307.4
667,15540.38642,7770.2
668,15411.42453,7705.7
669,15045.55484,7522.8
670,14625.23458,7312.6
671,13988.06727,6994.0
672,13080.55762,6540.3
673,12708.00102,6354.0
674,11645.73708,5822.9
675,11127.97894,5564.0
676,10839.4864,5419.7
677,10763.06453,5381.5
678,11042.95962,5521.5
679,12105.22355,6052.6
680,14062.57859,7031.3
681,15290.10481,7645.1
682,15500.26494,7750.1
683,15590.06064,7795.0
684,15669.34832,7834.7
685,15643.55594,7821.8
686,15481.15948,7740.6
687,15414.29035,7707.1
688,15300.61282,7650.3
689,15480.2042,7740.1
690,16699.13297,8349.6
691,17611.41899,8805.7
692,17480.54654,8740.3
693,17081.24229,8540.6
694,16424.96952,8212.5
695,15343.60012,7671.8
696,13832.35772,6916.2
697,13298.35993,6649.2
698,12287.68076,6143.8
699,11661.02146,5830.5
700,11314.25724,5657.1
701,11162.36878,5581.2
702,11188.16116,5594.1
703,11486.20644,5743.1
704,12100.44719,6050.2
705,12772.95961,6386.5
706,13626.97396,6813.5
707,14188.67467,7094.3
708,14396.92426,7198.5
709,14515.37815,7257.7
710,14567.91818,7284.0
711,14468.56976,7234.3
712,14356.80278,7178.4
713,14457.10648,7228.6
714,15771.56257,7885.8
715,16845.28978,8422.6
716,16831.91596,8416.0
717,16529.09431,8264.5
718,16120.23733,8060.1
719,15373.21359,7686.6
720,14271.78345,7135.9
