Time_index,Demand-z1,Demand-z2
353,16909.65926,8454.8
354,16879.67931,8439.8
355,16753.95693,8377.0
356,16397.09881,8198.5
357,16053.78002,8026.9
358,16022.83297,8011.4
359,15642.76457,7821.4
360,14244.34493,7122.2
361,16132.11473,8066.1
362,14783.01695,7391.5
363,13822.69144,6911.3
364,13183.44152,6591.7
365,12749.21578,6374.6
366,12507.44199,6253.7
367,12320.79262,6160.4
368,12694.09136,6347.0
369,13896.19067,6948.1
370,15519.94348,7760.0
371,17124.35439,8562.2
372,18529.54369,9264.8
373,19661.04505,9830.5
374,20320.60396,10160.3
375,20446.32634,10223.2
376,20475.33919,10237.7
377,20498.54948,10249.3
378,20520.79266,10260.4
379,20509.18752,10254.6
380,20176.50678,10088.3
381,19880.57565,9940.3
382,19938.60137,9969.3
383,19215.21417,9607.6
384,17722.9863,8861.5
385,16499.6109,8249.8
386,15265.59745,7632.8
387,14485.15163,7242.6
388,14040.28785,7020.1
389,13819.79015,6909.9
390,13990.966,6995.5
391,14698.87967,7349.4
392,15975.44531,7987.7
393,17729.75597,8864.9
394,19119.47175,9559.7
395,20115.57978,10057.8
396,20697.77108,10348.9
397,21144.56906,10572.3
398,21412.45442,10706.2
399,21675.50431,10837.8
400,21775.11512,10887.6
401,21815.73311,10907.9
402,21728.69455,10864.3
403,21351.52743,10675.8
404,20533.3649,10266.7
405,19666.84762,9833.4
406,19433.77768,9716.9
407,18348.69689,9174.3
408,16460.92709,8230.5
409,15303.31416,7651.7
410,13980.32795,6990.2
411,13121.54743,6560.8
412,12573.20446,6286.6
413,12290.81267,6145.4
414,12374.94995,6187.5
415,13057.71915,6528.9
416,14246.27912,7123.1
417,15884.53836,7942.3
418,17178.51172,8589.3
419,18296.47375,9148.2
420,19192.97098,9596.5
421,19813.84609,9906.9
422,20171.6713,10085.8
423,20426.98443,10213.5
424,20489.84562,10244.9
425,20421.18186,10210.6
426,20386.36643,10193.2
427,20168.77002,10084.4
428,19667.81471,9833.9
429,19344.80492,9672.4
430,19489.8692,9744.9
431,18462.81412,9231.4
432,16801.3446,8400.7
433,15166.95374,7583.5
434,13865.24362,6932.6
435,13058.68624,6529.3
436,12564.5006,6282.3
437,12336.26614,6168.1
438,12437.81113,6218.9
439,13186.34281,6593.2
440,14441.63235,7220.8
441,15833.28232,7916.6
442,16971.55335,8485.8
443,18014.08195,9007.0
444,18991.81518,9495.9
445,19680.38695,9840.2
446,20110.74431,10055.4
447,20524.66105,10262.3
448,20728.71813,10364.4
449,20818.65798,10409.3
450,20857.34179,10428.7
451,20646.51504,10323.3
452,19959.87746,9979.9
453,19352.54169,9676.3
454,19305.15402,9652.6
455,18198.79713,9099.4
456,16475.43352,8237.7
457,12283.07591,6141.5
458,11349.82905,5674.9
459,10760.86809,5380.4
460,10382.73387,5191.4
461,10198.98579,5099.5
462,10220.26188,5110.1
463,10670.92824,5335.5
464,11021.98379,5511.0
465,11717.32522,5858.7
466,12783.06411,6391.5
467,13841.06624,6920.5
468,14648.59072,7324.3
469,15144.71055,7572.4
470,15420.33268,7710.2
471,15579.90338,7790.0
472,15694.02061,7847.0
473,15792.66432,7896.3
474,15994.78721,7997.4
475,16136.95021,8068.5
476,15994.78721,7997.4
477,16323.59958,8161.8
478,16253.96872,8127.0
479,15136.00669,7568.0
480,13667.95621,6834.0
481,12697.95974,6349.0
482,11672.83885,5836.4
483,11051.96374,5526.0
484,10672.86243,5336.4
485,10474.60792,5237.3
486,10463.00277,5231.5
487,10788.91385,5394.5
488,11308.24396,5654.1
489,12091.59106,6045.8
490,13122.51452,6561.3
491,13822.69144,6911.3
492,14158.27346,7079.1
493,14257.88427,7128.9
494,14256.91717,7128.5
495,14149.56961,7074.8
496,14044.15623,7022.1
497,13990.966,6995.5
498,14025.78142,7012.9
499,14030.6169,7015.3
500,13943.57833,6971.8
501,14334.28479,7167.1
502,13983.22924,6991.6
503,13190.21119,6595.1
504,12168.95867,6084.5
505,11120.6275,5560.3
506,10266.68245,5133.3
507,9790.871622,4895.4
508,9535.558494,4767.8
509,9468.828926,4734.4
510,9704.80015,4852.4
511,10647.71795,5323.9
512,12421.37052,6210.7
513,13501.61583,6750.8
514,14007.40661,7003.7
515,14346.85702,7173.4
516,14630.21591,7315.1
517,14744.33314,7372.2
518,14761.74086,7380.9
519,14791.72081,7395.9
520,14725.95833,7363.0
521,14629.24882,7314.6
522,14584.76244,7292.4
523,14482.25035,7241.1
524,14518.99997,7259.5
525,14959.02827,7479.5
526,14469.67811,7234.8
527,13557.70736,6778.9
528,12376.88414,6188.4
529,10562.61358,5281.3
530,9786.036146,4893.0
531,9362.448456,4681.2
532,9160.325563,4580.2
533,9132.279803,4566.1
534,9446.585737,4723.3
535,10489.11434,5244.6
536,12398.16023,6199.1
537,13511.28679,6755.6
538,13956.15057,6978.1
539,14293.66679,7146.8
540,14607.00563,7303.5
541,14740.46476,7370.2
542,14749.16862,7374.6
543,14761.74086,7380.9
544,14669.86681,7334.9
545,14584.76244,7292.4
546,14625.38044,7312.7
547,14871.02261,7435.5
548,15434.8391,7717.4
549,15741.40828,7870.7
550,15050.90232,7525.5
551,13865.24362,6932.6
552,12400.09442,6200.0
553,10760.86809,5380.4
554,10005.56675,5002.8
555,9627.432536,4813.7
556,9445.618642,4722.8
557,9445.618642,4722.8
558,9745.418148,4872.7
559,10800.51899,5400.3
560,12805.3073,6402.7
561,13971.62409,6985.8
562,14439.69816,7219.8
563,14807.19433,7403.6
564,15119.56607,7559.8
565,15247.22264,7623.6
566,15225.94654,7613.0
567,15234.6504,7617.3
568,15097.32288,7548.7
569,14989.00822,7494.5
570,15075.0797,7537.5
571,15531.54862,7765.8
572,16294.58672,8147.3
573,16069.25354,8034.6
574,15297.51159,7648.8
575,14108.95161,7054.5
576,12651.53917,6325.8
577,10850.80794,5425.4
578,10013.30351,5006.7
579,9485.269544,4742.6
580,9192.239704,4596.1
581,9045.241236,4522.6
582,9057.813474,4528.9
583,9273.475699,4636.7
584,9789.904526,4895.0
585,10395.30611,5197.7
586,11334.35553,5667.2
587,12070.31497,6035.2
588,12418.46923,6209.2
589,12627.36179,6313.7
590,12692.15717,6346.1
591,12616.72374,6308.4
592,12553.86256,6276.9
593,12589.64508,6294.8
594,12896.21425,6448.1
595,13497.74745,6748.9
596,14530.60511,7265.3
597,14288.83131,7144.4
598,13808.18501,6904.1
599,12770.49188,6385.2
600,11565.49128,5782.7
601,11345.96067,5673.0
602,10503.62077,5251.8
603,9987.191944,4993.6
604,9719.306578,4859.7
605,9605.189347,4802.6
606,9683.524056,4841.8
607,10071.32922,5035.7
608,10866.28146,5433.1
609,11698.95042,5849.5
610,12539.35613,6269.7
611,13137.02095,6568.5
612,13317.86775,6658.9
613,13255.97366,6628.0
614,13086.732,6543.4
615,12857.53044,6428.8
616,12676.68364,6338.3
617,12604.15151,6302.1
618,12908.78649,6454.4
619,13750.1593,6875.1
620,14488.05292,7244.0
621,14184.38503,7092.2
622,13771.43539,6885.7
623,13143.79062,6571.9
624,12283.07591,6141.5
625,11838.21212,5919.1
626,11163.17968,5581.6
627,10821.79509,5410.9
628,10697.03981,5348.5
629,10763.76937,5381.9
630,11180.5874,5590.3
631,12367.21319,6183.6
632,14390.37631,7195.2
633,15429.03653,7714.5
634,15597.31109,7798.7
635,15547.02214,7773.5
636,15474.49001,7737.2
637,15338.12959,7669.1
638,15099.25708,7549.6
639,14959.99537,7480.0
640,14796.55628,7398.3
641,14912.60771,7456.3
642,16031.53683,8015.8
643,17202.6891,8601.3
644,17125.32148,8562.7
645,16738.48341,8369.2
646,16111.80573,8055.9
647,15004.48175,7502.2
648,13626.37111,6813.2
649,13019.03534,6509.5
650,12135.11034,6067.6
651,11698.95042,5849.5
652,11519.07071,5759.5
653,11527.77457,5763.9
654,11860.45531,5930.2
655,13003.56182,6501.8
656,15066.37584,7533.2
657,16013.16202,8006.6
658,16043.14197,8021.6
659,15952.23503,7976.1
660,15886.47255,7943.2
661,15756.8818,7878.4
662,15526.71315,7763.4
663,15435.8062,7717.9
664,15304.28125,7652.1
665,15490.93062,7745.5
666,16693.99703,8347.0
667,17772.30816,8886.2
668,17828.39968,8914.2
669,17493.78475,8746.9
670,16809.08136,8404.5
671,15684.34966,7842.2
672,14179.54956,7089.8
673,12445.5479,6222.8
674,11432.99924,5716.5
675,10831.46604,5415.7
676,10496.8511,5248.4
677,10360.49068,5180.2
678,10445.59506,5222.8
679,10862.41308,5431.2
680,11668.97046,5834.5
681,12637.99984,6319.0
682,13712.44258,6856.2
683,14432.92849,7216.5
684,14766.57633,7383.3
685,14789.78662,7394.9
686,14637.95267,7319.0
687,14415.52078,7207.8
688,14319.77836,7159.9
689,14504.49354,7252.2
690,15623.42266,7811.7
691,16221.08749,8110.5
692,15919.35379,7959.7
693,15401.95787,7701.0
694,14876.82518,7438.4
695,14132.16189,7066.1
696,13116.71195,6558.4
697,12865.2672,6432.6
698,11789.85736,5894.9
699,11265.69177,5632.8
700,10973.62903,5486.8
701,10896.26141,5448.1
702,11179.6203,5589.8
703,12255.03015,6127.5
704,14236.60817,7118.3
705,15479.32548,7739.7
706,15692.08642,7846.0
707,15782.99337,7891.5
708,15863.26227,7931.6
709,15837.1507,7918.6
710,15672.74452,7836.4
711,15605.04786,7802.5
712,15489.96353,7745.0
713,15671.77742,7835.9
714,16905.79087,8452.9
715,17829.36677,8914.7
716,17696.87473,8848.4
717,17292.62895,8646.3
718,16628.23456,8314.1
719,15533.48281,7766.7
720,14003.53823,7001.8
