Time_index,Demand-z1,Demand-z2
85,16514.0,8257.0
86,16246.0,8123.0
87,16114.0,8057.0
88,15986.0,7993.0
89,16139.0,8069.5
90,16805.0,8402.5
91,18110.0,9055.0
92,18310.0,9155.0
93,17872.0,8936.0
94,17156.0,8578.0
95,15986.0,7993.0
96,14447.0,7223.5
97,12496.0,6248.0
98,11836.0,5918.0
99,11463.0,5731.5
100,11258.0,5629.0
101,11295.0,5647.5
102,11605.0,5802.5
103,12426.0,6213.0
104,13634.0,6817.0
105,14565.0,7282.5
106,15326.0,7663.0
107,15798.0,7899.0
108,15999.0,7999.5
109,15947.0,7973.5
110,15700.0,7850.0
111,15415.0,7707.5
112,15185.0,7592.5
113,15120.0,7560.0
114,15586.0,7793.0
115,16932.0,8466.0
116,17646.0,8823.0
117,17212.0,8606.0
118,16550.0,8275.0
119,15530.0,7765.0
120,14242.0,7121.0
121,13175.0,6587.5
122,12382.0,6191.0
123,11961.0,5980.5
124,11749.0,5874.5
125,11744.0,5872.0
126,12073.0,6036.5
127,13233.0,6616.5
128,14974.0,7487.0
129,15889.0,7944.5
130,15901.0,7950.5
131,15804.0,7902.0
132,15716.0,7858.0
133,15524.0,7762.0
134,15290.0,7645.0
135,15159.0,7579.5
136,14880.0,7440.0
137,14740.0,7370.0
138,14955.0,7477.5
139,15796.0,7898.0
140,16900.0,8450.0
141,16641.0,8320.5
142,15981.0,7990.5
143,14888.0,7444.0
144,13425.0,6712.5
145,11591.0,5795.5
146,10798.0,5399.0
147,10316.0,5158.0
148,10058.0,5029.0
149,9923.0,4961.5
150,9967.0,4983.5
151,10214.0,5107.0
152,10721.0,5360.5
153,11302.0,5651.0
154,12170.0,6085.0
155,12889.0,6444.5
156,13196.0,6598.0
157,13244.0,6622.0
158,13107.0,6553.5
159,12864.0,6432.0
160,12650.0,6325.0
161,12534.0,6267.0
162,12683.0,6341.5
163,13006.0,6503.0
164,13443.0,6721.5
165,14529.0,7264.5
166,14338.0,7169.0
167,13347.0,6673.5
168,12090.0,6045.0
169,11436.0,5718.0
170,10674.0,5337.0
171,10277.0,5138.5
172,10119.0,5059.5
173,10157.0,5078.5
174,10515.0,5257.5
175,11684.0,5842.0
176,13714.0,6857.0
177,14938.0,7469.0
178,15296.0,7648.0
179,15461.0,7730.5
180,15552.0,7776.0
181,15439.0,7719.5
182,15205.0,7602.5
183,15042.0,7521.0
184,14771.0,7385.5
185,14550.0,7275.0
186,14534.0,7267.0
187,14748.0,7374.0
188,14914.0,7457.0
189,15733.0,7866.5
190,15796.0,7898.0
191,14848.0,7424.0
192,13422.0,6711.0
193,10919.0,5459.5
194,10213.0,5106.5
195,9858.0,4929.0
196,9729.0,4864.5
197,9740.0,4870.0
198,10091.0,5045.5
199,11226.0,5613.0
200,13078.0,6539.0
201,14343.0,7171.5
202,14779.0,7389.5
203,14985.0,7492.5
204,15138.0,7569.0
205,15137.0,7568.5
206,15033.0,7516.5
207,14918.0,7459.0
208,14687.0,7343.5
209,14515.0,7257.5
210,14519.0,7259.5
211,14700.0,7350.0
212,14828.0,7414.0
213,15444.0,7722.0
214,15463.0,7731.5
215,14413.0,7206.5
216,12914.0,6457.0
217,11209.0,5604.5
218,10360.0,5180.0
219,9874.0,4937.0
220,9621.0,4810.5
221,9579.0,4789.5
222,9853.0,4926.5
223,10736.0,5368.0
224,12100.0,6050.0
225,13371.0,6685.5
226,13968.0,6984.0
227,14344.0,7172.0
228,14619.0,7309.5
229,14746.0,7373.0
230,14713.0,7356.5
231,14721.0,7360.5
232,14609.0,7304.5
233,14477.0,7238.5
234,14451.0,7225.5
235,14397.0,7198.5
236,14228.0,7114.0
237,14512.0,7256.0
238,14840.0,7420.0
239,13944.0,6972.0
240,12576.0,6288.0
241,11737.0,5868.5
242,10754.0,5377.0
243,10226.0,5113.0
244,9958.0,4979.0
245,9865.0,4932.5
246,10126.0,5063.0
247,10852.0,5426.0
248,12596.0,6298.0
249,14059.0,7029.5
250,14654.0,7327.0
251,15005.0,7502.5
252,15348.0,7674.0
253,15520.0,7760.0
254,15549.0,7774.5
255,15595.0,7797.5
256,15473.0,7736.5
257,15376.0,7688.0
258,15375.0,7687.5
259,15328.0,7664.0
260,15058.0,7529.0
261,14943.0,7471.5
262,15224.0,7612.0
263,14687.0,7343.5
264,13180.0,6590.0
265,12237.0,6118.5
266,11239.0,5619.5
267,10638.0,5319.0
268,10320.0,5160.0
269,10206.0,5103.0
270,10443.0,5221.5
271,11098.0,5549.0
272,12714.0,6357.0
273,14337.0,7168.5
274,15269.0,7634.5
275,15853.0,7926.5
276,16337.0,8168.5
277,16670.0,8335.0
278,16832.0,8416.0
279,17041.0,8520.5
280,17072.0,8536.0
281,16997.0,8498.5
282,16998.0,8499.0
283,16951.0,8475.5
284,16683.0,8341.5
285,16483.0,8241.5
286,16712.0,8356.0
287,16371.0,8185.5
288,14908.0,7454.0
289,15617.0,7808.5
290,14246.0,7123.0
291,13360.0,6680.0
292,12784.0,6392.0
293,12481.0,6240.5
294,12540.0,6270.0
295,13048.0,6524.0
296,14601.0,7300.5
297,16446.0,8223.0
298,17876.0,8938.0
299,19077.0,9538.5
300,20249.0,10124.5
301,21149.0,10574.5
302,21644.0,10822.0
303,22173.0,11086.5
304,22539.0,11269.5
305,22768.0,11384.0
306,22929.0,11464.5
307,22733.0,11366.5
308,22093.0,11046.5
309,21097.0,10548.5
310,20633.0,10316.5
311,19899.0,9949.5
312,18049.0,9024.5
313,17908.0,8954.0
314,16409.0,8204.5
315,15441.0,7720.5
316,14813.0,7406.5
317,14438.0,7219.0
318,14473.0,7236.5
319,15060.0,7530.0
320,16693.0,8346.5
321,18825.0,9412.5
322,20523.0,10261.5
323,22027.0,11013.5
324,23329.0,11664.5
325,24247.0,12123.5
326,24873.0,12436.5
327,25429.0,12714.5
328,25782.0,12891.0
329,26025.0,13012.5
330,26169.0,13084.5
331,25955.0,12977.5
332,25360.0,12680.0
333,24557.0,12278.5
334,24115.0,12057.5
335,23228.0,11614.0
336,21238.0,10619.0
337,17331.0,8665.5
338,15816.0,7908.0
339,14824.0,7412.0
340,14206.0,7103.0
341,13880.0,6940.0
342,13927.0,6963.5
343,14572.0,7286.0
344,15895.0,7947.5
345,17670.0,8835.0
346,19275.0,9637.5
347,20736.0,10368.0
348,22124.0,11062.0
349,23160.0,11580.0
350,23859.0,11929.5
351,24465.0,12232.5
352,24876.0,12438.0
353,25033.0,12516.5
354,25007.0,12503.5
355,24683.0,12341.5
356,23873.0,11936.5
357,23055.0,11527.5
358,22857.0,11428.5
359,21979.0,10989.5
360,20209.0,10104.5
361,18350.0,9175.0
362,16750.0,8375.0
363,15706.0,7853.0
364,14975.0,7487.5
365,14480.0,7240.0
366,14288.0,7144.0
367,14359.0,7179.5
368,14819.0,7409.5
369,16161.0,8080.5
370,17879.0,8939.5
371,19553.0,9776.5
372,20978.0,10489.0
373,22048.0,11024.0
374,22715.0,11357.5
375,23076.0,11538.0
376,23292.0,11646.0
377,23314.0,11657.0
378,23128.0,11564.0
379,22693.0,11346.5
380,21926.0,10963.0
381,21169.0,10584.5
382,21051.0,10525.5
383,20272.0,10136.0
384,18845.0,9422.5
385,17061.0,8530.5
386,15785.0,7892.5
387,14978.0,7489.0
388,14518.0,7259.0
389,14290.0,7145.0
390,14467.0,7233.5
391,15199.0,7599.5
392,16519.0,8259.5
393,18333.0,9166.5
394,19770.0,9885.0
395,20800.0,10400.0
396,21402.0,10701.0
397,21864.0,10932.0
398,22141.0,11070.5
399,22413.0,11206.5
400,22516.0,11258.0
401,22558.0,11279.0
402,22468.0,11234.0
403,22078.0,11039.0
404,21232.0,10616.0
405,20336.0,10168.0
406,20095.0,10047.5
407,18973.0,9486.5
408,17021.0,8510.5
409,15349.0,7674.5
410,14020.0,7010.0
411,13176.0,6588.0
412,12632.0,6316.0
413,12363.0,6181.5
414,12486.0,6243.0
415,13176.0,6588.0
416,14475.0,7237.5
417,16216.0,8108.0
418,17705.0,8852.5
419,18961.0,9480.5
420,20174.0,10087.0
421,21080.0,10540.0
422,21714.0,10857.0
423,22297.0,11148.5
424,22616.0,11308.0
425,22770.0,11385.0
426,22694.0,11347.0
427,22359.0,11179.5
428,21749.0,10874.5
429,21217.0,10608.5
430,21288.0,10644.0
431,20256.0,10128.0
432,18409.0,9204.5
433,17371.0,8685.5
434,16005.0,8002.5
435,15164.0,7582.0
436,14623.0,7311.5
437,14376.0,7188.0
438,14509.0,7254.5
439,15278.0,7639.0
440,16622.0,8311.0
441,18358.0,9179.0
442,19785.0,9892.5
443,20946.0,10473.0
444,21872.0,10936.0
445,22479.0,11239.5
446,22631.0,11315.5
447,22491.0,11245.5
448,22003.0,11001.5
449,21374.0,10687.0
450,20987.0,10493.5
451,20542.0,10271.0
452,19980.0,9990.0
453,19583.0,9791.5
454,19593.0,9796.5
455,18858.0,9429.0
456,17530.0,8765.0
457,15683.0,7841.5
458,14337.0,7168.5
459,13503.0,6751.5
460,12992.0,6496.0
461,12756.0,6378.0
462,12861.0,6430.5
463,13635.0,6817.5
464,14933.0,7466.5
465,16372.0,8186.0
466,17549.0,8774.5
467,18627.0,9313.5
468,19638.0,9819.0
469,20350.0,10175.0
470,20795.0,10397.5
471,21223.0,10611.5
472,21434.0,10717.0
473,21527.0,10763.5
474,21567.0,10783.5
475,21349.0,10674.5
476,20639.0,10319.5
477,20011.0,10005.5
478,19962.0,9981.0
479,18818.0,9409.0
480,17036.0,8518.0
481,15589.0,7794.5
482,14345.0,7172.5
483,13539.0,6769.5
484,13037.0,6518.5
485,12757.0,6378.5
486,12725.0,6362.5
487,13081.0,6540.5
488,13675.0,6837.5
489,14668.0,7334.0
490,16049.0,8024.5
491,17239.0,8619.5
492,18114.0,9057.0
493,18599.0,9299.5
494,18849.0,9424.5
495,18883.0,9441.5
496,18840.0,9420.0
497,18790.0,9395.0
498,18787.0,9393.5
499,18767.0,9383.5
500,18781.0,9390.5
501,18895.0,9447.5
502,18340.0,9170.0
503,17233.0,8616.5
504,15691.0,7845.5
505,11499.0,5749.5
506,10616.0,5308.0
507,10124.0,5062.0
508,9860.0,4930.0
509,9791.0,4895.5
510,10035.0,5017.5
511,11010.0,5505.0
512,12844.0,6422.0
513,13961.0,6980.5
514,14484.0,7242.0
515,14835.0,7417.5
516,15128.0,7564.0
517,15246.0,7623.0
518,15264.0,7632.0
519,15295.0,7647.5
520,15227.0,7613.5
521,15127.0,7563.5
522,15081.0,7540.5
523,14975.0,7487.5
524,15013.0,7506.5
525,15468.0,7734.0
526,14962.0,7481.0
527,14019.0,7009.5
528,12798.0,6399.0
529,11271.0,5635.5
530,10423.0,5211.5
531,9969.0,4984.5
532,9727.0,4863.5
533,9685.0,4842.5
534,9957.0,4978.5
535,11000.0,5500.0
536,12936.0,6468.0
537,14054.0,7027.0
538,14464.0,7232.0
539,14772.0,7386.0
540,15104.0,7552.0
541,15250.0,7625.0
542,15275.0,7637.5
543,15371.0,7685.5
544,15330.0,7665.0
545,15279.0,7639.5
546,15353.0,7676.5
547,15421.0,7710.5
548,15708.0,7854.0
549,16216.0,8108.0
550,15520.0,7760.0
551,14351.0,7175.5
552,12836.0,6418.0
553,11127.0,5563.5
554,10346.0,5173.0
555,9955.0,4977.5
556,9767.0,4883.5
557,9767.0,4883.5
558,10077.0,5038.5
559,11168.0,5584.0
560,13241.0,6620.5
561,14447.0,7223.5
562,14931.0,7465.5
563,15311.0,7655.5
564,15634.0,7817.0
565,15766.0,7883.0
566,15744.0,7872.0
567,15753.0,7876.5
568,15611.0,7805.5
569,15499.0,7749.5
570,15588.0,7794.0
571,16060.0,8030.0
572,16849.0,8424.5
573,16616.0,8308.0
574,15818.0,7909.0
575,14589.0,7294.5
576,13082.0,6541.0
577,11732.0,5866.0
578,10861.0,5430.5
579,10327.0,5163.5
580,10050.0,5025.0
581,9932.0,4966.0
582,10013.0,5006.5
583,10414.0,5207.0
584,11236.0,5618.0
585,12097.0,6048.5
586,12966.0,6483.0
587,13584.0,6792.0
588,13771.0,6885.5
589,13707.0,6853.5
590,13532.0,6766.0
591,13295.0,6647.5
592,13108.0,6554.0
593,13033.0,6516.5
594,13348.0,6674.0
595,14218.0,7109.0
596,14981.0,7490.5
597,14667.0,7333.5
598,14240.0,7120.0
599,13591.0,6795.5
600,12701.0,6350.5
601,12777.0,6388.5
602,11931.0,5965.5
603,11489.0,5744.5
604,11336.0,5668.0
605,11363.0,5681.5
606,11747.0,5873.5
607,12953.0,6476.5
608,14980.0,7490.0
609,15959.0,7979.5
610,16068.0,8034.0
611,15967.0,7983.5
612,15861.0,7930.5
613,15677.0,7838.5
614,15497.0,7748.5
615,15376.0,7688.0
616,15229.0,7614.5
617,15352.0,7676.0
618,16560.0,8280.0
619,17587.0,8793.5
620,17507.0,8753.5
621,17089.0,8544.5
622,16432.0,8216.0
623,15388.0,7694.0
624,13967.0,6983.5
625,12417.0,6208.5
626,11442.0,5721.0
627,10875.0,5437.5
628,10565.0,5282.5
629,10455.0,5227.5
630,10572.0,5286.0
631,11084.0,5542.0
632,11841.0,5920.5
633,12772.0,6386.0
634,13820.0,6910.0
635,14489.0,7244.5
636,14782.0,7391.0
637,14773.0,7386.5
638,14260.0,7130.0
639,13428.0,6714.0
640,12692.0,6346.0
641,12329.0,6164.5
642,12798.0,6399.0
643,13350.0,6675.0
644,13354.0,6677.0
645,13322.0,6661.0
646,13257.0,6628.5
647,12904.0,6452.0
648,12329.0,6164.5
649,12869.0,6434.5
650,11822.0,5911.0
651,11200.0,5600.0
652,10854.0,5427.0
653,10713.0,5356.5
654,10801.0,5400.5
655,11232.0,5616.0
656,12066.0,6033.0
657,13068.0,6534.0
658,14179.0,7089.5
659,14924.0,7462.0
660,15269.0,7634.5
661,15293.0,7646.5
662,15136.0,7568.0
663,14906.0,7453.0
664,14807.0,7403.5
665,14998.0,7499.0
666,16155.0,8077.5
667,16773.0,8386.5
668,16461.0,8230.5
669,15926.0,7963.0
670,15383.0,7691.5
671,14613.0,7306.5
672,13563.0,6781.5
673,12359.0,6179.5
674,11386.0,5693.0
675,10792.0,5396.0
676,10478.0,5239.0
677,10340.0,5170.0
678,10407.0,5203.5
679,10719.0,5359.5
680,11321.0,5660.5
681,11981.0,5990.5
682,12970.0,6485.0
683,13741.0,6870.5
684,14132.0,7066.0
685,14350.0,7175.0
686,14437.0,7218.5
687,14352.0,7176.0
688,14276.0,7138.0
689,14660.0,7330.0
690,16391.0,8195.5
691,17344.0,8672.0
692,17255.0,8627.5
693,16845.0,8422.5
694,16178.0,8089.0
695,15081.0,7540.5
696,13638.0,6819.0
697,13303.0,6651.5
698,12191.0,6095.5
699,11649.0,5824.5
700,11347.0,5673.5
701,11267.0,5633.5
702,11560.0,5780.0
703,12672.0,6336.0
704,14721.0,7360.5
705,16006.0,8003.0
706,16226.0,8113.0
707,16320.0,8160.0
708,16403.0,8201.5
709,16376.0,8188.0
710,16206.0,8103.0
711,16136.0,8068.0
712,16017.0,8008.5
713,16205.0,8102.5
714,17481.0,8740.5
715,18436.0,9218.0
716,18299.0,9149.5
717,17881.0,8940.5
718,17194.0,8597.0
719,16062.0,8031.0
720,14480.0,7240.0
