Time_index,Demand-z1,Demand-z2
138,15795.69024,7897.8
139,16456.35012,8228.2
140,16480.21789,8240.1
141,15951.3081,7975.7
142,15267.73517,7633.9
143,14381.76354,7190.9
144,13249.47653,6624.7
145,12578.31483,6289.2
146,11821.22917,5910.6
147,11419.29592,5709.6
148,11216.89723,5608.4
149,11212.12367,5606.1
150,11526.22353,5763.1
151,12633.68806,6316.8
152,14295.83957,7147.9
153,15169.39995,7584.7
154,15180.85648,7590.4
155,15088.24954,7544.1
156,15004.23498,7502.1
157,14820.93051,7410.5
158,14597.52818,7298.8
159,14472.46107,7236.2
160,14206.09675,7103.0
161,14072.43724,7036.2
162,14277.70006,7138.9
163,15080.61185,7540.3
164,16134.61258,8067.3
165,15887.34248,7943.7
166,15257.23335,7628.6
167,14213.73444,7106.9
168,12816.99253,6408.5
169,12010.26191,6005.1
170,11311.4136,5655.7
171,11100.42251,5550.2
172,10890.38613,5445.2
173,10699.44397,5349.7
174,10641.20661,5320.6
175,10801.59803,5400.8
176,11189.21061,5594.6
177,11621.69461,5810.8
178,12281.39977,6140.7
179,12892.41469,6446.2
180,13219.88049,6609.9
181,13298.16678,6649.1
182,13203.65041,6601.8
183,12937.2861,6468.6
184,12625.09566,6312.5
185,12430.33466,6215.2
186,12494.30028,6247.2
187,12849.4527,6424.7
188,13487.19952,6743.6
189,14594.66405,7297.3
190,14376.98999,7188.5
191,13500.56547,6750.3
192,12378.78028,6189.4
193,11301.86649,5650.9
194,10408.25718,5204.1
195,9882.211525,4941.1
196,9586.251176,4793.1
197,9486.006542,4743.0
198,9681.722256,4840.9
199,10550.50909,5275.3
200,12310.99581,6155.5
201,13430.87158,6715.4
202,13886.26863,6943.1
203,14179.36485,7089.7
204,14415.17842,7207.6
205,14478.18933,7239.1
206,14395.12949,7197.6
207,14400.85776,7200.4
208,14265.28882,7132.6
209,14097.25972,7048.6
210,14010.38104,7005.2
211,13848.0802,6924.0
212,13604.62895,6802.3
213,14187.95725,7094.0
214,13922.54764,6961.3
215,13090.99453,6545.5
216,12006.44306,6003.2
217,10669.84794,5334.9
218,9918.490535,4959.2
219,9504.146047,4752.1
220,9329.43397,4664.7
221,9338.981078,4669.5
222,9682.676967,4841.3
223,10752.90778,5376.5
224,12732.97798,6366.5
225,13899.63459,6949.8
226,14296.79428,7148.4
227,14463.86867,7231.9
228,14549.79264,7274.9
229,14472.46107,7236.2
230,14334.98271,7167.5
231,14239.51163,7119.8
232,14006.5622,7003.3
233,13911.09111,6955.5
234,14020.88286,7010.4
235,14382.71825,7191.4
236,14779.87795,7389.9
237,15720.26809,7860.1
238,15606.6575,7803.3
239,14664.35794,7332.2
240,13290.52909,6645.3
241,11044.09457,5522.0
242,10258.36758,5129.2
243,9851.660779,4925.8
244,9661.673329,4830.8
245,9663.582751,4831.8
246,10001.55038,5000.8
247,11090.8754,5545.4
248,12936.33138,6468.2
249,14011.33575,7005.7
250,14235.69279,7117.8
251,14340.71098,7170.4
252,14412.31429,7206.2
253,14364.57875,7182.3
254,14208.96089,7104.5
255,14115.39923,7057.7
256,13865.265,6932.6
257,13667.63986,6833.8
258,13635.17969,6817.6
259,13720.14895,6860.1
260,13800.34466,6900.2
261,14474.37049,7237.2
262,14627.12422,7313.6
263,13856.6726,6928.3
264,12586.90723,6293.5
265,10424.48726,5212.2
266,9750.461434,4875.2
267,9411.539099,4705.8
268,9288.381405,4644.2
269,9298.883224,4649.4
270,9633.986716,4817.0
271,10717.58348,5358.8
272,12485.70789,6242.9
273,13693.41705,6846.7
274,14109.67096,7054.8
275,14306.34139,7153.2
276,14452.41214,7226.2
277,14451.45743,7225.7
278,14352.16751,7176.1
279,14242.37576,7121.2
280,14021.83757,7010.9
281,13857.62731,6928.8
282,13861.44615,6930.7
283,14034.24881,7017.1
284,14156.45179,7078.2
285,14744.55365,7372.3
286,14762.69315,7381.3
287,13760.24681,6880.1
288,12329.13531,6164.6
289,10701.35339,5350.7
290,9890.803922,4945.4
291,9426.814472,4713.4
292,9185.272639,4592.6
293,9145.174785,4572.6
294,9406.765545,4703.4
295,10249.77518,5124.9
296,11552.00072,5776.0
297,12765.43815,6382.7
298,13335.4005,6667.7
299,13694.37176,6847.2
300,13956.91723,6978.5
301,14078.16551,7039.1
302,14046.66005,7023.3
303,14054.29774,7027.1
304,13947.37013,6973.7
305,13821.3483,6910.7
306,13796.52582,6898.3
307,13744.97144,6872.5
308,13583.62531,6791.8
309,13854.76318,6927.4
310,14167.90832,7084.0
311,13312.48744,6656.2
312,12006.44306,6003.2
313,11854.64404,5927.3
314,10945.75936,5472.9
315,10350.97453,5175.5
316,10005.36922,5002.7
317,9828.74772,4914.4
318,9851.660779,4925.8
319,9954.769546,4977.4
320,10401.5742,5200.8
321,11280.86285,5640.4
322,12497.16442,6248.6
323,13595.08184,6797.5
324,14388.44652,7194.2
325,14983.23135,7491.6
326,15412.85121,7706.4
327,15578.01618,7789.0
328,15686.85321,7843.4
329,15809.05619,7904.5
330,16028.63968,8014.3
331,16198.5782,8099.3
332,16010.50017,8005.3
333,15808.10148,7904.1
334,16021.00199,8010.5
335,15295.42178,7647.7
336,13742.1073,6871.1
337,11682.7961,5841.4
338,10729.99472,5365.0
339,10156.21353,5078.1
340,9852.61549,4926.3
341,9743.778458,4871.9
342,9970.044919,4985.0
343,10595.38049,5297.7
344,12138.19315,6069.1
345,13687.68879,6843.8
346,14577.47926,7288.7
347,15135.03036,7567.5
348,15597.11039,7798.6
349,15915.02909,7957.5
350,16069.69224,8034.8
351,16269.2268,8134.6
352,16298.82283,8149.4
353,16227.21952,8113.6
354,16228.17423,8114.1
355,16183.30283,8091.7
356,15927.44033,7963.7
357,15736.49817,7868.2
358,15955.12694,7977.6
359,15629.57056,7814.8
360,14232.82866,7116.4
361,15621.93287,7811.0
362,14293.93015,7147.0
363,13445.19224,6722.6
364,12881.91287,6441.0
365,12519.12276,6259.6
366,12384.50854,6192.3
367,12436.06292,6218.0
368,12906.73535,6453.4
369,13802.25408,6901.1
370,14997.55201,7498.8
371,16080.19406,8040.1
372,17026.31247,8513.2
373,17720.38722,8860.2
374,18155.73535,9077.9
375,18349.54164,9174.8
376,18476.51818,9238.3
377,18524.25372,9262.1
378,18392.50363,9196.3
379,17833.99781,8917.0
380,16973.80337,8486.9
381,16217.67242,8108.8
382,15823.37685,7911.7
383,15458.67733,7729.3
384,14335.93742,7168.0
385,14881.07729,7440.5
386,13637.08911,6818.5
387,12772.12113,6386.1
388,12205.02291,6102.5
389,11863.23644,5931.6
390,11774.44834,5887.2
391,11888.05892,5944.0
392,12331.99945,6166.0
393,13415.59621,6707.8
394,14803.74572,7401.9
395,16061.09984,8030.5
396,16962.34684,8481.2
397,17436.83811,8718.4
398,17631.59912,8815.8
399,17639.2368,8819.6
400,17503.66787,8751.8
401,17087.41396,8543.7
402,16734.17096,8367.1
403,16574.73426,8287.4
404,16309.32465,8154.7
405,16082.10348,8041.1
406,16085.92232,8043.0
407,15503.54873,7751.8
408,14490.60057,7245.3
409,17518.94324,8759.5
410,15991.40596,7995.7
411,14994.68788,7497.3
412,14296.79428,7148.4
413,13824.21243,6912.1
414,13640.90796,6820.5
415,13708.69242,6854.3
416,14147.85939,7073.9
417,15429.08129,7714.5
418,17069.27445,8534.6
419,18667.46034,9333.7
420,20027.92323,10014.0
421,21049.46379,10524.7
422,21686.2559,10843.1
423,22030.9065,11015.5
424,22237.12403,11118.6
425,22258.12767,11129.1
426,22080.55146,11040.3
427,21665.25226,10832.6
428,20932.98907,10466.5
429,20210.27299,10105.1
430,20097.61712,10048.8
431,19353.8974,9676.9
432,17991.52509,8995.8
433,14503.01181,7251.5
434,13188.37504,6594.2
435,12379.73499,6189.9
436,11868.01,5934.0
437,11622.64932,5811.3
438,11721.93924,5861.0
439,12296.67515,6148.3
440,13478.60712,6739.3
441,15073.92887,7537.0
442,16233.9025,8117.0
443,17180.97562,8590.5
444,18040.21534,9020.1
445,18686.55455,9343.3
446,19143.86103,9571.9
447,19623.12585,9811.6
448,19900.94669,9950.5
449,20063.24753,10031.6
450,20120.53018,10060.3
451,19902.85612,9951.4
452,19319.52782,9659.8
453,18732.38067,9366.2
454,18809.71225,9404.9
455,17939.9707,8970.0
456,16286.41159,8143.2
457,16584.28136,8292.1
458,15280.14641,7640.1
459,14477.23462,7238.6
460,13960.73608,6980.4
461,13724.92251,6862.5
462,13851.89905,6925.9
463,14586.07165,7293.0
464,15869.20297,7934.6
465,17526.58093,8763.3
466,18888.95324,9444.5
467,19997.37249,9998.7
468,20881.43469,10440.7
469,21460.94415,10730.5
470,21606.06019,10803.0
471,21472.40068,10736.2
472,21006.5018,10503.3
473,20405.98871,10203.0
474,20036.51563,10018.3
475,19611.66932,9805.8
476,19075.12185,9537.6
477,18696.10166,9348.1
478,18705.64877,9352.8
479,18003.93633,9002.0
480,16736.08038,8368.0
481,14972.72953,7486.4
482,13687.68879,6843.8
483,12891.45998,6445.7
484,12403.60276,6201.8
485,12178.29101,6089.1
486,12278.53564,6139.3
487,13017.4818,6508.7
488,14256.69643,7128.3
489,15630.52527,7815.3
490,16754.21989,8377.1
491,17783.39813,8891.7
492,18748.61076,9374.3
493,19428.36485,9714.2
494,19853.21115,9926.6
495,20261.82738,10130.9
496,20463.27136,10231.6
497,20552.05946,10276.0
498,20590.24789,10295.1
499,20382.12094,10191.1
500,19704.27627,9852.1
501,19104.71788,9552.4
502,19057.93706,9529.0
503,17965.7479,8982.9
504,16264.45324,8132.2
505,14399.90305,7200.0
506,13151.14132,6575.6
507,12389.28209,6194.6
508,11869.91942,5935.0
509,11567.27609,5783.6
510,11521.44997,5760.7
511,11762.99181,5881.5
512,12193.56638,6096.8
513,13154.96016,6577.5
514,14444.77445,7222.4
515,15597.11039,7798.6
516,16474.48962,8237.2
517,17013.90123,8507.0
518,17370.00836,8685.0
519,17566.67878,8783.3
520,17662.14986,8831.1
521,17647.8292,8823.9
522,17567.63349,8783.8
523,17311.771,8655.9
524,16775.22352,8387.6
525,16534.6364,8267.3
526,16496.44797,8248.2
527,15670.62313,7835.3
528,14469.59693,7234.8
529,12152.51382,6076.3
530,11168.20698,5584.1
531,10693.71571,5346.9
532,10465.53983,5232.8
533,10427.35139,5213.7
534,10695.62513,5347.8
535,11726.7128,5863.4
536,13580.76118,6790.4
537,14926.90341,7463.5
538,15679.21552,7839.6
539,16288.32102,8144.2
540,16780.95179,8390.5
541,17041.58784,8520.8
542,17138.96834,8569.5
543,17271.67314,8635.8
544,17242.07711,8621.0
545,17287.90323,8644.0
546,17446.38522,8723.2
547,17640.19151,8820.1
548,17712.74953,8856.4
549,18041.17005,9020.6
550,17775.76045,8887.9
551,16691.20897,8345.6
552,15216.18078,7608.1
553,10978.21953,5489.1
554,10135.20989,5067.6
555,9665.492173,4832.7
556,9413.44852,4706.7
557,9347.573475,4673.8
558,9580.522911,4790.3
559,10511.36594,5255.7
560,12262.30556,6131.2
561,13328.71752,6664.4
562,13828.03127,6914.0
563,14163.13477,7081.6
564,14442.86503,7221.4
565,14555.52091,7277.8
566,14572.7057,7286.4
567,14602.30174,7301.2
568,14537.3814,7268.7
569,14441.91032,7221.0
570,14397.99362,7199.0
571,14296.79428,7148.4
572,14333.07329,7166.5
573,14767.46671,7383.7
574,14284.38304,7142.2
575,13384.09075,6692.0
576,12218.38886,6109.2
577,10623.06711,5311.5
578,9877.437971,4938.7
579,9504.146047,4752.1
580,9324.660416,4662.3
581,9324.660416,4662.3
582,9620.620765,4810.3
583,10662.21025,5331.1
584,12641.32575,6320.7
585,13792.70698,6896.4
586,14254.787,7127.4
587,14617.57711,7308.8
588,14925.9487,7463.0
589,15051.97052,7526.0
590,15030.96689,7515.5
591,15039.55928,7519.8
592,14903.99035,7452.0
593,14797.06274,7398.5
594,14882.032,7441.0
595,15332.6555,7666.3
596,16085.92232,8043.0
597,15863.47471,7931.7
598,15101.61549,7550.8
599,13928.27591,6964.1
600,12489.52673,6244.8
601,11200.66714,5600.3
602,10369.11403,5184.6
603,9859.298466,4929.6
604,9594.843573,4797.4
605,9482.187698,4741.1
606,9559.519273,4779.8
607,9942.358306,4971.2
608,10727.13059,5363.6
609,11549.13659,5774.6
610,12378.78028,6189.4
611,12968.79155,6484.4
612,13147.32247,6573.7
613,13086.22098,6543.1
614,12919.14659,6459.6
615,12692.88013,6346.4
616,12514.34921,6257.2
617,12442.7459,6221.4
618,12743.4798,6371.7
619,13574.0782,6787.0
620,14302.52254,7151.3
621,14002.74335,7001.4
622,13595.08184,6797.5
623,12975.47453,6487.7
624,12125.78191,6062.9
625,11721.93924,5861.0
626,10896.1144,5448.1
627,10449.30974,5224.7
628,10196.31138,5098.2
629,10097.02146,5048.5
630,10233.5451,5116.8
631,10684.1686,5342.1
632,11362.96798,5681.5
633,12170.65332,6085.3
634,12991.70461,6495.9
635,13365.95125,6683.0
636,13388.86431,6694.4
637,13231.33702,6615.7
638,12985.02164,6492.5
639,12732.02327,6366.0
640,12581.17897,6290.6
641,12688.10658,6344.1
642,13687.68879,6843.8
643,14794.19861,7397.1
644,14611.84884,7305.9
645,14183.18369,7091.6
646,13686.73408,6843.4
647,13017.4818,6508.7
648,12138.19315,6069.1
649,12286.17333,6143.1
650,11286.59112,5643.3
651,10692.761,5346.4
652,10362.43106,5181.2
653,10227.81684,5113.9
654,10311.83139,5155.9
655,10723.31174,5361.7
656,11519.54055,5759.8
657,12476.16078,6238.1
658,13536.84448,6768.4
659,14248.10403,7124.1
660,14577.47926,7288.7
661,14600.39231,7300.2
662,14450.50272,7225.3
663,14230.91923,7115.5
664,14136.40286,7068.2
665,14318.75263,7159.4
666,15423.35303,7711.7
667,16013.3643,8006.7
668,15715.49453,7857.7
669,15204.72425,7602.4
670,14686.31629,7343.2
671,13951.18897,6975.6
672,12948.74263,6474.4
673,12578.31483,6289.2
674,11675.15841,5837.6
675,11236.94615,5618.5
676,11030.72862,5515.4
677,11046.9587,5523.5
678,11438.39013,5719.2
679,12619.3674,6309.7
680,14707.31992,7353.7
681,15814.78446,7907.4
682,15881.61421,7940.8
683,15802.37322,7901.2
684,15751.77354,7875.9
685,15653.43833,7826.7
686,15464.40559,7732.2
687,15399.48526,7699.7
688,15289.69351,7644.8
689,15567.51436,7783.8
690,17066.41032,8533.2
691,18138.55055,9069.3
692,18062.17369,9031.1
693,17742.34557,8871.2
694,17136.10421,8568.1
695,16084.96761,8042.5
696,14546.92851,7273.5
697,12706.24608,6353.1
698,11677.06784,5838.5
699,11135.74681,5567.9
700,10906.61622,5453.3
701,10902.79737,5451.4
702,11272.27045,5636.1
703,12425.5611,6212.8
704,14469.59693,7234.8
705,15548.42014,7774.2
706,15691.62676,7845.8
707,15638.16296,7819.1
708,15542.69188,7771.3
709,15382.30046,7691.2
710,15140.75863,7570.4
711,15102.5702,7551.3
712,15149.35103,7574.7
713,15478.72625,7739.4
714,16820.09493,8410.0
715,17727.0702,8863.5
716,17623.00672,8811.5
717,17288.85794,8644.4
718,16783.81592,8391.9
719,15769.91305,7885.0
720,14262.42469,7131.2
