Gas-z1,Gas-z2,Gas turbine-z1,Gas turbine-z2,Wind-z1,Wind-z2,Solar-z1,Solar-z2,Nuclear-z1,Nuclear-z2,Coal-z1,Coal-z2,Battery-z1,Index,Investment_Cost,EV_SystemCost,CVaR_SystemCost,CVaR_OpCost,EV_OpCost,Expected_Power_Price,Cost_by_zone_baseZone1,Price_by_zone_baseZone1,Cost_by_zone_baseZone2,Price_by_zone_baseZone2,Expected_emissions,CO2_by_zone_baseZone1,CO2_by_zone_baseZone2
2921.7596887254363,1.0e-5,5074.308970427718,5975.415799265251,19212.757213794113,1.0e-5,11336.46883817247,1.0e-5,1.0e-5,15440.75697989708,1.0e-5,1122.7609124092755,1830.2238926643856,Sample 30,4.1114615676700463e9,4.611637810681008e9,5.013085019909872e9,1.3030706614686882e9,5.001762430109618e8,8.835151784162992,1.105027577306704e7,8.8882882021004,2.274501697261119e7,8.782015366225588,5.7867818812245615e6,2.32863948988763e6,3.4581423913369305e6
3310.3575999790874,1.0e-5,4298.090220366571,5979.115280418533,18801.17997221813,1.0e-5,6180.24795454418,1.0e-5,1311.9204463200936,16314.502355312312,1.0e-5,761.8228460611193,379.7636923663633,Sample 31,4.1439282473578553e9,4.638446198461152e9,5.026195509610028e9,1.270016573401049e9,4.945179511032967e8,8.608780079206051,1.167802940271317e7,8.82155353161101,2.2033601011916183e7,8.3960066268011,4.78074097479513e6,2.3258197521496257e6,2.4549212226454993e6
4261.9584803862745,1.0e-5,4524.018441302507,5874.866212367906,19207.072393013692,1.0e-5,7964.852718231301,1.0e-5,1.0e-5,15968.10932576703,1.0e-5,1509.300386248783,598.5908670347777,Sample 32,4.097870354257345e9,4.622149813936531e9,5.02265729628847e9,1.3252944243830643e9,5.242794596791855e8,8.563575260134426,1.3392888058441289e7,8.829643403570683,2.231659560914667e7,8.297507116698176,6.537393636964026e6,2.8034516464185105e6,3.733941990545508e6
1494.5360846865387,1.0e-5,7359.721552259954,5980.395857108373,21234.224731552138,1.0e-5,8780.115391776468,1.0e-5,1.0e-5,15751.675236030433,1.0e-5,905.2964327770172,83.90712894930031,Sample 33,4.0740406101046543e9,4.59943229421779e9,5.0198668472458315e9,1.366260790169218e9,5.253916841131357e8,9.083169443205216,1.0014735042043561e7,9.158914861709725,2.5377733225494888e7,9.007424024700695,5.791810257510286e6,2.1103656591002964e6,3.681444598409991e6
3553.510024536655,1.0e-5,6567.377320537673,5151.963195443656,19887.718096808596,1.0e-5,9330.864250017263,1.0e-5,1.0e-5,15503.937975147432,1.0e-5,1169.9325280601215,479.8898909098856,Sample 34,4.077203894105295e9,4.606346617147006e9,5.01685705729776e9,1.3501636033432174e9,5.291427230417111e8,8.88316991144718,1.32301544060811e7,8.957578303591685,2.268117015792856e7,8.80876151930267,6.306943845399151e6,2.7526461902156337e6,3.554297655183513e6
5887.131089044532,1.0e-5,1900.511410648366,6125.43333297314,22867.772177515344,1.0e-5,10199.224427576033,1.0e-5,1.0e-5,14905.512362737169,1.0e-5,1680.4467536121651,799.0777647340954,Sample 35,4.190755287364134e9,4.652882408085198e9,5.028784664034817e9,1.2139316326203008e9,4.621271207210648e8,8.285742078050832,1.2678658547375614e7,8.467436867002732,1.821858733676263e7,8.104047289098931,6.1643398214392895e6,2.6699541191933583e6,3.4943857022459293e6
2052.5988735961864,1.0e-5,6054.008623238721,5232.855812417515,21852.865620707813,1.0e-5,9948.283416414832,1.0e-5,1.0e-5,15305.456028699851,1.0e-5,2002.6674317397553,1070.29270835811,Sample 36,4.1839026364280677e9,4.6458504585689535e9,5.013909551945285e9,1.1980660088935487e9,4.6194782214088583e8,8.144961237786182,8.379999190119784e6,8.238498334551569,2.2575555083892763e7,8.051424141020794,6.351592643140367e6,1.8098471623198024e6,4.5417454808205655e6
4238.7669628829135,1.0e-5,4046.2038519989965,6407.610910386475,20652.844760056505,1.0e-5,11192.781677430683,1.0e-5,1.0e-5,15582.206824348466,1.0e-5,620.8556508337227,640.7364615126154,Sample 37,4.125322182749343e9,4.61423293961072e9,5.014944342876417e9,1.2903335633927715e9,4.889107568613768e8,8.71349405918925,1.319951636438218e7,8.899763132283129,1.9730903043619175e7,8.52722498609536,4.994806962637537e6,2.7198655389973093e6,2.2749414236402153e6
3398.998328410147,1.0e-5,5283.087671393318,5341.178903118394,19990.411118056123,1.0e-5,10252.680123786464,1.0e-5,1.0e-5,15355.352568682432,1.0e-5,1711.7477336041175,648.2911064434097,Sample 38,4.111288882188253e9,4.6122985169580555e9,5.011703589617855e9,1.2998197800894017e9,5.01009634769803e8,8.695548398256669,1.1337701930555899e7,8.79083540625919,2.2550284978749175e7,8.600261390254149,6.578831431451012e6,2.3770475672711045e6,4.201783864179905e6
3591.968457602029,1.0e-5,4610.114527024198,5904.456807869663,20521.79622714418,1.0e-5,9366.30884370935,1.0e-5,1.0e-5,15768.724621716374,1.0e-5,949.3628708206675,1139.858930633007,Sample 39,4.1149789358276467e9,4.612087017600357e9,5.010798698416763e9,1.2945314434055226e9,4.9710808177270985e8,8.962544654925438,1.2238935133692982e7,9.17561653833229,2.126173770183142e7,8.749472771518594,5.4956343007284785e6,2.555608177894718e6,2.940026122833753e6
2016.9342318526826,1.0e-5,6153.526311007499,6015.1274668819015,21154.20664692129,1.0e-5,10197.432735987082,1.0e-5,1.0e-5,15115.017913851147,1.0e-5,1459.26582996086,1046.7161043104875,Sample 40,4.1044337359718666e9,4.607550211431942e9,5.009327679687498e9,1.3066714119711869e9,5.031164754600749e8,8.710068652425962,9.57290931120816e6,8.799627440243649,2.4228333398923412e7,8.620509864608279,6.365099157726783e6,2.025939352647792e6,4.339159805078977e6
3137.5499849348175,1.0e-5,5318.857525797069,5627.2375551926825,20834.506049854564,1.0e-5,10354.14672342537,1.0e-5,1.0e-5,15435.655806414507,1.0e-5,1226.082433900515,1127.7140616863378,Sample 41,4.1334496017271137e9,4.619326346610617e9,5.009113409947321e9,1.265450871556911e9,4.8587674488350314e8,8.450716031547996,1.0970560136517594e7,8.502197914303721,2.17148138499192e7,8.39923414879227,5.766428703510841e6,2.306507406103544e6,3.4599212974072965e6
3110.900184284899,1.0e-5,5331.5504781975615,5873.761283180085,19820.10207719751,1.0e-5,10061.60912417773,1.0e-5,1.0e-5,15589.066890657248,1.0e-5,1122.4282501822045,958.2376719185453,Sample 42,4.092542579442622e9,4.60202088788032e9,5.007708475156967e9,1.3208534829909909e9,5.094783084376979e8,8.688927038248272,1.1839984533934033e7,8.76215605776098,2.2609433606881257e7,8.61569801873556,5.905951162781487e6,2.4620895781608354e6,3.4438615846206336e6
3579.525178614835,1.0e-5,4705.403915922188,5871.803859820563,20572.73297718894,1.0e-5,9653.81811253795,1.0e-5,1.0e-5,15245.104722971633,1.0e-5,1573.3240767701764,918.7621057490296,Sample 43,4.102655961596012e9,4.608739986462908e9,5.009080100659822e9,1.306764253260725e9,5.060840248668952e8,8.786402903675704,1.1889840950269395e7,8.904191080025209,2.226274951831292e7,8.668614727326199,6.555104219403654e6,2.4848669679442e6,4.0702372514594616e6
3268.9618053391014,1.0e-5,5111.262788410875,5784.577419546867,20442.58107726213,1.0e-5,10205.608996361147,1.0e-5,1.0e-5,15271.511381699547,1.0e-5,1484.4518488663084,943.0946513219297,Sample 44,4.108873163976402e9,4.609687500162236e9,5.007728137351465e9,1.2968956105642931e9,5.008143361858347e8,8.622717586704475,1.1305416984894173e7,8.684497307498425,2.2483565950023673e7,8.560937865910523,6.341201497418481e6,2.3694818144035507e6,3.9717196830149186e6
3213.7502288190617,1.0e-5,5124.331187763906,5764.258593557699,19924.962340219503,1.0e-5,10596.568002045024,1.0e-5,1.0e-5,15394.506033669679,1.0e-5,1396.8916501056697,1008.984324139252,Sample 45,4.109961558797035e9,4.609556731255944e9,5.008459796248234e9,1.2974013024434862e9,4.995951724589092e8,8.72579477987818,1.128672333754661e7,8.798696640327664,2.2468471393458493e7,8.652892919428695,6.158385892905531e6,2.3650485052923094e6,3.7933373876132136e6
3734.245910610672,1.0e-5,4607.974082535375,5864.955845219061,20177.376383826246,1.0e-5,10316.718593997877,1.0e-5,1.0e-5,15435.018931008963,1.0e-5,1277.413006402413,1014.3745912801587,Sample 46,4.114407480273147e9,4.6118894131507845e9,5.007892939686081e9,1.2894889859482307e9,4.974819328776376e8,8.561187107582448,1.2012251001136627e7,8.64121968872086,2.158620350670423e7,8.48115452644403,5.992885960398434e6,2.513147725345889e6,3.4797382350525535e6
3181.8007032530004,1.0e-5,5183.618716781542,5786.359464510648,20131.757293767183,1.0e-5,10065.22248191621,1.0e-5,1.0e-5,15532.21243845297,1.0e-5,1259.1613794264606,1007.5025991091708,Sample 47,4.1088320871924295e9,4.60913389353158e9,5.007689939083849e9,1.2974138974436884e9,5.003018063391507e8,8.653454264419242,1.146101216446627e7,8.747290698886784,2.2321059381200105e7,8.55961782995169,5.972312424190024e6,2.395495012173709e6,3.57681741201631e6
3461.7311817239406,1.0e-5,4936.442875013706,5814.708110423577,20431.923212859707,1.0e-5,10084.059919431651,1.0e-5,1.0e-5,15438.015532158455,1.0e-5,1282.9344641083792,1006.5933291491747,Sample 48,4.115353420471702e9,4.612465666993766e9,5.00784547100172e9,1.2878718545379739e9,4.971122465220639e8,8.46898704169292,1.168178158368121e7,8.5226312984247,2.185664356013557e7,8.415342784961142,5.998335277696292e6,2.445842727576192e6,3.552492550120091e6
