Time_index,Demand-z1,Demand-z2
229,14500.18527,7250.1
230,14280.41434,7140.2
231,14127.32604,7063.7
232,13872.80501,6936.4
233,13665.24358,6832.6
234,13650.21651,6825.1
235,13851.2036,6925.6
236,14007.10947,7003.6
237,14776.30771,7388.2
238,14835.47681,7417.7
239,13945.1228,6972.6
240,12605.83501,6302.9
241,10527.40311,5263.7
242,9730.029105,4865.0
243,9273.581794,4636.8
244,9035.966218,4518.0
245,8996.520155,4498.3
246,9253.858762,4626.9
247,10083.1653,5041.6
248,11364.22318,5682.1
249,12557.93621,6279.0
250,13118.63384,6559.3
251,13471.77003,6735.9
252,13730.04783,6865.0
253,13849.32521,6924.7
254,13818.33188,6909.2
255,13825.84541,6912.9
256,13720.65591,6860.3
257,13596.68256,6798.3
258,13572.26357,6786.1
259,13521.5472,6760.8
260,13362.82376,6681.4
261,13629.55428,6814.8
262,13937.60926,6968.8
263,13096.09323,6548.0
264,11811.27857,5905.6
265,10701.15363,5350.6
266,9885.934977,4943.0
267,9483.960802,4742.0
268,9268.885834,4634.4
269,9227.561386,4613.8
270,9504.623026,4752.3
271,10452.26775,5226.1
272,12009.44809,6004.7
273,13176.86374,6588.4
274,13573.20276,6786.6
275,13785.46016,6892.7
276,13945.1228,6972.6
277,13937.60926,6968.8
278,13838.9941,6919.5
279,13796.73046,6898.4
280,13638.00701,6819.0
281,13484.91872,6742.5
282,13501.82417,6750.9
283,13587.29064,6793.6
284,13601.37852,6800.7
285,13994.89997,6997.4
286,14353.67131,7176.8
287,13456.74296,6728.4
288,12077.06991,6038.5
289,10684.24818,5342.1
290,9844.610529,4922.3
291,9381.588874,4690.8
292,9137.398954,4568.7
293,9070.716322,4535.4
294,9343.082002,4671.5
295,10175.20611,5087.6
296,11807.52181,5903.8
297,13199.40435,6599.7
298,13818.33188,6909.2
299,14249.421,7124.7
300,14629.79376,7314.9
301,14855.19984,7427.6
302,14911.55136,7455.8
303,14926.57843,7463.3
304,14796.96994,7398.5
305,14652.33437,7326.2
306,14636.36811,7318.2
307,14680.51013,7340.3
308,14570.62467,7285.3
309,14575.32063,7287.7
310,14679.57094,7339.8
311,13740.37894,6870.2
312,12314.68549,6157.3
313,10667.34272,5333.7
314,9816.434769,4908.2
315,9361.865842,4680.9
316,9111.101578,4555.6
317,9053.810866,4526.9
318,9301.757554,4650.9
319,10047.476,5023.7
320,11678.8525,5839.4
321,13138.35687,6569.2
322,13828.66299,6914.3
323,14302.95495,7151.5
324,14699.29397,7349.6
325,14913.42975,7456.7
326,15001.71379,7500.9
327,15079.66673,7539.8
328,14989.5043,7494.8
329,14863.65257,7431.8
330,14892.76752,7446.4
331,14933.15278,7466.6
332,14836.416,7418.2
333,14778.1861,7389.1
334,14832.65923,7416.3
335,13925.39976,6962.7
336,12444.29398,6222.1
337,11492.89249,5746.4
338,10555.57887,5277.8
339,9991.124481,4995.6
340,9692.461425,4846.2
341,9585.393538,4792.7
342,9807.982041,4904.0
343,10423.1528,5211.6
344,11940.88707,5970.4
345,13465.19568,6732.6
346,14340.52263,7170.3
347,14889.01075,7444.5
348,15343.57968,7671.8
349,15656.33062,7828.2
350,15808.47972,7904.2
351,16004.77085,8002.4
352,16033.8858,8016.9
353,15963.4464,7981.7
354,15964.38559,7982.2
355,15920.24357,7960.1
356,15668.54011,7834.3
357,15480.70171,7740.4
358,15695.77668,7847.9
359,15375.51221,7687.8
360,14001.47432,7000.7
361,14667.36144,7333.7
362,13379.72921,6689.9
363,12547.6051,6273.8
364,12006.63051,6003.3
365,11722.05533,5861.0
366,11777.46766,5888.7
367,12254.5772,6127.3
368,13713.14237,6856.6
369,15445.95161,7723.0
370,16788.99617,8394.5
371,17916.96576,8958.5
372,19017.69878,9508.8
373,19862.97158,9931.5
374,20327.87162,10163.9
375,20824.70418,10412.4
376,21168.44846,10584.2
377,21383.52342,10691.8
378,21534.73334,10767.4
379,21350.6517,10675.3
380,20749.56882,10374.8
381,19814.13359,9907.1
382,19378.34851,9689.2
383,18688.98158,9344.5
384,16951.47638,8475.7
385,13698.1153,6849.1
386,12489.3752,6244.7
387,11757.74463,5878.9
388,11291.9054,5646.0
389,11085.28316,5542.6
390,11207.37812,5603.7
391,11854.48141,5927.2
392,13073.55262,6536.8
393,14595.04366,7297.5
394,15679.81042,7839.9
395,16460.27897,8230.1
396,17118.65256,8559.3
397,17533.77542,8766.9
398,17790.17484,8895.1
399,18053.1486,9026.6
400,18046.57425,9023.3
401,17859.67505,8929.8
402,17693.43806,8846.7
403,17506.53885,8753.3
404,17188.15277,8594.1
405,16947.71961,8473.9
406,17040.69962,8520.3
407,16280.8933,8140.4
408,14872.1053,7436.1
409,17234.17317,8617.1
410,15731.46598,7865.7
411,14750.94953,7375.5
412,14064.40018,7032.2
413,13599.50014,6799.8
414,13419.17528,6709.6
415,13485.85791,6742.9
416,13917.88623,6958.9
417,15178.28189,7589.1
418,16791.81374,8395.9
419,18364.02115,9182.0
420,19702.36975,9851.2
421,20707.30518,10353.7
422,21333.74625,10666.9
423,21672.79456,10836.4
424,21875.66003,10937.8
425,21896.32226,10948.2
426,21721.63254,10860.8
427,21313.08402,10656.5
428,20592.72376,10296.4
429,19881.75542,9940.9
430,19770.93076,9885.5
431,19039.3002,9519.7
432,17699.07321,8849.5
433,16023.55469,8011.8
434,14825.1457,7412.6
435,14067.21775,7033.6
436,13635.18944,6817.6
437,13421.05366,6710.5
438,13587.29064,6793.6
439,14274.77919,7137.4
440,15514.51262,7757.3
441,17218.20691,8609.1
442,18567.82581,9283.9
443,19535.19357,9767.6
444,20100.58715,10050.3
445,20534.49386,10267.2
446,20794.65004,10397.3
447,21050.11026,10525.1
448,21146.84704,10573.4
449,21186.2931,10593.1
450,21101.76582,10550.9
451,20735.48094,10367.7
452,19940.92451,9970.5
453,19099.40848,9549.7
454,18873.06321,9436.5
455,17819.28979,8909.6
456,15985.98701,7993.0
457,15514.51262,7757.3
458,14188.37352,7094.2
459,13391.93871,6696.0
460,12892.28856,6446.1
461,12664.06491,6332.0
462,12775.82876,6387.9
463,13513.09448,6756.5
464,14760.34145,7380.2
465,16396.41391,8198.2
466,17803.32353,8901.7
467,19103.16525,9551.6
468,20352.29061,10176.1
469,21312.14483,10656.1
470,21931.07236,10965.5
471,22451.38473,11225.7
472,22663.64212,11331.8
473,22692.75707,11346.4
474,22556.57423,11278.3
475,22150.84329,11075.4
476,21391.97615,10696.0
477,20856.63671,10428.3
478,20810.6163,10405.3
479,19759.66046,9879.8
480,18031.54718,9015.8
481,14729.34811,7364.7
482,13465.19568,6732.6
483,12681.90956,6341.0
484,12201.98245,6101.0
485,11980.33313,5990.2
486,12078.94829,6039.5
487,12805.8829,6402.9
488,14024.95411,7012.5
489,15376.4514,7688.2
490,16481.88038,8240.9
491,17494.32936,8747.2
492,18443.85247,9221.9
493,19112.55717,9556.3
494,19530.49761,9765.2
495,19932.47179,9966.2
496,20130.6413,10065.3
497,20217.98615,10109.0
498,20255.55383,10127.8
499,20050.80998,10025.4
500,19383.98366,9692.0
501,18794.17108,9397.1
502,18748.15068,9374.1
503,17673.71503,8836.9
504,16000.07489,8000.0
505,12100.54971,6050.3
506,11096.55346,5548.3
507,10499.22735,5249.6
508,10139.51682,5069.8
509,10001.45559,5000.7
510,10168.63177,5084.3
511,10998.8775,5499.4
512,12350.37478,6175.2
513,13630.49348,6815.2
514,14553.71921,7276.9
515,15310.70796,7655.4
516,15974.7167,7987.4
517,16400.17068,8200.1
518,16672.53636,8336.3
519,17039.76043,8519.9
520,17249.20025,8624.6
521,17371.29521,8685.6
522,17471.78875,8735.9
523,17291.46389,8645.7
524,16795.57051,8397.8
525,16815.29354,8407.6
526,16789.93536,8395.0
527,15682.62799,7841.3
528,14178.04241,7089.0
529,14641.06407,7320.5
530,13472.70922,6736.4
531,12715.72047,6357.9
532,12244.24609,6122.1
533,11981.27233,5990.6
534,11951.21818,5975.6
535,12285.57053,6142.8
536,12843.45058,6421.7
537,13776.06824,6888.0
538,15073.09239,7536.5
539,16190.73086,8095.4
540,17012.52386,8506.3
541,17468.03198,8734.0
542,17702.82998,8851.4
543,17734.76251,8867.4
544,17694.37725,8847.2
545,17647.41765,8823.7
546,17644.60008,8822.3
547,17625.81624,8812.9
548,17638.96493,8819.5
549,17746.03281,8873.0
550,17224.78125,8612.4
551,16185.09571,8092.5
552,14736.86165,7368.4
553,10585.63302,5292.8
554,9789.198201,4894.6
555,9362.805034,4681.4
556,9135.52057,4567.8
557,9096.074506,4548.0
558,9351.53473,4675.8
559,10331.11198,5165.6
560,12149.38769,6074.7
561,13199.40435,6599.7
562,13584.47307,6792.2
563,13873.7442,6936.9
564,14185.55595,7092.8
565,14322.67798,7161.3
566,14346.15778,7173.1
567,14436.32021,7218.2
568,14397.81334,7198.9
569,14349.91455,7175.0
570,14419.41475,7209.7
571,14483.27981,7241.6
572,14752.82791,7376.4
573,15229.93745,7615.0
574,14576.25982,7288.1
575,13478.34437,6739.2
576,12055.46849,6027.7
577,10450.38937,5225.2
578,9716.880417,4858.4
579,9349.656346,4674.8
580,9173.08825,4586.5
581,9173.08825,4586.5
582,9464.23777,4732.1
583,10488.89624,5244.4
584,12435.84125,6217.9
585,13568.5068,6784.3
586,14023.07573,7011.5
587,14379.96869,7190.0
588,14683.32771,7341.7
589,14807.30105,7403.7
590,14786.63883,7393.3
591,14795.09155,7397.5
592,14661.72629,7330.9
593,14556.53679,7278.3
594,14640.12487,7320.1
595,15083.4235,7541.7
596,15824.44598,7912.2
597,15605.61425,7802.8
598,14856.13903,7428.1
599,13701.87207,6850.9
600,12286.50973,6143.3
601,12000.05617,6000.0
602,11205.49974,5602.7
603,10790.37687,5395.2
604,10646.6805,5323.3
605,10672.03868,5336.0
606,11032.68841,5516.3
607,12165.35396,6082.7
608,14069.09614,7034.5
609,14988.56511,7494.3
610,15090.93703,7545.5
611,14996.07864,7498.0
612,14896.52429,7448.3
613,14723.71296,7361.9
614,14554.6584,7277.3
615,14441.01617,7220.5
616,14302.95495,7151.5
617,14418.47556,7209.2
618,15553.0195,7776.5
619,16517.56968,8258.8
620,16442.43432,8221.2
621,16049.85206,8024.9
622,15432.80292,7716.4
623,14452.28647,7226.1
624,13117.69464,6558.8
625,11661.94705,5831.0
626,10746.23485,5373.1
627,10213.71298,5106.9
628,9922.563465,4961.3
629,9819.252345,4909.6
630,9929.137809,4964.6
631,10410.00411,5205.0
632,11120.97246,5560.5
633,11995.36021,5997.7
634,12979.63342,6489.8
635,13607.95287,6804.0
636,13883.13612,6941.6
637,13874.6834,6937.3
638,13392.8779,6696.4
639,12611.47016,6305.7
640,11920.22485,5960.1
641,11579.29815,5789.6
642,12019.7792,6009.9
643,12538.21318,6269.1
644,12541.96995,6271.0
645,12511.91581,6256.0
646,12450.86833,6225.4
647,12119.33355,6059.7
648,11579.29815,5789.6
649,10859.87708,5429.9
650,10062.50307,5031.3
651,9577.880002,4788.9
652,9330.872506,4665.4
653,9235.074922,4617.5
654,9328.994122,4664.5
655,9717.819609,4858.9
656,10411.8825,5205.9
657,11200.80378,5600.4
658,12221.70548,6110.9
659,12928.91705,6464.5
660,13166.53263,6583.3
661,13199.40435,6599.7
662,13135.53929,6567.8
663,12976.81584,6488.4
664,12932.67382,6466.3
665,13160.89748,6580.4
666,14368.69839,7184.3
667,15278.77543,7639.4
668,15151.98451,7576.0
669,14792.27398,7396.1
670,14379.0295,7189.5
671,13752.58844,6876.3
672,12860.35604,6430.2
673,12275.23942,6137.6
674,11262.79045,5631.4
675,10693.6401,5346.8
676,10394.03785,5197.0
677,10299.17946,5149.6
678,10390.28108,5195.1
679,10792.25526,5396.1
680,11552.06158,5776.0
681,12433.02368,6216.5
682,13461.43892,6730.7
683,14154.56261,7077.3
684,14397.81334,7198.9
685,14461.67839,7230.8
686,14360.24566,7180.1
687,14252.23858,7126.1
688,14227.81959,7113.9
689,14473.88789,7236.9
690,15741.79709,7870.9
691,16748.61091,8374.3
692,16693.19858,8346.6
693,16344.75835,8172.4
694,15910.85165,7955.4
695,15282.5322,7641.3
696,14278.53595,7139.3
697,13074.49181,6537.2
698,12080.82668,6040.4
699,11464.71673,5732.4
700,11123.79003,5561.9
701,10974.4585,5487.2
702,10999.81669,5499.9
703,11292.84459,5646.4
704,11896.74505,5948.4
705,12557.93621,6279.0
706,13397.57386,6698.8
707,13949.81876,6974.9
708,14154.56261,7077.3
709,14271.02242,7135.5
710,14322.67798,7161.3
711,14225.00201,7112.5
712,14115.11655,7057.6
713,14213.73171,7106.9
714,15506.0599,7753.0
715,16561.7117,8280.9
716,16548.56302,8274.3
717,16250.83915,8125.4
718,15848.86498,7924.4
719,15114.41683,7557.2
720,14031.52846,7015.8
