Time_Index,Gas,Gas turbine,Wind,Solar,Nuclear,Coal
134,1,1,0.46508269,0.595755815,1,1
135,1,1,0.465149497,0.635886744,1,1
136,1,1,0.445133061,0.469687142,1,1
137,1,1,0.503983764,0.104177458,1,1
138,1,1,0.590148893,3.11E-05,1,1
139,1,1,0.623070627,0,1,1
140,1,1,0.62461365,0,1,1
141,1,1,0.620013186,0,1,1
142,1,1,0.608081898,0,1,1
143,1,1,0.584311138,0,1,1
144,1,1,0.562022966,0,1,1
145,1,1,0.495114342,0,1,1
146,1,1,0.53131535,0,1,1
147,1,1,0.569244523,0,1,1
148,1,1,0.597554648,0,1,1
149,1,1,0.629177346,0,1,1
150,1,1,0.66473588,0,1,1
151,1,1,0.686328019,0.047233879,1,1
152,1,1,0.685889954,0.34803969,1,1
153,1,1,0.661806779,0.618446866,1,1
154,1,1,0.642064437,0.698777946,1,1
155,1,1,0.641947353,0.708321656,1,1
156,1,1,0.65481375,0.702661434,1,1
157,1,1,0.666742685,0.721957308,1,1
158,1,1,0.688168242,0.770490264,1,1
159,1,1,0.715537196,0.802418225,1,1
160,1,1,0.760164321,0.738049125,1,1
161,1,1,0.843604529,0.36676117,1,1
162,1,1,0.899420068,0.034225404,1,1
163,1,1,0.90934825,0,1,1
164,1,1,0.910620557,0,1,1
165,1,1,0.911960698,0,1,1
166,1,1,0.907911052,0,1,1
167,1,1,0.902320951,0,1,1
168,1,1,0.897812776,0,1,1
169,1,1,0.711149425,0,1,1
170,1,1,0.694738207,0,1,1
171,1,1,0.680858569,0,1,1
172,1,1,0.658090243,0,1,1
173,1,1,0.626640805,0,1,1
174,1,1,0.597576561,0.000103,1,1
175,1,1,0.555729252,0.121999469,1,1
176,1,1,0.440487993,0.578165613,1,1
177,1,1,0.303522048,0.808559336,1,1
178,1,1,0.216283678,0.817797735,1,1
179,1,1,0.181219863,0.763983708,1,1
180,1,1,0.167837792,0.728808033,1,1
181,1,1,0.155309228,0.742474252,1,1
182,1,1,0.139313771,0.77628316,1,1
183,1,1,0.113098101,0.783955954,1,1
184,1,1,0.09149439,0.66475124,1,1
185,1,1,0.095849942,0.336755258,1,1
186,1,1,0.127901482,0.038490201,1,1
187,1,1,0.167175953,0,1,1
188,1,1,0.198967722,0,1,1
189,1,1,0.241772328,0,1,1
190,1,1,0.272580589,0,1,1
191,1,1,0.292548891,0,1,1
192,1,1,0.314378676,0,1,1
193,1,1,0.575386975,0,1,1
194,1,1,0.494074755,0,1,1
195,1,1,0.409856959,0,1,1
196,1,1,0.354605053,0,1,1
197,1,1,0.324834524,0,1,1
198,1,1,0.313870984,0.006466159,1,1
199,1,1,0.279869497,0.139476703,1,1
200,1,1,0.211217636,0.404267318,1,1
201,1,1,0.159507835,0.544176023,1,1
202,1,1,0.133957355,0.592373788,1,1
203,1,1,0.12162144,0.604450165,1,1
204,1,1,0.116182527,0.610500829,1,1
205,1,1,0.122011614,0.596302936,1,1
206,1,1,0.124001163,0.577839908,1,1
207,1,1,0.125212834,0.525426976,1,1
208,1,1,0.126511527,0.408453495,1,1
209,1,1,0.117633117,0.216030411,1,1
210,1,1,0.148953536,0.042884204,1,1
211,1,1,0.175943724,1.10E-06,1,1
212,1,1,0.172831341,0,1,1
213,1,1,0.161286812,0,1,1
214,1,1,0.14685537,0,1,1
215,1,1,0.142043165,0,1,1
216,1,1,0.147575235,0,1,1
217,1,1,0.758758159,0,1,1
218,1,1,0.715124569,0,1,1
219,1,1,0.721784601,0,1,1
220,1,1,0.732993817,0,1,1
221,1,1,0.74967268,0,1,1
222,1,1,0.765089039,0.056151798,1,1
223,1,1,0.738047668,0.486702705,1,1
224,1,1,0.729625692,0.89188402,1,1
225,1,1,0.741272889,0.958125403,1,1
226,1,1,0.757101887,0.959048457,1,1
227,1,1,0.773254163,0.925834796,1,1
228,1,1,0.788609908,0.898475895,1,1
229,1,1,0.80515739,0.900052562,1,1
230,1,1,0.800173066,0.928871931,1,1
231,1,1,0.790296107,0.955475852,1,1
232,1,1,0.769952793,0.914203335,1,1
233,1,1,0.710293854,0.685817889,1,1
234,1,1,0.65019114,0.204622334,1,1
235,1,1,0.716585621,0.003743539,1,1
236,1,1,0.714230955,0,1,1
237,1,1,0.677582721,0,1,1
238,1,1,0.633874268,0,1,1
239,1,1,0.597761169,0,1,1
240,1,1,0.530655531,0,1,1
241,1,1,0.460614395,0,1,1
242,1,1,0.437757606,0,1,1
243,1,1,0.412315912,0,1,1
244,1,1,0.387270217,0,1,1
245,1,1,0.352906814,0.001558587,1,1
246,1,1,0.300887056,0.101565235,1,1
247,1,1,0.197159275,0.421542997,1,1
248,1,1,0.107600228,0.645068697,1,1
249,1,1,0.09594634,0.717175251,1,1
250,1,1,0.128847363,0.711915426,1,1
251,1,1,0.190454168,0.669360619,1,1
252,1,1,0.274257763,0.626805939,1,1
253,1,1,0.361185174,0.60981387,1,1
254,1,1,0.458154883,0.624748348,1,1
255,1,1,0.533306486,0.612747365,1,1
256,1,1,0.570343703,0.574628597,1,1
257,1,1,0.569066772,0.480444453,1,1
258,1,1,0.54986064,0.211504094,1,1
259,1,1,0.647012119,0.016832893,1,1
260,1,1,0.719019045,0,1,1
261,1,1,0.7300604,0,1,1
262,1,1,0.722755689,0,1,1
263,1,1,0.694046352,0,1,1
264,1,1,0.66149942,0,1,1
265,1,1,0.731949851,0,1,1
266,1,1,0.701147253,0,1,1
267,1,1,0.673399222,0,1,1
268,1,1,0.661862944,0,1,1
269,1,1,0.641876412,0.00463201,1,1
270,1,1,0.587089698,0.159304121,1,1
271,1,1,0.431914078,0.518157408,1,1
272,1,1,0.405341005,0.687257984,1,1
273,1,1,0.456589663,0.712679345,1,1
274,1,1,0.500871347,0.687497828,1,1
275,1,1,0.531297715,0.64438208,1,1
276,1,1,0.541663808,0.608988195,1,1
277,1,1,0.526376871,0.578709682,1,1
278,1,1,0.483071603,0.557250727,1,1
279,1,1,0.467554186,0.514718973,1,1
280,1,1,0.426146713,0.464962412,1,1
281,1,1,0.388098621,0.359853269,1,1
282,1,1,0.349457669,0.171051973,1,1
283,1,1,0.3526647,0.018311465,1,1
284,1,1,0.389805486,0,1,1
285,1,1,0.425314195,0,1,1
286,1,1,0.458818395,0,1,1
287,1,1,0.471514274,0,1,1
288,1,1,0.457925417,0,1,1
289,1,1,0.401024825,0,1,1
290,1,1,0.379701768,0,1,1
291,1,1,0.35804152,0,1,1
292,1,1,0.339922819,0,1,1
293,1,1,0.335954599,0.007516657,1,1
294,1,1,0.353583222,0.065576992,1,1
295,1,1,0.341639272,0.146552561,1,1
296,1,1,0.30988515,0.234594779,1,1
297,1,1,0.328620185,0.31509004,1,1
298,1,1,0.401899294,0.379189659,1,1
299,1,1,0.493864274,0.404708857,1,1
300,1,1,0.556663023,0.408689929,1,1
301,1,1,0.604667279,0.390958303,1,1
302,1,1,0.652797083,0.353256532,1,1
303,1,1,0.668336173,0.294242368,1,1
304,1,1,0.678652379,0.221088347,1,1
305,1,1,0.677973928,0.150243721,1,1
306,1,1,0.655039029,0.074669864,1,1
307,1,1,0.674570077,0.015866849,1,1
308,1,1,0.670508743,2.16E-05,1,1
309,1,1,0.625677509,0,1,1
310,1,1,0.576302099,0,1,1
311,1,1,0.532321587,0,1,1
312,1,1,0.471240618,0,1,1
313,1,1,0.352270226,0,1,1
314,1,1,0.317177292,0,1,1
315,1,1,0.282740977,0,1,1
316,1,1,0.254262401,0,1,1
317,1,1,0.23194733,0.013469641,1,1
318,1,1,0.199078667,0.081679714,1,1
319,1,1,0.150047223,0.154406267,1,1
320,1,1,0.11697165,0.227864967,1,1
321,1,1,0.103018111,0.306637473,1,1
322,1,1,0.09470199,0.387284324,1,1
323,1,1,0.090607008,0.446179915,1,1
324,1,1,0.106792974,0.476760507,1,1
325,1,1,0.140076817,0.470653533,1,1
326,1,1,0.156313827,0.434883174,1,1
327,1,1,0.152675063,0.38010108,1,1
328,1,1,0.136029638,0.313463865,1,1
329,1,1,0.114961457,0.230335778,1,1
330,1,1,0.098626011,0.124860043,1,1
331,1,1,0.101964006,0.036089961,1,1
332,1,1,0.10252172,0.000376032,1,1
333,1,1,0.086787033,0,1,1
334,1,1,0.063273097,0,1,1
335,1,1,0.046352348,0,1,1
336,1,1,0.043193535,0,1,1
337,1,1,0.638681078,0,1,1
338,1,1,0.61859631,0,1,1
339,1,1,0.614684382,0,1,1
340,1,1,0.593625575,0.000156441,1,1
341,1,1,0.587889465,0.043608247,1,1
342,1,1,0.532014794,0.261258027,1,1
343,1,1,0.453700061,0.529424747,1,1
344,1,1,0.451931649,0.666839555,1,1
345,1,1,0.465948444,0.737504451,1,1
346,1,1,0.5038409,0.781278267,1,1
347,1,1,0.544845012,0.815948328,1,1
348,1,1,0.579638482,0.828905893,1,1
349,1,1,0.597219558,0.840333055,1,1
350,1,1,0.619885262,0.835787946,1,1
351,1,1,0.630780675,0.834024867,1,1
352,1,1,0.633713699,0.797931102,1,1
353,1,1,0.599107387,0.672922823,1,1
354,1,1,0.482295364,0.461969189,1,1
355,1,1,0.4539156,0.166106788,1,1
356,1,1,0.546484892,0.009008423,1,1
357,1,1,0.582173691,0,1,1
358,1,1,0.573884018,0,1,1
359,1,1,0.562743896,0,1,1
360,1,1,0.576265709,0,1,1
361,1,1,0.445576568,0,1,1
362,1,1,0.422790656,0,1,1
363,1,1,0.396995907,0,1,1
364,1,1,0.368443444,0,1,1
365,1,1,0.340344143,0.038528961,1,1
366,1,1,0.283919963,0.301200178,1,1
367,1,1,0.184155272,0.604301893,1,1
368,1,1,0.116355666,0.728805033,1,1
369,1,1,0.093495219,0.783651962,1,1
370,1,1,0.082155403,0.805433236,1,1
371,1,1,0.081473104,0.817272071,1,1
372,1,1,0.101269124,0.805598179,1,1
373,1,1,0.135332206,0.793690062,1,1
374,1,1,0.187574725,0.779516099,1,1
375,1,1,0.236339062,0.744519406,1,1
376,1,1,0.25932917,0.704433939,1,1
377,1,1,0.289523996,0.652910038,1,1
378,1,1,0.259874159,0.47797529,1,1
379,1,1,0.315484622,0.158205485,1,1
380,1,1,0.335094632,0.006746041,1,1
381,1,1,0.335915674,0,1,1
382,1,1,0.325906737,0,1,1
383,1,1,0.331163834,0,1,1
384,1,1,0.342647882,0,1,1
385,1,1,0.241243256,0,1,1
386,1,1,0.215205219,0,1,1
387,1,1,0.195383986,0,1,1
388,1,1,0.180086951,0,1,1
389,1,1,0.162365257,0.00574727,1,1
390,1,1,0.144945108,0.100512208,1,1
391,1,1,0.089797165,0.244259673,1,1
392,1,1,0.062642445,0.344508754,1,1
393,1,1,0.060622237,0.42508596,1,1
394,1,1,0.06737363,0.518935679,1,1
395,1,1,0.075293915,0.609303095,1,1
396,1,1,0.091866203,0.654590743,1,1
397,1,1,0.112060458,0.663938876,1,1
398,1,1,0.138677544,0.672826699,1,1
399,1,1,0.168408501,0.649801834,1,1
400,1,1,0.181359782,0.578528733,1,1
401,1,1,0.184708946,0.468338392,1,1
402,1,1,0.194685533,0.272266844,1,1
403,1,1,0.241213209,0.055939467,1,1
404,1,1,0.26392066,2.29E-05,1,1
405,1,1,0.244081714,0,1,1
406,1,1,0.215742018,0,1,1
407,1,1,0.201379112,0,1,1
408,1,1,0.18424419,0,1,1
409,1,1,0.506036672,0,1,1
410,1,1,0.510766706,0,1,1
411,1,1,0.526221727,0,1,1
412,1,1,0.540096235,0,1,1
413,1,1,0.552761909,0.00888125,1,1
414,1,1,0.543557849,0.161557078,1,1
415,1,1,0.49834686,0.38575682,1,1
416,1,1,0.477796303,0.496902188,1,1
417,1,1,0.527960018,0.571848222,1,1
418,1,1,0.613918037,0.642144405,1,1
419,1,1,0.708148516,0.658101396,1,1
420,1,1,0.797539607,0.631303944,1,1
421,1,1,0.8622026,0.601440659,1,1
422,1,1,0.906385768,0.582199788,1,1
423,1,1,0.931863708,0.537253118,1,1
424,1,1,0.91084777,0.471126428,1,1
425,1,1,0.877105862,0.37621822,1,1
426,1,1,0.844613988,0.217900921,1,1
427,1,1,0.840981211,0.04073482,1,1
428,1,1,0.837308611,3.12E-06,1,1
429,1,1,0.826505104,0,1,1
430,1,1,0.800402521,0,1,1
431,1,1,0.783601156,0,1,1
432,1,1,0.737593456,0,1,1
433,1,1,0.27054562,0,1,1
434,1,1,0.215562133,0,1,1
435,1,1,0.176996247,0,1,1
436,1,1,0.142325401,0,1,1
437,1,1,0.10640858,0.013148172,1,1
438,1,1,0.075247423,0.248553586,1,1
439,1,1,0.030330442,0.666690701,1,1
440,1,1,0.01416891,0.846564274,1,1
441,1,1,0.015262096,0.89667028,1,1
442,1,1,0.021950722,0.892461109,1,1
443,1,1,0.035499956,0.863334545,1,1
444,1,1,0.051099299,0.843141422,1,1
445,1,1,0.069132914,0.843521951,1,1
446,1,1,0.084778581,0.855652945,1,1
447,1,1,0.101713326,0.862759885,1,1
448,1,1,0.116817729,0.848788378,1,1
449,1,1,0.128839647,0.780214405,1,1
450,1,1,0.14229548,0.489822947,1,1
451,1,1,0.226855908,0.100442966,1,1
452,1,1,0.292471536,0,1,1
453,1,1,0.280325089,0,1,1
454,1,1,0.244787403,0,1,1
455,1,1,0.2111923,0,1,1
456,1,1,0.185976409,0,1,1
457,1,1,0.162300137,0,1,1
458,1,1,0.163284983,0,1,1
459,1,1,0.163885598,0,1,1
460,1,1,0.198382975,0,1,1
461,1,1,0.202445564,0.000469241,1,1
462,1,1,0.19170226,0.033822601,1,1
463,1,1,0.161076603,0.122237974,1,1
464,1,1,0.117860188,0.204423085,1,1
465,1,1,0.117820026,0.263981142,1,1
466,1,1,0.122784538,0.330722018,1,1
467,1,1,0.170822908,0.369246077,1,1
468,1,1,0.266727479,0.363693182,1,1
469,1,1,0.362232944,0.332213618,1,1
470,1,1,0.406015632,0.279886408,1,1
471,1,1,0.397171971,0.222471272,1,1
472,1,1,0.406160274,0.162959001,1,1
473,1,1,0.387220112,0.117053559,1,1
474,1,1,0.413361218,0.073036759,1,1
475,1,1,0.421243787,0.014940887,1,1
476,1,1,0.409753637,0,1,1
477,1,1,0.384614253,0,1,1
478,1,1,0.35260989,0,1,1
479,1,1,0.331319395,0,1,1
480,1,1,0.30384548,0,1,1
481,1,1,0.239990008,0,1,1
482,1,1,0.255129238,0,1,1
483,1,1,0.264903571,0,1,1
484,1,1,0.266906866,0,1,1
485,1,1,0.252715467,0.00158215,1,1
486,1,1,0.237116681,0.08476059,1,1
487,1,1,0.180904417,0.370931708,1,1
488,1,1,0.115785994,0.574325653,1,1
489,1,1,0.10165332,0.669408813,1,1
490,1,1,0.110085004,0.726480191,1,1
491,1,1,0.132489407,0.744429776,1,1
492,1,1,0.163999029,0.742820079,1,1
493,1,1,0.220743146,0.715488775,1,1
494,1,1,0.295374254,0.673076152,1,1
495,1,1,0.372367466,0.619336101,1,1
496,1,1,0.445540229,0.522262333,1,1
497,1,1,0.457762715,0.363090153,1,1
498,1,1,0.433434445,0.142894312,1,1
499,1,1,0.447325704,0.010843261,1,1
500,1,1,0.44312322,0,1,1
501,1,1,0.448216,0,1,1
502,1,1,0.437000988,0,1,1
503,1,1,0.42444946,0,1,1
504,1,1,0.434321843,0,1,1
505,1,1,0.90569391,0,1,1
506,1,1,0.893883051,0,1,1
507,1,1,0.884435691,0,1,1
508,1,1,0.875188908,0,1,1
509,1,1,0.870565194,0,1,1
510,1,1,0.857503131,0.038968823,1,1
511,1,1,0.823605445,0.256411584,1,1
512,1,1,0.769932737,0.459908758,1,1
513,1,1,0.728767179,0.50773696,1,1
514,1,1,0.702422153,0.517875964,1,1
515,1,1,0.719297857,0.488311149,1,1
516,1,1,0.760877914,0.465241962,1,1
517,1,1,0.769516925,0.479262415,1,1
518,1,1,0.76382346,0.533410361,1,1
519,1,1,0.782686921,0.564639362,1,1
520,1,1,0.761880482,0.499999317,1,1
521,1,1,0.704336346,0.350196668,1,1
522,1,1,0.707525571,0.11995834,1,1
523,1,1,0.711811255,0.003522896,1,1
524,1,1,0.735162613,0,1,1
525,1,1,0.67491105,0,1,1
526,1,1,0.622981076,0,1,1
527,1,1,0.603646051,0,1,1
528,1,1,0.577801822,0,1,1
529,1,1,0.669889954,0,1,1
530,1,1,0.642383075,0,1,1
531,1,1,0.621019183,0,1,1
532,1,1,0.604772782,0,1,1
533,1,1,0.586951391,0,1,1
534,1,1,0.556153979,0.016622016,1,1
535,1,1,0.506192573,0.177625727,1,1
536,1,1,0.402036558,0.394221655,1,1
537,1,1,0.350130058,0.50946074,1,1
538,1,1,0.314139146,0.580140544,1,1
539,1,1,0.270225629,0.609066335,1,1
540,1,1,0.239290923,0.603840883,1,1
541,1,1,0.221597011,0.595228785,1,1
542,1,1,0.211261502,0.571178006,1,1
543,1,1,0.213371881,0.539542365,1,1
544,1,1,0.214453378,0.533342593,1,1
545,1,1,0.210577125,0.423498532,1,1
546,1,1,0.268750517,0.121668255,1,1
547,1,1,0.373982229,0.000379189,1,1
548,1,1,0.433086935,0,1,1
549,1,1,0.483606875,0,1,1
550,1,1,0.517393871,0,1,1
551,1,1,0.522163831,0,1,1
552,1,1,0.526527695,0,1,1
553,1,1,0.683501298,0,1,1
554,1,1,0.671837802,0,1,1
555,1,1,0.65056632,0,1,1
556,1,1,0.631848591,0,1,1
557,1,1,0.628816184,0,1,1
558,1,1,0.656219698,0.003254889,1,1
559,1,1,0.681860735,0.071808156,1,1
560,1,1,0.650830568,0.163766585,1,1
561,1,1,0.612149539,0.192914551,1,1
562,1,1,0.605152115,0.203244521,1,1
563,1,1,0.611745359,0.226164422,1,1
564,1,1,0.603850002,0.257457369,1,1
565,1,1,0.605181139,0.253969318,1,1
566,1,1,0.598288372,0.225121563,1,1
567,1,1,0.582907099,0.187695553,1,1
568,1,1,0.562439421,0.164139532,1,1
569,1,1,0.520537478,0.076218333,1,1
570,1,1,0.579582539,0.004802891,1,1
571,1,1,0.63488447,0,1,1
572,1,1,0.615175377,0,1,1
573,1,1,0.572569493,0,1,1
574,1,1,0.531893085,0,1,1
575,1,1,0.479608103,0,1,1
576,1,1,0.455732751,0,1,1
577,1,1,0.554169045,0,1,1
578,1,1,0.561343034,0,1,1
579,1,1,0.584898884,0,1,1
580,1,1,0.617941112,0,1,1
581,1,1,0.648670238,0,1,1
582,1,1,0.7037737,3.97E-07,1,1
583,1,1,0.760230603,0.046288648,1,1
584,1,1,0.759214712,0.196911393,1,1
585,1,1,0.742991606,0.26497187,1,1
586,1,1,0.753347733,0.283737811,1,1
587,1,1,0.770454077,0.308033922,1,1
588,1,1,0.787698875,0.314140727,1,1
589,1,1,0.812350534,0.332801128,1,1
590,1,1,0.831973716,0.380300402,1,1
591,1,1,0.842365402,0.413933886,1,1
592,1,1,0.828157639,0.376634074,1,1
593,1,1,0.770357881,0.108121573,1,1
594,1,1,0.803945734,2.05E-05,1,1
595,1,1,0.813816946,0,1,1
596,1,1,0.789380438,0,1,1
597,1,1,0.778408245,0,1,1
598,1,1,0.756078832,0,1,1
599,1,1,0.721272148,0,1,1
600,1,1,0.700777483,0,1,1
601,1,1,0.147956404,0,1,1
602,1,1,0.164372188,0,1,1
603,1,1,0.17940653,0,1,1
604,1,1,0.188990996,0,1,1
605,1,1,0.188143775,0,1,1
606,1,1,0.187402525,0,1,1
607,1,1,0.184306675,0.001058452,1,1
608,1,1,0.183235738,0.085140034,1,1
609,1,1,0.145773316,0.295513868,1,1
610,1,1,0.084096881,0.387189234,1,1
611,1,1,0.059762953,0.378201506,1,1
612,1,1,0.056048949,0.381175954,1,1
613,1,1,0.055473945,0.435975193,1,1
614,1,1,0.056968549,0.50722894,1,1
615,1,1,0.067625648,0.472549106,1,1
616,1,1,0.093610621,0.16257932,1,1
617,1,1,0.131196415,0.0042755,1,1
618,1,1,0.149662483,0,1,1
619,1,1,0.164951193,0,1,1
620,1,1,0.174573646,0,1,1
621,1,1,0.173123099,0,1,1
622,1,1,0.163571575,0,1,1
623,1,1,0.158676743,0,1,1
624,1,1,0.156877309,0,1,1
625,1,1,0.445421067,0,1,1
626,1,1,0.466177157,0,1,1
627,1,1,0.47690462,0,1,1
628,1,1,0.485372344,0,1,1
629,1,1,0.493124466,0,1,1
630,1,1,0.509483646,0,1,1
631,1,1,0.529337585,0.001361807,1,1
632,1,1,0.541516935,0.114794753,1,1
633,1,1,0.52251936,0.353344126,1,1
634,1,1,0.476523742,0.418981546,1,1
635,1,1,0.444365537,0.397331202,1,1
636,1,1,0.444777476,0.393915696,1,1
637,1,1,0.465054301,0.435853685,1,1
638,1,1,0.499120373,0.489292146,1,1
639,1,1,0.550719152,0.410663892,1,1
640,1,1,0.640615192,0.127031814,1,1
641,1,1,0.70753075,0.002817608,1,1
642,1,1,0.711507259,0,1,1
643,1,1,0.687384014,0,1,1
644,1,1,0.672546489,0,1,1
645,1,1,0.641418402,0,1,1
646,1,1,0.602733077,0,1,1
647,1,1,0.567424942,0,1,1
648,1,1,0.526929888,0,1,1
649,1,1,0.922729163,0,1,1
650,1,1,0.92768382,0,1,1
651,1,1,0.918095313,0,1,1
652,1,1,0.907735498,0,1,1
653,1,1,0.895886935,0,1,1
654,1,1,0.897219185,0,1,1
655,1,1,0.905957907,0.000537,1,1
656,1,1,0.900501309,0.094348259,1,1
657,1,1,0.897778478,0.305024999,1,1
658,1,1,0.917373793,0.358259792,1,1
659,1,1,0.924316082,0.332654747,1,1
660,1,1,0.92738823,0.318590031,1,1
661,1,1,0.926357975,0.318799019,1,1
662,1,1,0.924659817,0.325168261,1,1
663,1,1,0.913659612,0.258387602,1,1
664,1,1,0.86078793,0.077800632,1,1
665,1,1,0.853615628,0.001635249,1,1
666,1,1,0.862833746,0,1,1
667,1,1,0.859356097,0,1,1
668,1,1,0.845035952,0,1,1
669,1,1,0.818245692,0,1,1
670,1,1,0.803643451,0,1,1
671,1,1,0.790196424,0,1,1
672,1,1,0.779166161,0,1,1
673,1,1,0.869469863,0,1,1
674,1,1,0.859981057,0,1,1
675,1,1,0.857662669,0,1,1
676,1,1,0.847522277,0,1,1
677,1,1,0.829967661,0,1,1
678,1,1,0.813028837,0,1,1
679,1,1,0.809817426,0,1,1
680,1,1,0.800768908,0.035565542,1,1
681,1,1,0.773638787,0.262213583,1,1
682,1,1,0.733154373,0.402822013,1,1
683,1,1,0.720555151,0.357460624,1,1
684,1,1,0.699925967,0.325316229,1,1
685,1,1,0.676555689,0.335030472,1,1
686,1,1,0.648387049,0.371537307,1,1
687,1,1,0.617888808,0.33995935,1,1
688,1,1,0.634864877,0.110149152,1,1
