Time_index;Load;Load_alternative_scenario_1_low;Load_alternative_scenario_2_high;Load_alternative_scenario_2_Very_high
54;51822.70079;44049.29567;59596.10591;67369.51103
55;57194.4232;48615.25972;65773.58668;74352.75016
56;63977.075;54380.51375;73573.63626;83170.19751
57;69531.23302;59101.54807;79960.91798;90390.60293
58;73742.98408;62681.53647;84804.4317;95865.87931
59;76218.75298;64785.94003;87651.56592;99084.37887
60;79497.07499;67572.51374;91421.63623;103346.1975
61;80814.06148;68691.95226;92936.1707;105058.2799
62;79099.6121;67234.67029;90964.55392;102829.4957
63;76267.58607;64827.44816;87707.72398;99147.86189
64;77016.59718;65464.10761;88569.08676;100121.5763
65;80375.99265;68319.59376;92432.39155;104488.7904
66;82740.08276;70329.07035;95151.09517;107562.1076
67;82364.97801;70010.2313;94719.72471;107074.4714
68;79906.86854;67920.83826;91892.89883;103878.9291
69;76676.64491;65175.14817;88178.14164;99679.63838
70;78455.5544;66687.22124;90223.88756;101992.2207
71;72468.12633;61597.90738;83338.34528;94208.56423
72;66722.71203;56714.30522;76731.11883;86739.52563
73;65564.86386;55730.13429;75399.59344;85234.32302
74;63066.52125;53606.54306;72526.49944;81986.47763
75;59336.12962;50435.71018;68236.54906;77136.9685
76;55411.75595;47099.99256;63723.51935;72035.28274
77;51514.59804;43787.40833;59241.78774;66968.97745
78;52578.78782;44691.96965;60465.60599;68352.42416
79;57839.75227;49163.78943;66515.71511;75191.67795
80;64292.05595;54648.24756;73935.86434;83579.67274
81;69626.21734;59182.28474;80070.14994;90514.08254
82;74086.57058;62973.58499;85199.55616;96312.54175
83;76752.50361;65239.62807;88265.37915;99778.25469
84;80218.77697;68185.96043;92251.59352;104284.4101
85;81613.01192;69371.06014;93854.96371;106096.9155
86;79784.73377;67817.02371;91752.44384;103720.1539
87;76802.14252;65281.82114;88322.4639;99842.78528
88;77331.82035;65732.0473;88931.59341;100531.3665
89;80593.98169;68504.88443;92683.07894;104772.1762
90;82755.49788;70342.1732;95168.82256;107582.1472
91;81799.96516;69529.97039;94069.95994;106339.9547
92;78662.46936;66863.09896;90461.83977;102261.2102
93;74970.73188;63725.12209;86216.34166;97461.95144
94;76790.70853;65272.10225;88309.31481;99827.92109
95;71289.03097;60595.67632;81982.38561;92675.74026
96;66126.83756;56207.81193;76045.8632;85964.88883
97;64364.20889;54709.57756;74018.84023;83673.47156
98;61795.26622;52525.97629;71064.55615;80333.84608
99;58168.62111;49443.32794;66893.91427;75619.20744
100;54237.22506;46101.6413;62372.80882;70508.39257
101;50275.63217;42734.28735;57816.977;65358.32183
102;51101.31252;43436.11564;58766.5094;66431.70628
103;55778.57071;47411.78511;64145.35632;72512.14193
104;61795.31247;52526.0156;71064.60934;80333.90622
105;67093.00255;57029.05217;77156.95294;87220.90332
106;71373.31804;60667.32034;82079.31575;92785.31345
107;73991.88975;62893.10629;85090.67322;96189.45668
108;77386.4829;65778.51047;88994.45534;100602.4278
109;78858.22555;67029.49172;90686.95938;102515.6932
110;77292.36787;65698.51269;88886.22305;100480.0782
111;74602.69077;63412.28715;85793.09438;96983.49799
112;75483.94028;64161.34924;86806.53133;98129.12237
113;78912.81699;67075.89445;90749.73954;102586.6621
114;81320.82014;69122.69712;93518.94316;105717.0662
115;80920.72368;68782.61513;93058.83223;105196.9408
116;78725.70419;66916.84857;90534.55982;102343.4155
117;75140.63509;63869.53983;86411.73035;97682.82562
118;77096.30469;65531.85898;88660.75039;100225.1961
119;71499.95495;60774.96171;82224.9482;92949.94144
120;66145.53212;56223.7023;76067.36194;85989.19176
121;56836.13053;48310.71095;65361.55011;73886.96968
122;54978.96922;46732.12384;63225.81461;71472.65999
123;52469.49036;44599.06681;60339.91392;68210.33747
124;49979.94903;42482.95668;57476.94139;64973.93374
125;47847.00103;40669.95088;55024.05119;62201.10134
126;48903.40176;41567.89149;56238.91202;63574.42228
127;53794.69378;45725.48972;61863.89785;69933.10192
128;60357.88233;51304.19998;69411.56467;78465.24702
129;65871.25007;55990.56256;75751.93758;85632.62509
130;70087.85517;59574.6769;80601.03345;91114.21173
131;72377.14397;61520.57238;83233.71557;94090.28717
132;74217.65861;63085.00982;85350.3074;96482.95619
133;74907.08727;63671.02418;86143.15036;97379.21345
134;73925.70936;62836.85296;85014.56576;96103.42217
135;72531.2487;61651.5614;83410.93601;94290.62331
136;73421.7578;62408.49413;84435.02147;95448.28514
137;76862.06887;65332.75854;88391.37921;99920.68954
138;79425.78256;67511.91518;91339.64994;103253.5173
139;80213.80957;68181.73814;92245.88101;104277.9524
140;78152.85764;66429.929;89875.78629;101598.7149
141;73178.15891;62201.43508;84154.88275;95131.60659
142;70566.5021;59981.52679;81151.47742;91736.45274
143;64427.10939;54763.04299;74091.1758;83755.24221
144;58801.52557;49981.29674;67621.75441;76441.98325
145;59075.31061;50214.01402;67936.6072;76797.90379
146;57287.75865;48694.59485;65880.92245;74474.08625
147;54704.09571;46498.48135;62909.71007;71115.32443
148;52215.43514;44383.11987;60047.75041;67880.06568
149;50061.44529;42552.2285;57570.66208;65079.87888
150;50962.28182;43317.93954;58606.62409;66250.96636
151;55540.71854;47209.61075;63871.82632;72202.9341
152;61626.73725;52382.72666;70870.74784;80114.75842
153;66970.84045;56925.21438;77016.46651;87062.09258
154;71506.63045;60780.63588;82232.62502;92958.61959
155;74093.08496;62979.12222;85207.04771;96321.01045
156;76188.73257;64760.42268;87617.04246;99045.35234
157;77036.46042;65480.99135;88591.92948;100147.3985
158;76029.95528;64625.46198;87434.44857;98838.94186
159;74522.32961;63343.98017;85700.67905;96879.02849
160;75221.70073;63938.44562;86504.95583;97788.21094
161;78508.9994;66732.64949;90285.34931;102061.6992
162;80792.51975;68673.64179;92911.39771;105030.2757
163;80093.30322;68079.30773;92107.2987;104121.2942
164;77283.47592;65690.95453;88875.99731;100468.5187
165;73278.51208;62286.73526;84270.28889;95262.0657
166;70808.60413;60187.31351;81429.89475;92051.18537
167;65125.87896;55356.99712;74894.7608;84663.64265
168;60038.72252;51032.91414;69044.5309;78050.33928
169;63847.75141;54270.5887;73424.91412;83002.07683
170;61340.01161;52139.00987;70541.01335;79742.01509
171;57742.25854;49080.91976;66403.59732;75064.9361
172;54103.90775;45988.32159;62219.49391;70335.08007
173;51143.58694;43472.0489;58815.12498;66486.66302
174;55418.30472;47105.55902;63731.05043;72043.79614
175;65249.66458;55462.2149;75037.11427;84824.56396
176;74351.09818;63198.43345;85503.76291;96656.42763
177;78950.29718;67107.7526;90792.84176;102635.3863
178;81196.22905;69016.79469;93375.66341;105555.0978
179;82140.69552;69819.59119;94461.79985;106782.9042
180;84557.6112;71873.96952;97241.25288;109924.8946
181;85024.93173;72271.19197;97778.67149;110532.4112
182;82835.29409;70409.99997;95260.5882;107685.8823
183;79942.74576;67951.33389;91934.15762;103925.5695
184;81151.06903;68978.40867;93323.72938;105496.3897
185;84935.67564;72195.3243;97676.02699;110416.3783
186;87080.23361;74018.19857;100142.2687;113204.3037
187;86094.32948;73180.18005;99008.4789;111922.6283
188;83045.31932;70588.52142;95502.11722;107958.9151
189;79214.40041;67332.24035;91096.56047;102978.7205
190;79797.34204;67827.74074;91766.94335;103736.5447
191;72301.51859;61456.2908;83146.74637;93991.97416
192;65710.11131;55853.59462;75566.62801;85423.14471
193;65393.64572;55584.59886;75202.69258;85011.73944
194;62946.14456;53504.22288;72388.06625;81829.98793
195;59390.14095;50481.61981;68298.66209;77207.18323
196;55699.91321;47344.92623;64054.90019;72409.88718
197;52376.92344;44520.38492;60233.46196;68090.00047
198;55567.31449;47232.21732;63902.41167;72237.50884
199;64613.17623;54921.19979;74305.15266;83997.12909
200;74066.30874;62956.36243;85176.25505;96286.20136
201;78783.58694;66966.0489;90601.12498;102418.663
202;80933.56895;68793.53361;93073.60429;105213.6396
203;81613.42783;69371.41366;93855.442;106097.4562
204;83849.27549;71271.88416;96426.66681;109004.0581
205;84320.9039;71672.76832;96969.03949;109617.1751
206;82144.85104;69823.12339;94466.5787;106788.3064
207;79236.69689;67351.19235;91122.20142;103007.706
208;80181.01482;68153.8626;92208.16705;104235.3193
209;84045.05737;71438.29876;96651.81597;109258.5746
210;86456.25408;73487.81597;99424.6922;112393.1303
211;85655.50725;72807.18116;98503.83334;111352.1594
212;82864.90482;70435.1691;95294.64054;107724.3763
213;79385.09093;67477.32729;91292.85457;103200.6182
214;80494.39357;68420.23454;92568.55261;104642.7116
215;73539.74221;62508.78088;84570.70354;95601.66487
216;67128.05983;57058.85085;77197.2688;87266.47777
217;64445.60777;54778.76661;74112.44894;83779.2901
218;61935.57457;52645.23838;71225.91076;80516.24694
219;58320.09537;49572.08107;67068.10968;75816.12399
220;54617.33281;46424.73289;62809.93273;71002.53265
221;51276.43293;43584.96799;58967.89787;66659.36281
222;54523.36076;46344.85665;62701.86488;70880.36899
223;63682.61576;54130.2234;73235.00812;82787.40049
224;73221.66292;62238.41348;84204.91235;95188.16179
225;77974.62147;66278.42825;89670.81469;101367.0079
226;80292.59488;68248.70564;92336.48411;104380.3733
227;81104.53724;68938.85665;93270.21782;105435.8984
228;83476.35703;70954.90347;95997.81058;108519.2641
229;84061.772;71452.5062;96671.03781;109280.3036
230;81923.88409;69635.30148;94212.4667;106501.0493
231;79049.72996;67192.27047;90907.18946;102764.649
232;80026.28799;68022.34479;92030.23119;104034.1744
233;83979.79797;71382.82827;96576.76767;109173.7374
234;86101.15316;73185.98018;99016.32613;111931.4991
235;84693.08128;71989.11909;97397.04347;110101.0057
236;81398.60524;69188.81445;93608.39602;105818.1868
237;77813.53189;66141.5021;89485.56167;101157.5915
238;79043.99589;67187.39651;90900.59527;102757.1947
239;72237.81782;61402.14515;83073.4905;93909.16317
240;66020.50994;56117.43345;75923.58643;85826.66292
241;66173.41346;56247.40144;76099.42548;86025.4375
242;63805.20133;54234.42113;73375.98153;82946.76173
243;60231.16203;51196.48772;69265.83633;78300.51063
244;56551.73182;48068.97205;65034.49159;73517.25137
245;53214.73599;45232.52559;61196.94638;69179.15678
246;56262.48598;47823.11308;64701.85887;73141.23177
247;65147.39774;55375.28808;74919.5074;84691.61706
248;74412.21311;63250.38114;85574.04507;96735.87704
249;78961.57398;67117.33788;90805.81008;102650.0462
250;81128.94325;68959.60177;93298.28474;105467.6262
251;81799.55205;69529.61924;94069.48486;106339.4177
252;84061.19413;71452.01501;96670.37325;109279.5524
253;84555.0284;71871.77414;97238.28266;109921.5369
254;82349.12094;69996.7528;94701.48908;107053.8572
255;79408.75059;67497.438;91320.06318;103231.3758
256;80289.05541;68245.6971;92332.41372;104375.772
257;84182.64441;71555.24775;96810.04107;109437.4377
258;86626.80161;73632.78137;99620.82186;112614.8421
259;85655.3048;72807.00908;98503.60052;111351.8962
260;82607.62676;70216.48274;94998.77077;107389.9148
261;78927.17135;67088.09565;90766.24705;102605.3228
262;80074.38751;68063.22939;92085.54564;104096.7038
263;73408.31824;62397.07051;84419.56598;95430.81371
264;67295.50653;57201.18055;77389.83251;87484.15849
265;64283.02143;54640.56822;73925.47465;83567.92786
266;61764.83943;52500.11351;71029.56534;80294.29125
267;58214.47758;49482.30594;66946.64922;75678.82086
268;54525.57592;46346.73953;62704.4123;70883.24869
269;51185.11645;43507.34898;58862.88392;66540.65139
270;54401.6691;46241.41873;62561.91946;70722.16982
271;63454.25527;53936.11698;72972.39357;82490.53186
272;72935.60905;61995.26769;83875.9504;94816.29176
273;77656.00201;66007.60171;89304.40231;100952.8026
274;79780.09452;67813.08034;91747.1087;103714.1229
275;80451.01074;68383.35913;92518.66235;104586.314
276;82708.52466;70302.24596;95114.80336;107521.0821
277;83242.41811;70756.05539;95728.78083;108215.1435
278;81161.77171;68987.50595;93336.03746;105510.3032
279;78365.31951;66610.52159;90120.11744;101874.9154
280;79441.97209;67525.67628;91358.26791;103274.5637
281;83418.01769;70905.31504;95930.72034;108443.423
282;85698.01042;72843.30886;98552.71198;111407.4135
283;84652.9325;71954.99263;97350.87238;110048.8123
284;81732.20291;69472.37247;93992.03334;106251.8638
285;78366.61614;66611.62371;90121.60856;101876.601
286;79620.05604;67677.04763;91563.06444;103506.0728
287;72707.77604;61801.60963;83613.94244;94520.10885
288;66324.22698;56375.59293;76272.86103;86221.49508
289;63604.41586;54063.75348;73145.07824;82685.74062
290;62173.94869;52847.85639;71500.04099;80826.1333
291;59510.45168;50583.88393;68437.01943;77363.58718
292;56957.47808;48413.85637;65501.09979;74044.7215
293;54477.06132;46305.50212;62648.62052;70820.17971
294;53955.84284;45862.46642;62049.21927;70142.5957
295;57387.73271;48779.57281;65995.89262;74604.05253
296;63081.54866;53619.31636;72543.78096;82006.01326
297;67797.96846;57628.27319;77967.66373;88137.359
298;72001.92128;61201.63309;82802.20947;93602.49766
299;74017.68073;62915.02862;85120.33285;96222.98496
300;75813.66717;64441.6171;87185.71725;98557.76732
301;76571.33573;65085.63537;88057.03609;99542.73645
302;75440.33571;64124.28536;86756.38607;98072.43643
303;73904.8231;62819.09963;84990.54656;96076.27002
304;74403.26219;63242.77286;85563.75152;96724.24084
305;78214.80741;66482.5863;89947.02852;101679.2496
306;81542.09881;69310.78399;93773.41364;106004.7285
307;81162.37859;68988.0218;93336.73538;105511.0922
308;78548.49573;66766.22137;90330.77009;102113.0444
309;73480.84474;62458.71803;84502.97145;95525.09816
310;71137.8012;60467.13102;81808.47138;92479.14156
311;66591.75141;56602.9887;76580.51412;86569.27683
312;62383.03333;53025.57833;71740.48833;81097.94333
313;59606.22727;50665.29318;68547.16136;77488.09545
314;58031.12816;49326.45893;66735.79738;75440.4666
315;55269.07454;46978.71336;63559.43573;71849.79691
316;52587.61543;44699.47312;60475.75774;68363.90006
317;50086.29632;42573.35187;57599.24077;65112.18521
318;49337.51619;41936.88876;56738.14361;64138.77104
319;51172.67425;43496.77311;58848.57539;66524.47652
320;54704.70996;46499.00347;62910.41646;71116.12295
321;59889.09559;50905.73125;68872.45993;77855.82427
322;65574.57381;55738.38774;75410.75989;85246.94596
323;69084.44231;58721.77597;79447.10866;89809.77501
324;71740.70375;60979.59819;82501.80932;93262.91488
325;73046.38677;62089.42876;84003.34479;94960.30281
326;72249.17987;61411.80289;83086.55685;93923.93383
327;70798.5963;60178.80686;81418.38575;92038.17519
328;71530.83699;60801.21144;82260.46254;92990.08809
329;75052.4025;63794.54212;86310.26287;97568.12325
330;78268.91113;66528.57446;90009.2478;101749.5845
331;78228.29928;66494.05439;89962.54417;101696.7891
332;75251.02551;63963.37169;86538.67934;97826.33317
333;70329.80824;59780.337;80879.27947;91428.75071
334;67619.73094;57476.7713;77762.69059;87905.65023
335;62852.96897;53425.02363;72280.91432;81708.85967
336;58655.87318;49857.4922;67454.25416;76252.63514
337;62000.3535;52700.30048;71300.40653;80600.45956
338;59418.34776;50505.5956;68331.09993;77243.85209
339;55779.80337;47412.83287;64146.77388;72513.74438
340;52116.05588;44298.6475;59933.46426;67750.87265
341;49023.55836;41670.0246;56377.09211;63730.62586
342;53001.90593;45051.62004;60952.19182;68902.47771
343;62563.56738;53179.03227;71948.10248;81332.63759
344;71658.18769;60909.45954;82406.91585;93155.644
345;76235.50615;64800.18023;87670.83207;99106.15799
346;78603.73688;66813.17635;90394.29742;102184.8579
347;79611.63468;67669.88947;91553.37988;103495.1251
348;82156.56148;69833.07726;94480.04571;106803.5299
349;82821.4034;70398.19289;95244.61391;107667.8244
350;80775.19635;68658.91689;92891.4758;105007.7553
351;78024.65458;66320.9564;89728.35277;101432.051
352;79331.00052;67431.35044;91230.6506;103130.3007
353;83323.64925;70825.10186;95822.19663;108320.744
354;85176.68255;72400.18017;97953.18493;110729.6873
355;83475.69413;70954.34001;95997.04825;108518.4024
356;79902.67648;67917.27501;91888.07795;103873.4794
357;76140.90907;64719.77271;87562.04543;98983.18179
358;77132.88142;65562.9492;88702.81363;100272.7458
359;70051.20347;59543.52295;80558.88399;91066.56451
360;63826.21258;54252.28069;73400.14447;82974.07635
361;62773.95381;53357.86074;72190.04688;81606.13996
362;60247.86551;51210.68568;69285.04533;78322.22516
363;56743.9264;48232.33744;65255.51536;73767.10432
364;53067.39153;45107.2828;61027.50026;68987.60899
365;49657.58014;42208.94312;57106.21716;64554.85418
366;52637.29194;44741.69815;60532.88573;68428.47952
367;61399.98208;52189.98477;70609.97939;79819.9767
368;70818.76685;60195.95182;81441.58187;92064.3969
369;75511.95352;64185.16049;86838.74654;98165.53957
370;77576.97346;65940.42744;89213.51948;100850.0655
371;78212.93269;66480.99279;89944.8726;101676.8125
372;80450.98459;68383.3369;92518.63228;104586.28
373;81027.44813;68873.33091;93181.56534;105335.6826
374;79014.75466;67162.54146;90866.96786;102719.1811
375;76273.51219;64832.48536;87714.53902;99155.56585
376;77334.7184;65734.51064;88934.92616;100535.1339
377;81278.4904;69086.71684;93470.26396;105662.0375
378;83496.62946;70972.13504;96021.12387;108545.6183
379;82431.85983;70067.08085;94796.6388;107161.4178
380;79610.73385;67669.12377;91552.34392;103493.954
381;76481.17904;65009.00218;87953.3559;99425.53275
382;78017.57364;66314.9376;89720.20969;101422.8457
383;71327.9298;60628.74033;82027.11927;92726.30874
384;65067.12271;55307.05431;74827.19112;84587.25953
385;64022.25989;54418.92091;73625.59887;83228.93786
386;61829.48634;52555.06339;71103.90929;80378.33224
387;58241.87749;49505.59587;66978.15912;75714.44074
388;54559.74705;46375.785;62743.70911;70927.67117
389;51135.41585;43465.10347;58805.72823;66476.0406
390;53704.4253;45648.7615;61760.08909;69815.75289
391;62194.39905;52865.23919;71523.55891;80852.71877
392;71308.04956;60611.84212;82004.25699;92700.46442
393;75677.7722;64326.10637;87029.43803;98381.10386
394;77781.32912;66114.12975;89448.52849;101115.7279
395;78318.21408;66570.48197;90065.9462;101813.6783
396;80484.60273;68411.91232;92557.29314;104629.9836
397;80887.53286;68754.40293;93020.66279;105153.7927
398;78534.9917;66754.74294;90315.24045;102095.4892
399;75428.60033;64114.31028;86742.89038;98057.18043
400;76014.28069;64612.13859;87416.42279;98818.5649
401;79812.04395;67840.23735;91783.85054;103755.6571
402;82561.59508;70177.35582;94945.83434;107330.0736
403;81862.90018;69583.46515;94142.3352;106421.7702
404;78885.75854;67052.89476;90718.62232;102551.4861
405;75020.89221;63767.75838;86274.02604;97527.15988
406;76201.43309;64771.21813;87631.64806;99061.86302
407;69934.03448;59443.92931;80424.13965;90914.24483
408;64112.95399;54496.01089;73729.89708;83346.84018
409;63775.71922;54209.36134;73342.07711;82908.43499
410;61412.65823;52200.75949;70624.55696;79836.45569
411;57906.21494;49220.2827;66592.14718;75278.07943
412;54243.04905;46106.59169;62379.50641;70515.96377
413;50822.91729;43199.4797;58446.35488;66069.79248
414;53656.8369;45608.31136;61705.36243;69753.88796
415;62540.28127;53159.23908;71921.32346;81302.36566
416;72245.25774;61408.46908;83082.0464;93918.83506
417;76920.49606;65382.42165;88458.57047;99996.64488
418;78914.54005;67077.35905;90751.72106;102588.9021
419;79389.44613;67481.02921;91297.86305;103206.28
420;81487.09916;69264.03428;93710.16403;105933.2289
421;81880.51129;69598.43459;94162.58798;106444.6647
422;79624.92808;67681.18886;91568.66729;103512.4065
423;76623.81194;65130.24015;88117.38373;99610.95552
424;77328.26055;65729.02147;88927.49964;100526.7387
425;81105.27224;68939.48141;93271.06308;105436.8539
426;83589.88972;71051.40627;96128.37318;108666.8566
427;84198.25492;71568.51668;96827.99316;109457.7314
428;82132.95237;69813.00952;94452.89523;106772.8381
429;76803.08927;65282.62588;88323.55266;99844.01605
430;78160.67018;66436.56965;89884.77071;101608.8712
431;71519.71655;60791.75907;82247.67403;92975.63151
432;65263.19955;55473.71962;75052.67948;84842.15941
433;63970.52283;54374.94441;73566.10126;83161.67968
434;61416.62679;52204.13278;70629.12081;79841.61483
435;57869.47053;49189.04995;66549.89111;75230.31169
436;54192.16725;46063.34216;62320.99234;70449.81743
437;50826.81719;43202.79461;58450.83976;66074.86234
438;53979.72757;45882.76844;62076.68671;70173.64585
439;62929.56787;53490.13269;72369.00305;81808.43823
440;72351.26934;61498.57894;83203.95975;94056.65015
441;77012.41786;65460.55519;88564.28054;100116.1432
442;79161.3298;67287.13033;91035.52927;102909.7287
443;79870.18181;67889.65454;91850.70908;103831.2364
444;82196.65548;69867.15716;94526.1538;106855.6521
445;82821.21596;70398.03357;95244.39835;107667.5807
446;80815.07838;68692.81662;92937.34013;105059.6019
447;78082.16604;66369.84113;89794.49094;101506.8159
448;79186.41823;67308.45549;91064.38096;102942.3437
449;83169.09909;70693.73423;95644.46395;108119.8288
450;85204.36638;72423.71143;97985.02134;110765.6763
451;83805.12206;71234.35375;96375.89037;108946.6587
452;80678.20339;68576.47288;92779.93389;104881.6644
453;77421.87874;65808.59693;89035.16055;100648.4424
454;78933.71403;67093.65692;90773.77113;102613.8282
455;72249.79562;61412.32628;83087.26496;93924.73431
456;66082.063;56169.75355;75994.37245;85906.6819
457;63129.00828;53659.65704;72598.35952;82067.71076
458;61730.53376;52470.9537;70990.11382;80249.69389
459;59146.98016;50274.93313;68019.02718;76891.0742
460;56606.70731;48115.70122;65097.71341;73588.71951
461;54107.16785;45991.09267;62223.24303;70339.31821
462;53456.06712;45437.65705;61474.47719;69492.88726
463;56692.54644;48188.66448;65196.42841;73700.31037
464;64111.97897;54495.18212;73728.77581;83345.57266
465;67117.85755;57050.17891;77185.53618;87253.21481
466;71209.65028;60528.20274;81891.09782;92572.54537
467;73158.79603;62184.97663;84132.61543;95106.43484
468;74832.21386;63607.38178;86057.04594;97281.87801
469;75507.26958;64181.17914;86833.36002;98159.45045
470;74370.67268;63215.07178;85526.27358;96681.87448
471;72817.00654;61894.45556;83739.55752;94662.10851
472;73265.40372;62275.59316;84255.21427;95245.02483
473;76974.71829;65428.51054;88520.92603;100067.1338
474;83493.6642;70969.61457;96017.71383;108541.7635
475;84915.15592;72177.88253;97652.42931;110389.7027
476;82821.04435;70397.88769;95244.201;107667.3577
477;77056.42647;65497.9625;88614.89045;100173.3544
478;71331.8361;60632.06068;82031.61151;92731.38693
479;66658.17838;56659.45163;76656.90514;86655.6319
480;62230.57096;52895.98531;71565.1566;80899.74224
481;60018.84865;51016.02135;69021.67594;78024.50324
482;58538.31273;49757.56582;67319.05964;76099.80655
483;55814.25022;47442.11268;64186.38775;72558.52528
484;53151.03011;45178.37559;61123.68462;69096.33914
485;50662.46927;43063.09888;58261.83966;65861.21005
486;49814.85858;42342.62979;57287.08736;64759.31615
487;51475.51922;43754.19134;59196.84711;66918.17499
488;54844.99216;46618.24333;63071.74098;71298.4898
489;59982.85323;50985.42525;68980.28121;77977.7092
490;65630.49536;55785.92106;75475.06967;85319.64397
491;69109.55713;58743.12356;79475.9907;89842.42427
492;71716.22354;60958.79001;82473.65707;93231.0906
493;72948.94098;62006.59983;83891.28212;94833.62327
494;72061.56402;61252.32941;82870.79862;93680.03322
495;70488.17235;59914.9465;81061.3982;91634.62405
496;71030.85032;60376.22277;81685.47786;92340.10541
497;74325.40904;63176.59769;85474.2204;96623.03176
498;77697.48033;66042.85828;89352.10238;101006.7244
499;78069.67294;66359.222;89780.12388;101490.5748
500;75397.74498;64088.08323;86707.40673;98017.06847
501;70500.78642;59925.66845;81075.90438;91651.02234
502;67749.56434;57587.12969;77911.99899;88074.43364
503;63038.43623;53582.67079;72494.20166;81949.96709
504;58853.61021;50025.56868;67681.65174;76509.69327
505;63553.35054;54020.34796;73086.35312;82619.3557
506;60955.07512;51811.81385;70098.33639;79241.59765
507;57412.62286;48800.72944;66024.51629;74636.40972
508;53728.61271;45669.32081;61787.90462;69847.19653
509;50545.42833;42963.61408;58127.24257;65709.05682
510;54335.50771;46185.18155;62485.83387;70636.16002
511;63840.5051;54264.42933;73416.58086;82992.65663
512;73396.43002;62386.96552;84405.89453;95415.35903
513;78381.75731;66624.49371;90139.02091;101896.2845
514;80654.54097;68556.35982;92752.72211;104850.9033
515;81556.97327;69323.42728;93790.51927;106024.0653
516;83896.50773;71312.03157;96480.98389;109065.4601
517;84390.17729;71731.6507;97048.70388;109707.2305
518;82277.00208;69935.45177;94618.55239;106960.1027
519;79421.19423;67508.0151;91334.37336;103247.5525
520;80545.11757;68463.34994;92626.88521;104708.6528
521;84307.43882;71661.323;96953.55464;109599.6705
522;86496.8104;73522.28884;99471.33196;112445.8535
523;85735.57633;72875.23988;98595.91278;111456.2492
524;83097.2588;70632.66998;95561.84762;108026.4364
525;79754.91625;67791.67881;91718.15369;103681.3911
526;80654.76982;68556.55435;92752.9853;104851.2008
527;73131.19684;62161.51731;84100.87636;95070.55589
528;66267.34019;56327.23917;76207.44122;86147.54225
529;63359.14547;53855.27365;72863.0173;82366.88912
530;61032.90586;51877.96998;70187.84174;79342.77762
531;57508.21555;48881.98322;66134.44788;74760.68021
532;53805.22324;45734.43975;61876.00673;69946.79021
533;50302.81951;42757.39658;57848.24243;65393.66536
534;52779.59011;44862.65159;60696.52863;68613.46714
535;61090.06583;51926.55596;70253.5757;79417.08558
