Time_index;Load;Load_alternative_scenario_1_low;Load_alternative_scenario_2_high;Load_alternative_scenario_2_Very_high
2283;100910.3776;85773.82098;116046.9343;131183.4909
2284;102223.7487;86890.18636;117557.311;132890.8733
2285;106320.8889;90372.75555;122269.0222;138217.1555
2286;113612.2928;96570.44892;130654.1368;147695.9807
2287;125121.4349;106353.2197;143889.6501;162657.8653
2288;132822.4198;112899.0569;152745.7828;172669.1458
2289;136075.7606;115664.3965;156487.1247;176898.4888
2290;137024.7565;116471.043;157578.4699;178132.1834
2291;138035.2719;117329.9811;158740.5627;179445.8535
2292;139309.9423;118413.4509;160206.4336;181102.925
2293;138223.5629;117490.0285;158957.0974;179690.6318
2294;136914.0889;116376.9755;157451.2022;177988.3155
2295;135234.1675;114949.0423;155519.2926;175804.4177
2296;134230.5915;114096.0027;154365.1802;174499.7689
2297;131893.3193;112109.3214;151677.3172;171461.3151
2298;130626.5304;111032.5509;150220.51;169814.4895
2299;129966.2334;110471.2984;149461.1684;168956.1034
2300;129874.6337;110393.4387;149355.8288;168837.0238
2301;127958.792;108764.9732;147152.6107;166346.4295
2302;124221.704;105588.4484;142854.9596;161488.2152
2303;118840.1742;101014.1481;136666.2004;154492.2265
2304;111711.2289;94954.5446;128467.9133;145224.5976
2305;105034.4519;89279.28408;120789.6196;136544.7874
2306;101918.3504;86630.59787;117206.103;132493.8556
2307;100066.8707;85056.84006;115076.9013;130086.9319
2308;99527.76715;84598.60208;114456.9322;129386.0973
2309;100252.8877;85214.95451;115290.8208;130328.754
2310;102077.2681;86765.67788;117388.8583;132700.4485
2311;105769.3737;89903.96763;121634.7797;137500.1858
2312;110271.4658;93730.74593;126812.1857;143352.9055
2313;115103.0782;97837.61651;132368.54;149634.0017
2314;118581.3537;100794.1507;136368.5568;154155.7598
2315;120767.4268;102652.3128;138882.5408;156997.6549
2316;121948.7534;103656.4404;140241.0664;158533.3794
2317;121044.6043;102887.9136;139201.2949;157357.9855
2318;118946.9887;101104.9404;136789.037;154631.0853
2319;116844.0735;99317.46247;134370.6845;151897.2955
2320;115711.1003;98354.43523;133067.7653;150424.4304
2321;115057.1913;97798.61263;132315.77;149574.3487
2322;115130.3515;97860.79875;132399.9042;149669.4569
2323;115584.4406;98246.77451;132922.1067;150259.7728
2324;115336.7855;98036.26764;132637.3033;149937.8211
2325;114074.7751;96963.5588;131185.9913;148297.2076
2326;111876.2039;95094.7733;128657.6345;145439.0651
2327;109326.4928;92927.51884;125725.4667;142124.4406
2328;105129.0475;89359.69038;120898.4046;136667.7618
2329;99720.93119;84762.79151;114679.0709;129637.2105
2330;96351.38796;81898.67977;110804.0962;125256.8043
2331;94303.29889;80157.80405;108448.7937;122594.2886
2332;93526.60603;79497.61512;107555.5969;121584.5878
2333;93833.75165;79758.6889;107908.8144;121983.8771
2334;94602.02239;80411.71903;108792.3258;122982.6291
2335;96011.20307;81609.52261;110412.8835;124814.564
2336;99241.60348;84355.36296;114127.844;129014.0845
2337;104049.6707;88442.22012;119657.1213;135264.572
2338;108472.2664;92201.42646;124743.1064;141013.9464
2339;111618.0655;94875.35568;128360.7753;145103.4852
2340;113974.205;96878.07427;131070.3358;148166.4665
2341;114380.1081;97223.09185;131537.1243;148694.1405
2342;112558.5939;95674.80481;129442.383;146326.1721
2343;110578.7617;93991.94746;127165.576;143752.3902
2344;109598.2878;93158.54464;126038.031;142477.7742
2345;109654.8047;93206.58403;126103.0255;142551.2462
2346;109813.2099;93341.22841;126285.1914;142757.1729
2347;111317.516;94619.88861;128015.1434;144712.7708
2348;113702.5792;96647.19234;130757.9661;147813.353
2349;114924.5446;97685.86295;132163.2263;149401.908
2350;112939.9995;95998.99961;129880.9995;146821.9994
2351;110373.8299;93817.75544;126929.9044;143485.9789
2352;106492.4625;90518.59315;122466.3319;138440.2013
2353;105757.632;89893.9872;121621.2768;137484.9216
2354;103674.0341;88122.92899;119225.1392;134776.2443
2355;102842.4528;87416.08486;118268.8207;133695.1886
2356;104191.4184;88562.70562;119820.1311;135448.8439
2357;108400.4252;92140.3614;124660.489;140920.5527
2358;116183.2712;98755.78055;133610.7619;151038.2526
2359;128838.1726;109512.4467;148163.8985;167489.6244
2360;137073.1402;116512.1692;157634.1113;178195.0823
2361;140294.4968;119250.3223;161338.6714;182382.8459
2362;141072.0279;119911.2237;162232.8321;183393.6363
2363;142208.0741;120876.8629;163539.2852;184870.4963
2364;143576.3657;122039.9109;165112.8206;186649.2754
2365;142467.4208;121097.3076;163837.5339;185207.647
2366;141291.4558;120097.7375;162485.1742;183678.8926
2367;139572.6205;118636.7274;160508.5136;181444.4067
2368;138496.2016;117721.7714;159270.6319;180045.0621
2369;135958.8001;115564.9801;156352.6201;176746.4402
2370;134793.3013;114574.3061;155012.2965;175231.2917
2371;134203.7437;114073.1822;154334.3053;174464.8668
2372;133892.1913;113808.3626;153976.0199;174059.8486
2373;131335.6111;111635.2694;151035.9527;170736.2944
2374;127074.8393;108013.6134;146136.0652;165197.2911
2375;121221.3165;103038.119;139404.514;157587.7114
2376;113823.1176;96749.64998;130896.5853;147970.0529
2377;107863.4466;91683.9296;124042.9636;140222.4806
2378;105827.7902;89953.62166;121701.9587;137576.1272
2379;104991.3245;89242.62585;120740.0232;136488.7219
2380;106268.738;90328.42732;122209.0487;138149.3594
2381;110315.0026;93767.75223;126862.253;143409.5034
2382;117718.3176;100060.57;135376.0652;153033.8129
2383;129600.9636;110160.819;149041.1081;168481.2526
2384;137083.3223;116520.824;157645.8207;178208.319
2385;139972.3277;118976.4785;160968.1768;181964.026
2386;140749.471;119637.0503;161861.8916;182974.3122
2387;141921.8755;120633.5942;163210.1568;184498.4381
2388;143230.6693;121746.0689;164715.2697;186199.8701
2389;142109.3152;120792.9179;163425.7125;184742.1097
2390;140959.7655;119815.8007;162103.7303;183247.6952
2391;139290.1104;118396.5939;160183.627;181077.1436
2392;138362.014;117607.7119;159116.3161;179870.6182
2393;136134.4347;115714.2695;156554.5999;176974.7651
2394;135216.9105;114934.3739;155499.4471;175781.9836
2395;134837.1881;114611.6099;155062.7663;175288.3446
2396;134490.7314;114317.1217;154664.3411;174837.9508
2397;131846.9817;112069.9344;151624.0289;171401.0761
2398;127660.4428;108511.3764;146809.5092;165958.5756
2399;122040.2877;103734.2446;140346.3309;158652.3741
2400;115020.5857;97767.49781;132273.6735;149526.7614
2401;107224.3998;91140.73981;123308.0597;139391.7197
2402;105140.5936;89369.50452;120911.6826;136682.7716
2403;104274.8191;88633.59624;119916.042;135557.2648
2404;105523.2505;89694.7629;121351.738;137180.2256
2405;109538.5197;93107.74177;125969.2977;142400.0756
2406;116943.2399;99401.75392;134484.7259;152026.2119
2407;128993.4978;109644.4731;148342.5224;167691.5471
2408;136724.1765;116215.55;157232.803;177741.4295
2409;139745.3242;118783.5256;160707.1228;181668.9215
2410;140511.0435;119434.387;161587.7;182664.3565
2411;141622.0008;120378.7007;162865.301;184108.6011
2412;142871.051;121440.3934;164301.7087;185732.3663
2413;141756.8543;120493.3261;163020.3824;184283.9106
2414;140623.151;119529.6783;161716.6236;182810.0963
2415;138924.6534;118085.9554;159763.3515;180602.0495
2416;137928.2091;117238.9777;158617.4405;179306.6718
2417;135626.9244;115282.8858;155970.9631;176315.0017
2418;134746.8834;114534.8509;154958.9159;175170.9484
2419;134568.7553;114383.442;154754.0686;174939.3819
2420;134219.1037;114086.2382;154351.9693;174484.8349
2421;131509.5136;111783.0866;151235.9407;170962.3677
2422;127127.2989;108058.2041;146196.3937;165265.4886
2423;121373.8724;103167.7916;139579.9533;157786.0341
2424;114387.9698;97229.77433;131546.1653;148704.3607
2425;106287.6049;90344.46417;122230.7456;138173.8864
2426;104361.3428;88707.14134;120015.5442;135669.7456
2427;103605.336;88064.53564;119146.1365;134686.9369
2428;104896.8417;89162.31549;120631.368;136365.8943
2429;108891.9617;92558.16748;125225.756;141559.5503
2430;116272.954;98832.01088;133713.8971;151154.8402
2431;128280.554;109038.4709;147522.6371;166764.7202
2432;135804.1457;115433.5238;156174.7675;176545.3894
2433;138630.3406;117835.7895;159424.8917;180219.4428
2434;139354.7089;118451.5026;160257.9153;181161.1216
2435;140463.545;119394.0133;161533.0768;182602.6085
2436;141665.0402;120415.2841;162914.7962;184164.5522
2437;140408.8066;119347.4856;161470.1275;182531.4485
2438;139131.4129;118261.701;160001.1249;180870.8368
2439;137389.9313;116781.4416;157998.421;178606.9107
2440;136371.3482;115915.6459;156827.0504;177282.7526
2441;133945.8186;113853.9458;154037.6914;174129.5642
2442;132913.513;112976.486;152850.5399;172787.5668
2443;132500.7679;112625.6527;152375.8831;172250.9983
2444;132487.3373;112614.2367;152360.4379;172233.5385
2445;130394.2079;110835.0767;149953.3391;169512.4703
2446;126463.8886;107494.3053;145433.4718;164403.0551
2447;120925.6862;102786.8333;139064.5391;157203.392
2448;113829.8085;96755.33719;130904.2797;147978.751
2449;103446.7778;87929.76112;118963.7945;134480.8111
2450;101550.1093;86317.5929;116782.6257;132015.1421
2451;100868.6807;85738.37856;115998.9828;131129.2849
2452;102334.892;86984.65818;117685.1258;133035.3596
2453;106625.0285;90631.27426;122618.7828;138612.5371
2454;114414.5528;97252.3699;131576.7357;148738.9187
2455;127017.9403;107965.2493;146070.6314;165123.3224
2456;135005.7734;114754.9074;155256.6394;175507.5054
2457;137976.2097;117279.7783;158672.6412;179369.0726
2458;138678.4928;117876.7189;159480.2667;180282.0406
2459;139759.726;118795.7671;160723.6849;181687.6438
2460;141090.393;119926.834;162253.9519;183417.5108
2461;139727.7774;118768.6108;160686.944;181646.1107
2462;138371.6762;117615.9247;159127.4276;179883.179
2463;136613.4645;116121.4448;157105.4842;177597.5038
2464;135573.116;115237.1486;155909.0835;176245.0509
2465;133023.2033;113069.7228;152976.6838;172930.1643
2466;131754.0502;111990.9427;151517.1578;171280.2653
2467;130914.6909;111277.4873;150551.8946;170189.0982
2468;130937.7665;111297.1016;150578.4315;170219.0965
2469;129050.0414;109692.5352;148407.5477;167765.0539
2470;125279.9416;106487.9503;144071.9328;162863.924
2471;119595.6812;101656.329;137535.0334;155474.3855
2472;111988.3198;95190.0718;128786.5677;145584.8157
2473;104065.5863;88455.74838;119675.4243;135285.2622
2474;100963.2511;85818.76344;116107.7388;131252.2264
2475;99152.17112;84279.34545;114024.9968;128897.8225
2476;98659.6323;83860.68746;113458.5772;128257.522
2477;99448.0998;84530.88483;114365.3148;129282.5297
2478;101310.4543;86113.88618;116507.0225;131703.5906
2479;105066.9967;89306.94722;120827.0462;136587.0957
2480;109758.4298;93294.66537;126222.1943;142685.9588
2481;114694.1372;97490.0166;131898.2578;149102.3783
2482;118107.4834;100391.3609;135823.6059;153539.7284
2483;120119.2678;102101.3776;138137.158;156155.0482
2484;121136.3377;102965.887;139306.7883;157477.239
2485;120045.0288;102038.2745;138051.7831;156058.5375
2486;117815.8124;100143.4405;135488.1843;153160.5561
2487;115731.9262;98372.1373;133091.7152;150451.5041
2488;114676.6964;97475.19192;131878.2008;149079.7053
2489;114028.499;96924.22411;131132.7738;148237.0486
2490;114124.9273;97006.18818;131243.6664;148362.4054
2491;114483.7366;97311.1761;131656.2971;148828.8576
2492;114247.0787;97110.01686;131384.1405;148521.2023
2493;113172.4754;96196.60413;130148.3468;147124.2181
2494;111123.8658;94455.28593;127792.4457;144461.0255
2495;108571.9924;92286.19354;124857.7913;141143.5901
2496;104151.3973;88528.6877;119774.1069;135396.8165
2497;98813.89673;83991.81222;113635.9812;128458.0657
2498;95350.20493;81047.67419;109652.7357;123955.2664
2499;93247.15771;79260.08406;107234.2314;121221.305
2500;92408.19949;78546.96957;106269.4294;120130.6593
2501;92636.46621;78740.99628;106531.9361;120427.4061
2502;93353.98405;79350.88644;107357.0817;121360.1793
2503;94833.04376;80608.0872;109058.0003;123282.9569
2504;98268.9595;83528.61558;113009.3034;127749.6474
2505;103193.0308;87714.07615;118671.9854;134150.94
2506;107498.2173;91373.48469;123622.9499;139747.6825
2507;110475.0205;93903.76745;127046.2736;143617.5267
2508;112622.4347;95729.06946;129515.7999;146409.1651
2509;112926.5282;95987.54899;129865.5075;146804.4867
2510;111047.3198;94390.22186;127704.4178;144361.5158
2511;109101.7865;92736.51854;125467.0545;141832.3225
2512;108196.6977;91967.19302;124426.2023;140655.707
2513;108328.9526;92079.60975;124578.2955;140827.6384
2514;108757.4984;92443.87362;125071.1231;141384.7479
2515;110567.3816;93982.27435;127152.4888;143737.5961
2516;112966.0044;96021.10375;129910.9051;146855.8057
2517;114097.2706;96982.68001;131211.8612;148326.4518
2518;111999.0787;95199.21691;128798.9405;145598.8023
2519;109354.9189;92951.68105;125758.1567;142161.3946
2520;105383.2183;89575.73557;121190.7011;136998.1838
2521;104247.3627;88610.25829;119884.4671;135521.5715
2522;102152.0483;86829.24109;117474.8556;132797.6628
2523;101325.7365;86126.87599;116524.5969;131723.4574
2524;102653.8517;87255.77396;118051.9295;133450.0072
2525;106810.7109;90789.10426;122832.3175;138853.9242
2526;114494.5622;97320.37788;131668.7465;148842.9309
2527;127088.7254;108025.4166;146152.0342;165215.343
2528;135728.2593;115369.0204;156087.4982;176446.7371
2529;139228.9805;118344.6334;160113.3276;180997.6746
2530;139995.7947;118996.4255;160995.1639;181994.5331
2531;140999.2016;119849.3214;162149.0819;183298.9621
2532;142344.1733;120992.5473;163695.7993;185047.4252
2533;141233.3058;120048.3099;162418.3016;183603.2975
2534;140060.6568;119051.5583;161069.7553;182078.8538
2535;138452.58;117684.693;159220.467;179988.354
2536;137436.3938;116820.9347;158051.8528;178667.3119
2537;134967.143;114722.0715;155212.2144;175457.2859
2538;133713.5879;113656.5497;153770.626;173827.6642
2539;133112.7413;113145.8301;153079.6525;173046.5637
2540;133056.7072;113098.2011;153015.2133;172973.7194
2541;130876.0404;111244.6343;150507.4465;170138.8525
2542;126661.0931;107661.9291;145660.257;164659.421
2543;120797.1585;102677.5847;138916.7323;157036.306
2544;113311.8275;96315.05335;130308.6016;147305.3757
2545;109338.1828;92937.45537;125738.9102;142139.6376
2546;107114.5154;91047.33811;123181.6927;139248.87
2547;106142.2263;90220.89239;122063.5603;137984.8942
2548;107320.0256;91222.02175;123418.0294;139516.0333
2549;111325.7453;94626.88353;128024.6071;144723.4689
2550;118726.6412;100917.645;136535.6374;154344.6336
2551;130540.176;110959.1496;150121.2024;169702.2288
2552;138321.1218;117572.9535;159069.2901;179817.4584
2553;141574.4266;120338.2626;162810.5906;184046.7546
2554;142453.1381;121085.1674;163821.1088;185189.0795
2555;143571.8758;122036.0944;165107.6572;186643.4385
2556;144861.3626;123132.1582;166590.5669;188319.7713
2557;143842.8015;122266.3813;165419.2218;186995.642
2558;142715.6711;121308.3204;164123.0218;185530.3724
2559;141026.7229;119872.7145;162180.7313;183334.7398
2560;140015.6012;119013.261;161017.9413;182020.2815
2561;137862.9755;117183.5291;158542.4218;179221.8681
2562;137028.679;116474.3772;157582.9809;178137.2827
2563;136777.3663;116260.7613;157293.9712;177810.5762
2564;136100.2064;115685.1754;156515.2373;176930.2683
2565;133029.9326;113075.4427;152984.4225;172938.9124
2566;128596.3876;109306.9294;147885.8457;167175.3039
2567;122979.2069;104532.3259;141426.0879;159872.969
2568;116073.0601;98662.1011;133484.0191;150894.9782
2569;108543.8275;92262.25342;124825.4017;141106.9758
2570;106451.85;90484.07246;122419.6274;138387.4049
2571;105585.7814;89747.91418;121423.6486;137261.5158
2572;106810.9925;90789.34358;122832.6413;138854.2902
2573;110766.2687;94151.32837;127381.209;143996.1493
2574;118030.2497;100325.7123;135734.7872;153439.3246
2575;129820.0175;110347.0149;149293.0201;168766.0228
2576;137501.0001;116875.8501;158126.1501;178751.3002
2577;140733.3376;119623.337;161843.3382;182953.3389
2578;141736.2823;120475.8399;162996.7246;184257.167
2579;142916.2598;121478.8208;164353.6987;185791.1377
2580;144153.6175;122530.5749;165776.6601;187399.7027
2581;142833.8554;121408.7771;164258.9337;185684.012
2582;141409.9362;120198.4458;162621.4266;183832.9171
2583;139543.6036;118612.063;160475.1441;181406.6846
2584;138420.9245;117657.7858;159184.0631;179947.2018
2585;136015.2831;115612.9906;156417.5756;176819.868
2586;134936.8298;114696.3054;155177.3543;175417.8788
2587;134333.7505;114183.6879;154483.8131;174633.8756
2588;134034.0718;113928.9611;154139.1826;174244.2934
2589;131756.541;111993.0599;151520.0222;171283.5033
2590;127913.5649;108726.5302;147100.5997;166287.6344
2591;122512.0647;104135.255;140888.8744;159265.6842
2592;115356.8002;98053.2802;132660.3203;149963.8403
2593;107913.3018;91726.30649;124100.297;140287.2923
2594;105787.103;89919.03752;121655.1684;137523.2339
2595;104881.8688;89149.58849;120614.1491;136346.4295
2596;106086.92;90173.88198;121999.958;137912.996
2597;110041.895;93535.61074;126548.1792;143054.4635
2598;117293.1168;99699.14929;134887.0843;152481.0518
2599;128952.4467;109609.5797;148295.3137;167638.1807
2600;136639.8337;116143.8586;157135.8087;177631.7837
2601;139879.7001;118897.7451;160861.6551;181843.6102
2602;140844.4632;119717.7937;161971.1327;183097.8022
2603;142038.0306;120732.326;163343.7352;184649.4398
2604;143389.5854;121881.1476;164898.0232;186406.461
2605;142335.0963;120984.8319;163685.3608;185035.6252
2606;141172.2379;119996.4022;162348.0736;183523.9093
2607;139459.9254;118540.9366;160378.9143;181297.9031
2608;138405.8453;117644.9685;159166.7221;179927.5989
2609;136156.7856;115733.2678;156580.3035;177003.8213
2610;135116.9914;114849.4427;155384.5402;175652.0889
2611;134607.4941;114416.37;154798.6183;174989.7424
2612;134113.6031;113996.5626;154230.6435;174347.684
2613;131481.8061;111759.5352;151204.077;170926.3479
2614;127384.4292;108276.7648;146492.0936;165599.758
2615;121904.363;103618.7085;140190.0174;158475.6718
2616;114969.6109;97724.16931;132215.0526;149460.4942
2617;103644.3625;88097.70815;119191.0169;134737.6713
2618;101664.4276;86414.76343;116914.0917;132163.7558
2619;100910.6863;85774.08331;116047.2892;131183.8921
2620;102292.8098;86948.88835;117636.7313;132980.6528
2621;106383.2039;90425.72334;122340.6845;138298.1651
2622;113693.8596;96639.7807;130747.9386;147802.0175
2623;125741.9195;106880.6315;144603.2074;163464.4953
2624;133679.8004;113627.8303;153731.7704;173783.7405
2625;136986.9495;116438.907;157534.9919;178083.0343
2626;138076.6629;117365.1635;158788.1623;179499.6618
2627;139378.6458;118471.8489;160285.4426;181192.2395
2628;140925.6215;119786.7783;162064.4647;183203.308
2629;139478.9049;118557.0692;160400.7407;181322.5764
2630;137976.0027;117279.6023;158672.4031;179368.8035
2631;136127.6086;115708.4673;156546.7499;176965.8912
2632;135063.8338;114804.2587;155323.4088;175582.9839
2633;132548.5571;112666.2735;152430.8406;172313.1242
2634;131112.2436;111445.407;150779.0801;170445.9166
2635;129875.9645;110394.5699;149357.3592;168838.7539
2636;129830.8206;110356.1975;149305.4437;168780.0668
2637;128076.3996;108864.9397;147287.8596;166499.3195
2638;124530.6585;105851.0598;143210.2573;161889.8561
2639;119081.5099;101219.2835;136943.7364;154805.9629
2640;111479.7819;94757.81458;128201.7491;144923.7164
2641;102683.1112;87280.64455;118085.5779;133488.0446
2642;99677.36738;84725.76228;114628.9725;129580.5776
2643;97949.48861;83257.06532;112641.9119;127334.3352
2644;97547.73063;82915.57104;112179.8902;126812.0498
2645;98440.23555;83674.20021;113206.2709;127972.3062
2646;100183.8763;85156.29489;115211.4578;130239.0392
2647;103569.1859;88033.80803;119104.5638;134639.9417
2648;108334.5109;92084.3343;124584.6876;140834.8642
2649;113342.2813;96340.93908;130343.6235;147344.9657
2650;116688.7763;99185.45985;134192.0927;151695.4092
2651;118512.584;100735.6964;136289.4716;154066.3592
2652;119546.4276;101614.4635;137478.3918;155410.3559
2653;118472.6131;100701.7211;136243.5051;154014.397
2654;116333.1634;98883.18889;133783.1379;151233.1124
2655;114426.9408;97262.89968;131590.9819;148755.023
2656;113497.2793;96472.68743;130521.8712;147546.4631
2657;112836.196;95910.76659;129761.6254;146687.0548
2658;112862.7075;95933.30137;129792.1136;146721.5197
2659;113070.6599;96110.06093;130031.2589;146991.8579
2660;112811.272;95889.5812;129732.9628;146654.6536
2661;111894.4823;95110.30993;128678.6546;145462.8269
2662;109966.5201;93471.5421;126461.4981;142956.4762
2663;107469.4871;91349.06402;123589.9101;139710.3332
2664;103081.3504;87619.14784;118543.553;134005.7555
2665;97645.1512;82998.37852;112291.9239;126938.6966
2666;94235.39113;80100.08246;108370.6998;122506.0085
2667;92209.8143;78378.34215;106041.2864;119872.7586
2668;91524.60319;77795.91271;105253.2937;118981.9842
2669;92006.25126;78205.31357;105807.1889;119608.1266
2670;92820.48074;78897.40863;106743.5529;120666.625
2671;94227.18149;80093.10427;108361.2587;122495.3359
2672;97739.87013;83078.88961;112400.8506;127061.8312
2673;102730.2112;87320.67954;118139.7429;133549.2746
2674;107122.7997;91054.37971;123191.2196;139259.6396
2675;110073.567;93562.53192;126584.602;143095.6371
2676;112329.6582;95480.20951;129179.107;146028.5557
2677;112529.3141;95649.91697;129408.7112;146288.1083
2678;110568.4508;93983.18314;127153.7184;143738.986
2679;108619.6529;92326.70495;124912.6008;141205.5487
2680;107738.8953;91578.06102;123899.7296;140060.5639
2681;107691.2941;91537.59996;123844.9882;139998.6823
2682;107973.8375;91777.76185;124169.9131;140365.9887
2683;109565.3654;93130.56055;126000.1702;142434.975
2684;112076.108;95264.69181;128887.5242;145698.9404
2685;113515.3407;96488.03956;130542.6418;147569.9429
2686;111548.6643;94816.36469;128280.964;145013.2636
2687;108825.1075;92501.34136;125148.8736;141472.6397
2688;104622.9579;88929.51419;120316.4016;136009.8452
2689;102409.2986;87047.90381;117770.6934;133132.0882
2690;100289.4466;85246.02964;115332.8636;130376.2806
2691;99453.47207;84535.45126;114371.4929;129289.5137
2692;100802.6733;85682.27233;115923.0743;131043.4753
2693;104912.9151;89175.97781;120649.8523;136386.7896
2694;112396.5414;95537.06016;129256.0226;146115.5038
2695;124884.4325;106151.7676;143617.0973;162349.7622
2696;133295.7839;113301.4164;153290.1515;173284.5191
2697;136886.9992;116353.9493;157420.0491;177953.099
2698;138048.6037;117341.3132;158755.8943;179463.1848
2699;139394.179;118485.0521;160303.3058;181212.4327
2700;140938.0609;119797.3518;162078.7701;183219.4792
2701;139523.7478;118595.1856;160452.31;181380.8722
2702;137991.6689;117292.9186;158690.4192;179389.1696
2703;136062.2339;115652.8988;156471.569;176880.9041
2704;134903.4523;114667.9345;155138.9702;175374.488
2705;132355.0303;112501.7757;152208.2848;172061.5394
2706;130884.3637;111251.7091;150517.0182;170149.6728
2707;129771.6455;110305.8987;149237.3924;168703.1392
2708;129712.6023;110255.7119;149169.4926;168626.3829
2709;127827.4236;108653.3101;147001.5372;166175.6507
2710;124047.1274;105440.0583;142654.1965;161261.2656
2711;118408.5068;100647.2308;136169.7829;153931.0589
2712;110634.7293;94039.51991;127229.9387;143825.1481
2713;104634.6209;88939.42774;120329.814;136025.0071
2714;102604.8518;87214.124;117995.5795;133386.3073
2715;101783.2746;86515.78341;117050.7658;132318.257
2716;103052.8141;87594.89195;118510.7362;133968.6583
2717;107012.0187;90960.21589;123063.8215;139115.6243
2718;114151.2829;97028.5905;131273.9754;148396.6678
2719;125800.2457;106930.2088;144670.2826;163540.3194
2720;133443.2168;113426.7343;153459.6994;173476.1819
2721;136587.1104;116099.0439;157075.177;177563.2436
2722;137519.7254;116891.7666;158147.6842;178775.643
2723;138666.5818;117866.5946;159466.5691;180266.5564
2724;140004.4042;119003.7436;161005.0648;182005.7254
2725;138826.2753;118002.334;159650.2166;180474.1578
2726;137536.3604;116905.9063;158166.8144;178797.2685
2727;135837.2447;115461.658;156212.8314;176588.4181
2728;134895.9587;114661.5649;155130.3526;175364.7464
2729;132596.3828;112706.9254;152485.8402;172375.2976
2730;131511.406;111784.6951;151238.1169;170964.8278
2731;130779.1695;111162.2941;150396.0449;170012.9204
2732;130552.0223;110969.219;150134.8257;169717.629
2733;128330.5734;109080.9874;147580.1595;166829.7455
2734;124421.5142;105758.287;143084.7413;161747.9684
2735;118949.3593;101106.9554;136791.7632;154634.1671
2736;111810.698;95039.09333;128582.3027;145353.9074
2737;104711.206;89004.52507;120417.8869;136124.5678
2738;102510.3801;87133.82312;117886.9372;133263.4942
2739;101572.7735;86336.85751;116808.6896;132044.6056
2740;102765.9991;87351.09926;118180.899;133595.7989
2741;106683.1192;90680.6513;122685.5871;138688.0549
2742;113792.9187;96723.98092;130861.8565;147930.7943
2743;125473.0402;106652.0842;144293.9962;163114.9522
2744;133558.3195;113524.5715;153592.0674;173625.8153
2745;137153.7152;116580.6579;157726.7725;178299.8298
2746;138292.3225;117548.4741;159036.1708;179780.0192
2747;139515.5168;118588.1893;160442.8443;181370.1718
2748;140961.8981;119817.6134;162106.1828;183250.4675
2749;139794.8793;118825.6474;160764.1112;181733.3431
2750;138537.3965;117756.787;159318.0059;180098.6154
2751;136800.0863;116280.0734;157320.0993;177840.1122
2752;135788.2688;115420.0285;156156.5092;176524.7495
2753;133481.233;113459.048;153503.4179;173525.6029
2754;132276.3968;112434.9373;152117.8564;171959.3159
2755;131560.2588;111826.22;151294.2977;171028.3365
2756;131128.6556;111459.3572;150797.9539;170467.2523
2757;128724.7961;109416.0767;148033.5155;167342.2349
2758;124639.8369;105943.8614;143335.8125;162031.788
2759;119078.2132;101216.4812;136939.9452;154801.6771
2760;111914.2437;95127.10718;128701.3803;145488.5169
2761;104158.4613;88534.69207;119782.2304;135405.9996
2762;102025.2599;86721.47089;117329.0489;132632.8378
2763;101134.9857;85964.73787;116305.2336;131475.4815
2764;102327.2722;86978.18135;117676.363;133025.4538
2765;106224.9174;90291.17983;122158.6551;138092.3927
2766;113461.8504;96442.57285;130481.128;147500.4055
2767;125422.7709;106609.3553;144236.1865;163049.6022
2768;133428.6777;113414.3761;153442.9794;173457.281
2769;136867.4101;116337.2986;157397.5216;177927.6331
2770;137922.3198;117233.9718;158610.6678;179299.0157
2771;139085.9631;118223.0686;159948.8576;180811.752
2772;140325.5544;119276.7213;161374.3876;182423.2207
2773;139022.3648;118169.0101;159875.7195;180729.0743
2774;137676.0227;117024.6193;158327.4261;178978.8295
2775;135821.4924;115448.2686;156194.7163;176567.9401
2776;134578.6527;114391.8548;154765.4506;174952.2485
2777;132201.4627;112371.2433;152031.6821;171861.9015
2778;131024.7403;111371.0293;150678.4514;170332.1624
2779;130402.5931;110842.2041;149962.9821;169523.371
2780;130162.6397;110638.2437;149687.0356;169211.4316
2781;127937.6601;108747.0111;147128.3091;166318.9582
2782;123980.4908;105383.4171;142577.5644;161174.638
2783;118489.8067;100716.3357;136263.2777;154036.7487
2784;111289.0737;94595.71268;127982.4348;144675.7959
2785;101550.4734;86317.90236;116783.0444;132015.6154
2786;99210.98765;84329.3395;114092.6358;128974.2839
2787;98174.08362;83447.97108;112900.1962;127626.3087
2788;99148.42525;84276.16147;114020.689;128892.9528
2789;102388.8693;87030.53889;117747.1997;133105.5301
2790;108797.8667;92478.18673;125117.5467;141437.2268
2791;120928.1799;102788.9529;139067.4069;157206.6339
2792;129655.8209;110207.4478;149104.1941;168552.5672
2793;133792.8719;113723.9411;153861.8027;173930.7335
2794;135218.832;114936.0072;155501.6568;175784.4816
2795;136774.0707;116257.9601;157290.1814;177806.292
2796;138184.2432;117456.6067;158911.8797;179639.5162
2797;136728.3193;116219.0714;157237.5672;177746.8151
2798;135146.8181;114874.7954;155418.8409;175690.8636
2799;133191.3133;113212.6163;153170.0103;173148.7073
2800;132084.8154;112272.093;151897.5377;171710.26
2801;130100.4854;110585.4126;149615.5582;169130.6311
2802;128799.9751;109479.9788;148119.9713;167439.9676
2803;127817.8773;108645.1957;146990.5589;166163.2405
2804;127720.6018;108562.5116;146878.6921;166036.7824
