Time_index;Nuclear;Coal;Gas;Onshore_Wind;Offshore_Wind_Fixed;Offshore_Wind_Float;Solar;Storage
202;1;1;1;0.578448488;0.647646975;0.647646975;0.002650353;1
203;1;1;1;0.570648557;0.663895761;0.663895761;0.027355958;1
204;1;1;1;0.576265691;0.665549853;0.665549853;0.067222359;1
205;1;1;1;0.580200315;0.702751443;0.702751443;0.088219283;1
206;1;1;1;0.581114496;0.728507648;0.728507648;0.088517439;1
207;1;1;1;0.577309746;0.738103034;0.738103034;0.065737619;1
208;1;1;1;0.569417462;0.732790163;0.732790163;0.052125852;1
209;1;1;1;0.566206709;0.731047032;0.731047032;0.018227921;1
210;1;1;1;0.566549658;0.751365032;0.751365032;0.000948179;1
211;1;1;1;0.567542839;0.779994128;0.779994128;0;1
212;1;1;1;0.557987618;0.79408686;0.79408686;0;1
213;1;1;1;0.533577023;0.793277891;0.793277891;0;1
214;1;1;1;0.50233877;0.779383148;0.779383148;0;1
215;1;1;1;0.389636618;0.699045569;0.699045569;0;1
216;1;1;1;0.376708763;0.685375751;0.685375751;0;1
217;1;1;1;0.36672886;0.660628752;0.660628752;0;1
218;1;1;1;0.349305475;0.612960003;0.612960003;0;1
219;1;1;1;0.308721532;0.546295699;0.546295699;0;1
220;1;1;1;0.270867843;0.503518357;0.503518357;0;1
221;1;1;1;0.233443927;0.45803935;0.45803935;0;1
222;1;1;1;0.19797382;0.395756542;0.395756542;0;1
223;1;1;1;0.166392914;0.325713772;0.325713772;0;1
224;1;1;1;0.14469499;0.255435959;0.255435959;0;1
225;1;1;1;0.136163726;0.201417546;0.201417546;0;1
226;1;1;1;0.124372737;0.162104429;0.162104429;0.00491961;1
227;1;1;1;0.108789456;0.130782165;0.130782165;0.094274178;1
228;1;1;1;0.100436146;0.116966638;0.116966638;0.160725511;1
229;1;1;1;0.093393805;0.102881406;0.102881406;0.219384936;1
230;1;1;1;0.088536331;0.0957703;0.0957703;0.229406147;1
231;1;1;1;0.089341507;0.101866986;0.101866986;0.191269958;1
232;1;1;1;0.094656172;0.110678096;0.110678096;0.131859821;1
233;1;1;1;0.112615705;0.131160862;0.131160862;0.059082159;1
234;1;1;1;0.132638442;0.158139507;0.158139507;0.00117141;1
235;1;1;1;0.149464646;0.18568011;0.18568011;0;1
236;1;1;1;0.157437298;0.208148647;0.208148647;0;1
237;1;1;1;0.156551446;0.219591834;0.219591834;0;1
238;1;1;1;0.159861791;0.218609189;0.218609189;0;1
239;1;1;1;0.164595968;0.210829589;0.210829589;0;1
240;1;1;1;0.172555803;0.223056302;0.223056302;0;1
241;1;1;1;0.174901122;0.225481437;0.225481437;0;1
242;1;1;1;0.176120889;0.232345212;0.232345212;0;1
243;1;1;1;0.166434438;0.23825827;0.23825827;0;1
244;1;1;1;0.16461174;0.250249748;0.250249748;0;1
245;1;1;1;0.161505232;0.257224021;0.257224021;0;1
246;1;1;1;0.153646009;0.257238773;0.257238773;0;1
247;1;1;1;0.141675889;0.233552958;0.233552958;0;1
248;1;1;1;0.135560687;0.202956461;0.202956461;0;1
249;1;1;1;0.126882309;0.18791401;0.18791401;0;1
250;1;1;1;0.117100988;0.184644146;0.184644146;0.003148254;1
251;1;1;1;0.085393939;0.144957957;0.144957957;0.049795796;1
252;1;1;1;0.07607339;0.142824518;0.142824518;0.111422695;1
253;1;1;1;0.072284393;0.132537479;0.132537479;0.178410578;1
254;1;1;1;0.069959965;0.133185428;0.133185428;0.177819972;1
255;1;1;1;0.069873923;0.133150294;0.133150294;0.165352151;1
256;1;1;1;0.07501077;0.119943784;0.119943784;0.129338443;1
257;1;1;1;0.095027366;0.127228499;0.127228499;0.056837108;1
258;1;1;1;0.113763538;0.151209492;0.151209492;0.001971284;1
259;1;1;1;0.137657643;0.167776512;0.167776512;0;1
260;1;1;1;0.150495797;0.167408083;0.167408083;0;1
261;1;1;1;0.174329352;0.188823306;0.188823306;0;1
262;1;1;1;0.212175118;0.215505226;0.215505226;0;1
263;1;1;1;0.251328225;0.236390646;0.236390646;0;1
264;1;1;1;0.273639542;0.252389055;0.252389055;0;1
265;1;1;1;0.286292605;0.262516328;0.262516328;0;1
266;1;1;1;0.30008534;0.268817451;0.268817451;0;1
267;1;1;1;0.325771159;0.283661335;0.283661335;0;1
268;1;1;1;0.353392609;0.314691376;0.314691376;0;1
269;1;1;1;0.370352687;0.352165951;0.352165951;0;1
270;1;1;1;0.389620678;0.382345577;0.382345577;0;1
271;1;1;1;0.418962779;0.422088538;0.422088538;0;1
272;1;1;1;0.443861538;0.465855048;0.465855048;0;1
273;1;1;1;0.46974659;0.499950221;0.499950221;0;1
274;1;1;1;0.496334241;0.529663999;0.529663999;0.004006703;1
275;1;1;1;0.493622131;0.547326269;0.547326269;0.04386788;1
276;1;1;1;0.519698793;0.568095415;0.568095415;0.100916401;1
277;1;1;1;0.543865089;0.59059832;0.59059832;0.141341334;1
278;1;1;1;0.554224991;0.599925859;0.599925859;0.169557582;1
279;1;1;1;0.569747551;0.614887144;0.614887144;0.149435827;1
280;1;1;1;0.579362193;0.628831537;0.628831537;0.109102846;1
281;1;1;1;0.600709138;0.643578186;0.643578186;0.036126613;1
282;1;1;1;0.629053743;0.664149027;0.664149027;0.001190926;1
283;1;1;1;0.651909129;0.688408226;0.688408226;0;1
284;1;1;1;0.674750236;0.717096109;0.717096109;0;1
285;1;1;1;0.696177505;0.744459193;0.744459193;0;1
286;1;1;1;0.710851727;0.762668966;0.762668966;0;1
287;1;1;1;0.681399302;0.766322633;0.766322633;0;1
288;1;1;1;0.701824949;0.78066524;0.78066524;0;1
289;1;1;1;0.707917024;0.793593495;0.793593495;0;1
290;1;1;1;0.709027408;0.803579763;0.803579763;0;1
291;1;1;1;0.705848998;0.811867405;0.811867405;0;1
292;1;1;1;0.706265489;0.819569478;0.819569478;0;1
293;1;1;1;0.701954971;0.825551231;0.825551231;0;1
294;1;1;1;0.700851736;0.837105403;0.837105403;0;1
295;1;1;1;0.695215468;0.847265557;0.847265557;0;1
296;1;1;1;0.691736302;0.859072913;0.859072913;0;1
297;1;1;1;0.68323652;0.862359108;0.862359108;0;1
298;1;1;1;0.670877436;0.85925629;0.85925629;0.003228112;1
299;1;1;1;0.634430024;0.833111092;0.833111092;0.035977728;1
300;1;1;1;0.642540881;0.822125518;0.822125518;0.081137656;1
301;1;1;1;0.637445366;0.80779596;0.80779596;0.101785221;1
302;1;1;1;0.592157251;0.782492168;0.782492168;0.121837794;1
303;1;1;1;0.554808827;0.766348757;0.766348757;0.112262801;1
304;1;1;1;0.511796711;0.75435363;0.75435363;0.091873995;1
305;1;1;1;0.49072219;0.750514166;0.750514166;0.047379152;1
306;1;1;1;0.492904449;0.757424415;0.757424415;0.003065428;1
307;1;1;1;0.488132121;0.75885607;0.75885607;0;1
308;1;1;1;0.486389188;0.757106057;0.757106057;0;1
309;1;1;1;0.465231857;0.739210053;0.739210053;0;1
310;1;1;1;0.441255709;0.705315344;0.705315344;0;1
311;1;1;1;0.42707106;0.661019975;0.661019975;0;1
312;1;1;1;0.392842812;0.623017262;0.623017262;0;1
313;1;1;1;0.364415985;0.591085361;0.591085361;0;1
314;1;1;1;0.350813222;0.566590544;0.566590544;0;1
315;1;1;1;0.338975082;0.551598532;0.551598532;0;1
316;1;1;1;0.348189446;0.563279774;0.563279774;0;1
317;1;1;1;0.374690851;0.57888763;0.57888763;0;1
318;1;1;1;0.380155816;0.591784833;0.591784833;0;1
319;1;1;1;0.410224228;0.603406896;0.603406896;0;1
320;1;1;1;0.430521312;0.607828811;0.607828811;0;1
321;1;1;1;0.448010175;0.602824192;0.602824192;0;1
322;1;1;1;0.481575844;0.596614331;0.596614331;0.007718126;1
323;1;1;1;0.494607985;0.575572641;0.575572641;0.092870351;1
324;1;1;1;0.511715513;0.567871582;0.567871582;0.160557206;1
325;1;1;1;0.555051808;0.561772976;0.561772976;0.210724243;1
326;1;1;1;0.597586118;0.570312068;0.570312068;0.210495514;1
327;1;1;1;0.63355888;0.575269558;0.575269558;0.161606844;1
328;1;1;1;0.658320078;0.580679547;0.580679547;0.095544497;1
